1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
4.2 to 5.2	0.537142857142857	0.668571428571429	0.611428571428571	0.817142857142857	0.648571428571429	0.617142857142857	0.862857142857143	0.442857142857143	0.622857142857143	0.782857142857143	0.665714285714286	0.64	0.348571428571429	0.937142857142857	0.394285714285714	0.731428571428571	0.408571428571429	0.62	0.674285714285714	0.788571428571429	0.637142857142857	0.537142857142857	0.668571428571429	0.611428571428571	0.817142857142857	0.648571428571429	0.617142857142857	0.862857142857143	0.442857142857143	0.622857142857143	0.782857142857143	0.665714285714286	0.64	0.348571428571429	0.937142857142857	0.394285714285714	0.731428571428571	0.408571428571429	0.62	0.674285714285714	0.788571428571429	0.637142857142857	0.537142857142857	0.668571428571429	0.611428571428571	0.817142857142857	0.648571428571429	0.617142857142857	0.862857142857143	0.442857142857143	0.622857142857143	0.782857142857143	0.665714285714286	0.64	0.348571428571429	0.937142857142857	0.394285714285714	0.731428571428571	0.408571428571429	0.62	0.674285714285714	0.788571428571429	0.637142857142857	0.537142857142857	0.668571428571429	0.611428571428571	0.817142857142857	0.648571428571429	0.617142857142857	0.862857142857143	0.442857142857143	0.622857142857143	0.782857142857143	0.665714285714286	0.64	0.348571428571429	0.937142857142857	0.394285714285714	0.731428571428571	0.408571428571429	0.62	0.674285714285714	0.788571428571429	0.637142857142857	0.537142857142857	0.668571428571429	0.611428571428571	0.817142857142857	0.648571428571429	0.617142857142857	0.862857142857143	0.442857142857143	0.622857142857143	0.782857142857143	0.665714285714286	0.64	0.348571428571429	0.937142857142857	0.394285714285714	0.731428571428571
4.3 to 5.3	0.5625	0.7	0.65	0.715	0.64	0.6475	0.84	0.4925	0.6575	0.8025	0.7075	0.6325	0.4225	0.945	0.345	0.765	0.4625	0.63	0.6575	0.795	0.6825	0.5625	0.7	0.65	0.715	0.64	0.6475	0.84	0.4925	0.6575	0.8025	0.7075	0.6325	0.4225	0.945	0.345	0.765	0.4625	0.63	0.6575	0.795	0.6825	0.5625	0.7	0.65	0.715	0.64	0.6475	0.84	0.4925	0.6575	0.8025	0.7075	0.6325	0.4225	0.945	0.345	0.765	0.4625	0.63	0.6575	0.795	0.6825	0.5625	0.7	0.65	0.715	0.64	0.6475	0.84	0.4925	0.6575	0.8025	0.7075	0.6325	0.4225	0.945	0.345	0.765	0.4625	0.63	0.6575	0.795	0.6825	0.5625	0.7	0.65	0.715	0.64	0.6475	0.84	0.4925	0.6575	0.8025	0.7075	0.6325	0.4225	0.945	0.345	0.765
4.4 to 5.4	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796
4.5 to 5.5	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796	0.47	0.59	0.702	0.812	0.736	0.502	0.652	0.702	0.656	0.642	0.718	0.748	0.574	0.526	0.722	0.764	0.706	0.474	0.912	0.374	0.796
4.6 to 5.6	0.46	0.6625	0.5975	0.5125	0.705	0.735	0.73	0.5975	0.59	0.5625	0.735	0.78	0.62	0.8975	0.42	0.775	0.58	0.67	0.625	0.6875	0.9225	0.46	0.6625	0.5975	0.5125	0.705	0.735	0.73	0.5975	0.59	0.5625	0.735	0.78	0.62	0.8975	0.42	0.775	0.58	0.67	0.625	0.6875	0.9225	0.46	0.6625	0.5975	0.5125	0.705	0.735	0.73	0.5975	0.59	0.5625	0.735	0.78	0.62	0.8975	0.42	0.775	0.58	0.67	0.625	0.6875	0.9225	0.46	0.6625	0.5975	0.5125	0.705	0.735	0.73	0.5975	0.59	0.5625	0.735	0.78	0.62	0.8975	0.42	0.775	0.58	0.67	0.625	0.6875	0.9225	0.46	0.6625	0.5975	0.5125	0.705	0.735	0.73	0.5975	0.59	0.5625	0.735	0.78	0.62	0.8975	0.42	0.775
4.7 to 5.7	0.408888888888889	0.7	0.628888888888889	0.56	0.731111111111111	0.711111111111111	0.648888888888889	0.58	0.635555555555556	0.597777777777778	0.733333333333333	0.791111111111111	0.551111111111111	0.904444444444444	0.484444444444444	0.8	0.515555555555556	0.595555555555556	0.555555555555556	0.611111111111111	0.922222222222222	0.408888888888889	0.7	0.628888888888889	0.56	0.731111111111111	0.711111111111111	0.648888888888889	0.58	0.635555555555556	0.597777777777778	0.733333333333333	0.791111111111111	0.551111111111111	0.904444444444444	0.484444444444444	0.8	0.515555555555556	0.595555555555556	0.555555555555556	0.611111111111111	0.922222222222222	0.408888888888889	0.7	0.628888888888889	0.56	0.731111111111111	0.711111111111111	0.648888888888889	0.58	0.635555555555556	0.597777777777778	0.733333333333333	0.791111111111111	0.551111111111111	0.904444444444444	0.484444444444444	0.8	0.515555555555556	0.595555555555556	0.555555555555556	0.611111111111111	0.922222222222222	0.408888888888889	0.7	0.628888888888889	0.56	0.731111111111111	0.711111111111111	0.648888888888889	0.58	0.635555555555556	0.597777777777778	0.733333333333333	0.791111111111111	0.551111111111111	0.904444444444444	0.484444444444444	0.8	0.515555555555556	0.595555555555556	0.555555555555556	0.611111111111111	0.922222222222222	0.408888888888889	0.7	0.628888888888889	0.56	0.731111111111111	0.711111111111111	0.648888888888889	0.58	0.635555555555556	0.597777777777778	0.733333333333333	0.791111111111111	0.551111111111111	0.904444444444444	0.484444444444444	0.8
4.8 to 5.8	0.382857142857143	0.757142857142857	0.788571428571429	0.46	0.814285714285714	0.777142857142857	0.628571428571429	0.682857142857143	0.674285714285714	0.634285714285714	0.845714285714286	0.762857142857143	0.522857142857143	0.897142857142857	0.605714285714286	0.891428571428571	0.477142857142857	0.531428571428571	0.545714285714286	0.642857142857143	0.928571428571429	0.382857142857143	0.757142857142857	0.788571428571429	0.46	0.814285714285714	0.777142857142857	0.628571428571429	0.682857142857143	0.674285714285714	0.634285714285714	0.845714285714286	0.762857142857143	0.522857142857143	0.897142857142857	0.605714285714286	0.891428571428571	0.477142857142857	0.531428571428571	0.545714285714286	0.642857142857143	0.928571428571429	0.382857142857143	0.757142857142857	0.788571428571429	0.46	0.814285714285714	0.777142857142857	0.628571428571429	0.682857142857143	0.674285714285714	0.634285714285714	0.845714285714286	0.762857142857143	0.522857142857143	0.897142857142857	0.605714285714286	0.891428571428571	0.477142857142857	0.531428571428571	0.545714285714286	0.642857142857143	0.928571428571429	0.382857142857143	0.757142857142857	0.788571428571429	0.46	0.814285714285714	0.777142857142857	0.628571428571429	0.682857142857143	0.674285714285714	0.634285714285714	0.845714285714286	0.762857142857143	0.522857142857143	0.897142857142857	0.605714285714286	0.891428571428571	0.477142857142857	0.531428571428571	0.545714285714286	0.642857142857143	0.928571428571429	0.382857142857143	0.757142857142857	0.788571428571429	0.46	0.814285714285714	0.777142857142857	0.628571428571429	0.682857142857143	0.674285714285714	0.634285714285714	0.845714285714286	0.762857142857143	0.522857142857143	0.897142857142857	0.605714285714286	0.891428571428571
4.9 to 5.9	0.453333333333333	0.682222222222222	0.828888888888889	0.542222222222222	0.837777777777778	0.768888888888889	0.575555555555556	0.713333333333333	0.62	0.691111111111111	0.751111111111111	0.777777777777778	0.608888888888889	0.8	0.628888888888889	0.891111111111111	0.475555555555556	0.513333333333333	0.611111111111111	0.702222222222222	0.811111111111111	0.453333333333333	0.682222222222222	0.828888888888889	0.542222222222222	0.837777777777778	0.768888888888889	0.575555555555556	0.713333333333333	0.62	0.691111111111111	0.751111111111111	0.777777777777778	0.608888888888889	0.8	0.628888888888889	0.891111111111111	0.475555555555556	0.513333333333333	0.611111111111111	0.702222222222222	0.811111111111111	0.453333333333333	0.682222222222222	0.828888888888889	0.542222222222222	0.837777777777778	0.768888888888889	0.575555555555556	0.713333333333333	0.62	0.691111111111111	0.751111111111111	0.777777777777778	0.608888888888889	0.8	0.628888888888889	0.891111111111111	0.475555555555556	0.513333333333333	0.611111111111111	0.702222222222222	0.811111111111111	0.453333333333333	0.682222222222222	0.828888888888889	0.542222222222222	0.837777777777778	0.768888888888889	0.575555555555556	0.713333333333333	0.62	0.691111111111111	0.751111111111111	0.777777777777778	0.608888888888889	0.8	0.628888888888889	0.891111111111111	0.475555555555556	0.513333333333333	0.611111111111111	0.702222222222222	0.811111111111111	0.453333333333333	0.682222222222222	0.828888888888889	0.542222222222222	0.837777777777778	0.768888888888889	0.575555555555556	0.713333333333333	0.62	0.691111111111111	0.751111111111111	0.777777777777778	0.608888888888889	0.8	0.628888888888889	0.891111111111111
5 to 6	0.518181818181818	0.718181818181818	0.82	0.487272727272727	0.785454545454545	0.716363636363636	0.558181818181818	0.756363636363636	0.598181818181818	0.730909090909091	0.758181818181818	0.814545454545455	0.603636363636364	0.741818181818182	0.58	0.82	0.510909090909091	0.554545454545455	0.630909090909091	0.714545454545455	0.827272727272727	0.518181818181818	0.718181818181818	0.82	0.487272727272727	0.785454545454545	0.716363636363636	0.558181818181818	0.756363636363636	0.598181818181818	0.730909090909091	0.758181818181818	0.814545454545455	0.603636363636364	0.741818181818182	0.58	0.82	0.510909090909091	0.554545454545455	0.630909090909091	0.714545454545455	0.827272727272727	0.518181818181818	0.718181818181818	0.82	0.487272727272727	0.785454545454545	0.716363636363636	0.558181818181818	0.756363636363636	0.598181818181818	0.730909090909091	0.758181818181818	0.814545454545455	0.603636363636364	0.741818181818182	0.58	0.82	0.510909090909091	0.554545454545455	0.630909090909091	0.714545454545455	0.827272727272727	0.518181818181818	0.718181818181818	0.82	0.487272727272727	0.785454545454545	0.716363636363636	0.558181818181818	0.756363636363636	0.598181818181818	0.730909090909091	0.758181818181818	0.814545454545455	0.603636363636364	0.741818181818182	0.58	0.82	0.510909090909091	0.554545454545455	0.630909090909091	0.714545454545455	0.827272727272727	0.518181818181818	0.718181818181818	0.82	0.487272727272727	0.785454545454545	0.716363636363636	0.558181818181818	0.756363636363636	0.598181818181818	0.730909090909091	0.758181818181818	0.814545454545455	0.603636363636364	0.741818181818182	0.58	0.82
5.1 to 6.1	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695
5.2 to 6.2	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695	0.488333333333333	0.511666666666667	0.671666666666667	0.728333333333333	0.856666666666667	0.543333333333333	0.741666666666667	0.871666666666667	0.586666666666667	0.801666666666667	0.765	0.596666666666667	0.728333333333333	0.585	0.683333333333333	0.81	0.815	0.695	0.681666666666667	0.57	0.695
5.3 to 6.3	0.525454545454546	0.725454545454545	0.867272727272727	0.64	0.821818181818182	0.756363636363636	0.589090909090909	0.718181818181818	0.556363636363636	0.66	0.792727272727273	0.836363636363636	0.672727272727273	0.652727272727273	0.621818181818182	0.667272727272727	0.456363636363636	0.494545454545455	0.683636363636364	0.718181818181818	0.843636363636364	0.525454545454546	0.725454545454545	0.867272727272727	0.64	0.821818181818182	0.756363636363636	0.589090909090909	0.718181818181818	0.556363636363636	0.66	0.792727272727273	0.836363636363636	0.672727272727273	0.652727272727273	0.621818181818182	0.667272727272727	0.456363636363636	0.494545454545455	0.683636363636364	0.718181818181818	0.843636363636364	0.525454545454546	0.725454545454545	0.867272727272727	0.64	0.821818181818182	0.756363636363636	0.589090909090909	0.718181818181818	0.556363636363636	0.66	0.792727272727273	0.836363636363636	0.672727272727273	0.652727272727273	0.621818181818182	0.667272727272727	0.456363636363636	0.494545454545455	0.683636363636364	0.718181818181818	0.843636363636364	0.525454545454546	0.725454545454545	0.867272727272727	0.64	0.821818181818182	0.756363636363636	0.589090909090909	0.718181818181818	0.556363636363636	0.66	0.792727272727273	0.836363636363636	0.672727272727273	0.652727272727273	0.621818181818182	0.667272727272727	0.456363636363636	0.494545454545455	0.683636363636364	0.718181818181818	0.843636363636364	0.525454545454546	0.725454545454545	0.867272727272727	0.64	0.821818181818182	0.756363636363636	0.589090909090909	0.718181818181818	0.556363636363636	0.66	0.792727272727273	0.836363636363636	0.672727272727273	0.652727272727273	0.621818181818182	0.667272727272727
5.4 to 6.4	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111
5.5 to 6.5	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111	0.446666666666667	0.508888888888889	0.64	0.682222222222222	0.82	0.584444444444444	0.784444444444444	0.857777777777778	0.688888888888889	0.86	0.702222222222222	0.635555555555556	0.677777777777778	0.68	0.717777777777778	0.748888888888889	0.8	0.671111111111111	0.624444444444444	0.651111111111111	0.611111111111111
5.6 to 6.6	0.628571428571429	0.765714285714286	0.897142857142857	0.68	0.831428571428571	0.674285714285714	0.534285714285714	0.751428571428571	0.614285714285714	0.782857142857143	0.694285714285714	0.794285714285714	0.711428571428571	0.548571428571429	0.637142857142857	0.54	0.451428571428571	0.474285714285714	0.722857142857143	0.734285714285714	0.768571428571429	0.628571428571429	0.765714285714286	0.897142857142857	0.68	0.831428571428571	0.674285714285714	0.534285714285714	0.751428571428571	0.614285714285714	0.782857142857143	0.694285714285714	0.794285714285714	0.711428571428571	0.548571428571429	0.637142857142857	0.54	0.451428571428571	0.474285714285714	0.722857142857143	0.734285714285714	0.768571428571429	0.628571428571429	0.765714285714286	0.897142857142857	0.68	0.831428571428571	0.674285714285714	0.534285714285714	0.751428571428571	0.614285714285714	0.782857142857143	0.694285714285714	0.794285714285714	0.711428571428571	0.548571428571429	0.637142857142857	0.54	0.451428571428571	0.474285714285714	0.722857142857143	0.734285714285714	0.768571428571429	0.628571428571429	0.765714285714286	0.897142857142857	0.68	0.831428571428571	0.674285714285714	0.534285714285714	0.751428571428571	0.614285714285714	0.782857142857143	0.694285714285714	0.794285714285714	0.711428571428571	0.548571428571429	0.637142857142857	0.54	0.451428571428571	0.474285714285714	0.722857142857143	0.734285714285714	0.768571428571429	0.628571428571429	0.765714285714286	0.897142857142857	0.68	0.831428571428571	0.674285714285714	0.534285714285714	0.751428571428571	0.614285714285714	0.782857142857143	0.694285714285714	0.794285714285714	0.711428571428571	0.548571428571429	0.637142857142857	0.54
5.7 to 6.7	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429
5.8 to 6.8	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429	0.568571428571429	0.474285714285714	0.84	0.837142857142857	0.68	0.628571428571429	0.645714285714286	0.902857142857143	0.688571428571429	0.802857142857143	0.6	0.654285714285714	0.785714285714286	0.542857142857143	0.657142857142857	0.665714285714286	0.728571428571429	0.745714285714286	0.485714285714286	0.602857142857143	0.508571428571429
5.9 to 6.9	0.58	0.69	0.89	0.526666666666667	0.78	0.62	0.8	0.736666666666667	0.596666666666667	0.596666666666667	0.8	0.573333333333333	0.726666666666667	0.566666666666667	0.58	0.43	0.526666666666667	0.536666666666667	0.7	0.84	0.806666666666667	0.58	0.69	0.89	0.526666666666667	0.78	0.62	0.8	0.736666666666667	0.596666666666667	0.596666666666667	0.8	0.573333333333333	0.726666666666667	0.566666666666667	0.58	0.43	0.526666666666667	0.536666666666667	0.7	0.84	0.806666666666667	0.58	0.69	0.89	0.526666666666667	0.78	0.62	0.8	0.736666666666667	0.596666666666667	0.596666666666667	0.8	0.573333333333333	0.726666666666667	0.566666666666667	0.58	0.43	0.526666666666667	0.536666666666667	0.7	0.84	0.806666666666667	0.58	0.69	0.89	0.526666666666667	0.78	0.62	0.8	0.736666666666667	0.596666666666667	0.596666666666667	0.8	0.573333333333333	0.726666666666667	0.566666666666667	0.58	0.43	0.526666666666667	0.536666666666667	0.7	0.84	0.806666666666667	0.58	0.69	0.89	0.526666666666667	0.78	0.62	0.8	0.736666666666667	0.596666666666667	0.596666666666667	0.8	0.573333333333333	0.726666666666667	0.566666666666667	0.58	0.43
6 to 7	0.47	0.713333333333333	0.76	0.753333333333333	0.883333333333333	0.793333333333333	0.966666666666667	0.573333333333333	0.756666666666667	0.543333333333333	0.536666666666667	0.543333333333333	0.533333333333333	0.573333333333333	0.763333333333333	0.43	0.596666666666667	0.29	0.773333333333333	0.713333333333333	0.666666666666667	0.47	0.713333333333333	0.76	0.753333333333333	0.883333333333333	0.793333333333333	0.966666666666667	0.573333333333333	0.756666666666667	0.543333333333333	0.536666666666667	0.543333333333333	0.533333333333333	0.573333333333333	0.763333333333333	0.43	0.596666666666667	0.29	0.773333333333333	0.713333333333333	0.666666666666667	0.47	0.713333333333333	0.76	0.753333333333333	0.883333333333333	0.793333333333333	0.966666666666667	0.573333333333333	0.756666666666667	0.543333333333333	0.536666666666667	0.543333333333333	0.533333333333333	0.573333333333333	0.763333333333333	0.43	0.596666666666667	0.29	0.773333333333333	0.713333333333333	0.666666666666667	0.47	0.713333333333333	0.76	0.753333333333333	0.883333333333333	0.793333333333333	0.966666666666667	0.573333333333333	0.756666666666667	0.543333333333333	0.536666666666667	0.543333333333333	0.533333333333333	0.573333333333333	0.763333333333333	0.43	0.596666666666667	0.29	0.773333333333333	0.713333333333333	0.666666666666667	0.47	0.713333333333333	0.76	0.753333333333333	0.883333333333333	0.793333333333333	0.966666666666667	0.573333333333333	0.756666666666667	0.543333333333333	0.536666666666667	0.543333333333333	0.533333333333333	0.573333333333333	0.763333333333333	0.43
6.1 to 7.1	0.51	0.73	0.603333333333333	0.683333333333333	0.863333333333333	0.823333333333333	0.843333333333333	0.526666666666667	0.676666666666667	0.503333333333333	0.416666666666667	0.566666666666667	0.34	0.553333333333333	0.673333333333333	0.593333333333333	0.616666666666667	0.35	0.68	0.713333333333333	0.69	0.51	0.73	0.603333333333333	0.683333333333333	0.863333333333333	0.823333333333333	0.843333333333333	0.526666666666667	0.676666666666667	0.503333333333333	0.416666666666667	0.566666666666667	0.34	0.553333333333333	0.673333333333333	0.593333333333333	0.616666666666667	0.35	0.68	0.713333333333333	0.69	0.51	0.73	0.603333333333333	0.683333333333333	0.863333333333333	0.823333333333333	0.843333333333333	0.526666666666667	0.676666666666667	0.503333333333333	0.416666666666667	0.566666666666667	0.34	0.553333333333333	0.673333333333333	0.593333333333333	0.616666666666667	0.35	0.68	0.713333333333333	0.69	0.51	0.73	0.603333333333333	0.683333333333333	0.863333333333333	0.823333333333333	0.843333333333333	0.526666666666667	0.676666666666667	0.503333333333333	0.416666666666667	0.566666666666667	0.34	0.553333333333333	0.673333333333333	0.593333333333333	0.616666666666667	0.35	0.68	0.713333333333333	0.69	0.51	0.73	0.603333333333333	0.683333333333333	0.863333333333333	0.823333333333333	0.843333333333333	0.526666666666667	0.676666666666667	0.503333333333333	0.416666666666667	0.566666666666667	0.34	0.553333333333333	0.673333333333333	0.593333333333333
