1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
6 to 7	0.656666666666667	0.876666666666667	0.79	0.796666666666667	0.943333333333333	0.913333333333333	0.99	0.673333333333333	0.86	0.733333333333333	0.673333333333333	0.68	0.676666666666667	0.716666666666667	0.796666666666667	0.54	0.66	0.496666666666667	0.846666666666667	0.826666666666667	0.846666666666667	0.656666666666667	0.876666666666667	0.79	0.796666666666667	0.943333333333333	0.913333333333333	0.99	0.673333333333333	0.86	0.733333333333333	0.673333333333333	0.68	0.676666666666667	0.716666666666667	0.796666666666667	0.54	0.66	0.496666666666667	0.846666666666667	0.826666666666667	0.846666666666667	0.656666666666667	0.876666666666667	0.79	0.796666666666667	0.943333333333333	0.913333333333333	0.99	0.673333333333333	0.86	0.733333333333333	0.673333333333333	0.68	0.676666666666667	0.716666666666667	0.796666666666667	0.54	0.66	0.496666666666667	0.846666666666667	0.826666666666667	0.846666666666667	0.656666666666667	0.876666666666667	0.79	0.796666666666667	0.943333333333333	0.913333333333333	0.99	0.673333333333333	0.86	0.733333333333333	0.673333333333333	0.68	0.676666666666667	0.716666666666667	0.796666666666667	0.54	0.66	0.496666666666667	0.846666666666667	0.826666666666667	0.846666666666667	0.656666666666667	0.876666666666667	0.79	0.796666666666667	0.943333333333333	0.913333333333333	0.99	0.673333333333333	0.86	0.733333333333333	0.673333333333333	0.68	0.676666666666667	0.716666666666667	0.796666666666667	0.54
6.1 to 7.1	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667
6.2 to 7.2	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667
6.3 to 7.3	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667	0.68	0.576666666666667	0.79	0.836666666666667	0.866666666666667	0.69	0.893333333333333	0.693333333333333	0.743333333333333	0.926666666666667	0.943333333333333	0.966666666666667	0.623333333333333	0.81	0.693333333333333	0.6	0.733333333333333	0.516666666666667	0.703333333333333	0.77	0.756666666666667
6.4 to 7.4	0.697142857142857	0.788571428571429	0.62	0.742857142857143	0.925714285714286	0.894285714285714	0.937142857142857	0.64	0.82	0.622857142857143	0.64	0.762857142857143	0.54	0.637142857142857	0.668571428571429	0.791428571428571	0.688571428571429	0.511428571428571	0.748571428571429	0.848571428571429	0.88	0.697142857142857	0.788571428571429	0.62	0.742857142857143	0.925714285714286	0.894285714285714	0.937142857142857	0.64	0.82	0.622857142857143	0.64	0.762857142857143	0.54	0.637142857142857	0.668571428571429	0.791428571428571	0.688571428571429	0.511428571428571	0.748571428571429	0.848571428571429	0.88	0.697142857142857	0.788571428571429	0.62	0.742857142857143	0.925714285714286	0.894285714285714	0.937142857142857	0.64	0.82	0.622857142857143	0.64	0.762857142857143	0.54	0.637142857142857	0.668571428571429	0.791428571428571	0.688571428571429	0.511428571428571	0.748571428571429	0.848571428571429	0.88	0.697142857142857	0.788571428571429	0.62	0.742857142857143	0.925714285714286	0.894285714285714	0.937142857142857	0.64	0.82	0.622857142857143	0.64	0.762857142857143	0.54	0.637142857142857	0.668571428571429	0.791428571428571	0.688571428571429	0.511428571428571	0.748571428571429	0.848571428571429	0.88	0.697142857142857	0.788571428571429	0.62	0.742857142857143	0.925714285714286	0.894285714285714	0.937142857142857	0.64	0.82	0.622857142857143	0.64	0.762857142857143	0.54	0.637142857142857	0.668571428571429	0.791428571428571
6.5 to 7.5	0.694	0.85	0.668	0.7	0.906	0.836	0.86	0.654	0.768	0.666	0.716	0.694	0.638	0.654	0.714	0.756	0.706	0.596	0.76	0.84	0.834	0.694	0.85	0.668	0.7	0.906	0.836	0.86	0.654	0.768	0.666	0.716	0.694	0.638	0.654	0.714	0.756	0.706	0.596	0.76	0.84	0.834	0.694	0.85	0.668	0.7	0.906	0.836	0.86	0.654	0.768	0.666	0.716	0.694	0.638	0.654	0.714	0.756	0.706	0.596	0.76	0.84	0.834	0.694	0.85	0.668	0.7	0.906	0.836	0.86	0.654	0.768	0.666	0.716	0.694	0.638	0.654	0.714	0.756	0.706	0.596	0.76	0.84	0.834	0.694	0.85	0.668	0.7	0.906	0.836	0.86	0.654	0.768	0.666	0.716	0.694	0.638	0.654	0.714	0.756
6.6 to 7.6	0.714545454545455	0.854545454545454	0.658181818181818	0.709090909090909	0.910909090909091	0.798181818181818	0.870909090909091	0.681818181818182	0.783636363636364	0.692727272727273	0.734545454545455	0.718181818181818	0.670909090909091	0.683636363636364	0.738181818181818	0.770909090909091	0.723636363636364	0.632727272727273	0.778181818181818	0.854545454545454	0.841818181818182	0.714545454545455	0.854545454545454	0.658181818181818	0.709090909090909	0.910909090909091	0.798181818181818	0.870909090909091	0.681818181818182	0.783636363636364	0.692727272727273	0.734545454545455	0.718181818181818	0.670909090909091	0.683636363636364	0.738181818181818	0.770909090909091	0.723636363636364	0.632727272727273	0.778181818181818	0.854545454545454	0.841818181818182	0.714545454545455	0.854545454545454	0.658181818181818	0.709090909090909	0.910909090909091	0.798181818181818	0.870909090909091	0.681818181818182	0.783636363636364	0.692727272727273	0.734545454545455	0.718181818181818	0.670909090909091	0.683636363636364	0.738181818181818	0.770909090909091	0.723636363636364	0.632727272727273	0.778181818181818	0.854545454545454	0.841818181818182	0.714545454545455	0.854545454545454	0.658181818181818	0.709090909090909	0.910909090909091	0.798181818181818	0.870909090909091	0.681818181818182	0.783636363636364	0.692727272727273	0.734545454545455	0.718181818181818	0.670909090909091	0.683636363636364	0.738181818181818	0.770909090909091	0.723636363636364	0.632727272727273	0.778181818181818	0.854545454545454	0.841818181818182	0.714545454545455	0.854545454545454	0.658181818181818	0.709090909090909	0.910909090909091	0.798181818181818	0.870909090909091	0.681818181818182	0.783636363636364	0.692727272727273	0.734545454545455	0.718181818181818	0.670909090909091	0.683636363636364	0.738181818181818	0.770909090909091
6.7 to 7.7	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75
6.8 to 7.8	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75	0.7	0.612	0.756	0.842	0.828	0.706	0.844	0.628	0.68	0.902	0.806	0.86	0.658	0.768	0.674	0.726	0.702	0.638	0.654	0.72	0.75
6.9 to 7.9	0.748	0.884	0.632	0.762	0.85	0.788	0.848	0.694	0.796	0.692	0.726	0.722	0.642	0.614	0.744	0.688	0.776	0.63	0.822	0.83	0.782	0.748	0.884	0.632	0.762	0.85	0.788	0.848	0.694	0.796	0.692	0.726	0.722	0.642	0.614	0.744	0.688	0.776	0.63	0.822	0.83	0.782	0.748	0.884	0.632	0.762	0.85	0.788	0.848	0.694	0.796	0.692	0.726	0.722	0.642	0.614	0.744	0.688	0.776	0.63	0.822	0.83	0.782	0.748	0.884	0.632	0.762	0.85	0.788	0.848	0.694	0.796	0.692	0.726	0.722	0.642	0.614	0.744	0.688	0.776	0.63	0.822	0.83	0.782	0.748	0.884	0.632	0.762	0.85	0.788	0.848	0.694	0.796	0.692	0.726	0.722	0.642	0.614	0.744	0.688
7 to 8	0.805	0.865	0.6775	0.715	0.8425	0.735	0.815	0.735	0.75	0.6675	0.8525	0.67	0.79	0.625	0.7025	0.715	0.745	0.7575	0.7925	0.89	0.8175	0.805	0.865	0.6775	0.715	0.8425	0.735	0.815	0.735	0.75	0.6675	0.8525	0.67	0.79	0.625	0.7025	0.715	0.745	0.7575	0.7925	0.89	0.8175	0.805	0.865	0.6775	0.715	0.8425	0.735	0.815	0.735	0.75	0.6675	0.8525	0.67	0.79	0.625	0.7025	0.715	0.745	0.7575	0.7925	0.89	0.8175	0.805	0.865	0.6775	0.715	0.8425	0.735	0.815	0.735	0.75	0.6675	0.8525	0.67	0.79	0.625	0.7025	0.715	0.745	0.7575	0.7925	0.89	0.8175	0.805	0.865	0.6775	0.715	0.8425	0.735	0.815	0.735	0.75	0.6675	0.8525	0.67	0.79	0.625	0.7025	0.715
7.1 to 8.1	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333
7.2 to 8.2	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333	0.813333333333333	0.75	0.79	0.876666666666667	0.756666666666667	0.786666666666667	0.833333333333333	0.68	0.716666666666667	0.81	0.656666666666667	0.776666666666667	0.793333333333333	0.79	0.743333333333333	0.91	0.643333333333333	0.88	0.636666666666667	0.74	0.693333333333333
7.3 to 8.3	0.817142857142857	0.837142857142857	0.6	0.757142857142857	0.822857142857143	0.605714285714286	0.805714285714286	0.702857142857143	0.82	0.745714285714286	0.914285714285714	0.668571428571429	0.88	0.671428571428571	0.777142857142857	0.737142857142857	0.797142857142857	0.751428571428571	0.725714285714286	0.817142857142857	0.791428571428571	0.817142857142857	0.837142857142857	0.6	0.757142857142857	0.822857142857143	0.605714285714286	0.805714285714286	0.702857142857143	0.82	0.745714285714286	0.914285714285714	0.668571428571429	0.88	0.671428571428571	0.777142857142857	0.737142857142857	0.797142857142857	0.751428571428571	0.725714285714286	0.817142857142857	0.791428571428571	0.817142857142857	0.837142857142857	0.6	0.757142857142857	0.822857142857143	0.605714285714286	0.805714285714286	0.702857142857143	0.82	0.745714285714286	0.914285714285714	0.668571428571429	0.88	0.671428571428571	0.777142857142857	0.737142857142857	0.797142857142857	0.751428571428571	0.725714285714286	0.817142857142857	0.791428571428571	0.817142857142857	0.837142857142857	0.6	0.757142857142857	0.822857142857143	0.605714285714286	0.805714285714286	0.702857142857143	0.82	0.745714285714286	0.914285714285714	0.668571428571429	0.88	0.671428571428571	0.777142857142857	0.737142857142857	0.797142857142857	0.751428571428571	0.725714285714286	0.817142857142857	0.791428571428571	0.817142857142857	0.837142857142857	0.6	0.757142857142857	0.822857142857143	0.605714285714286	0.805714285714286	0.702857142857143	0.82	0.745714285714286	0.914285714285714	0.668571428571429	0.88	0.671428571428571	0.777142857142857	0.737142857142857
7.4 to 8.4	0.8	0.948571428571429	0.682857142857143	0.788571428571429	0.831428571428571	0.654285714285714	0.84	0.74	0.834285714285714	0.842857142857143	0.911428571428571	0.66	0.922857142857143	0.78	0.88	0.711428571428571	0.811428571428571	0.86	0.788571428571429	0.814285714285714	0.791428571428571	0.8	0.948571428571429	0.682857142857143	0.788571428571429	0.831428571428571	0.654285714285714	0.84	0.74	0.834285714285714	0.842857142857143	0.911428571428571	0.66	0.922857142857143	0.78	0.88	0.711428571428571	0.811428571428571	0.86	0.788571428571429	0.814285714285714	0.791428571428571	0.8	0.948571428571429	0.682857142857143	0.788571428571429	0.831428571428571	0.654285714285714	0.84	0.74	0.834285714285714	0.842857142857143	0.911428571428571	0.66	0.922857142857143	0.78	0.88	0.711428571428571	0.811428571428571	0.86	0.788571428571429	0.814285714285714	0.791428571428571	0.8	0.948571428571429	0.682857142857143	0.788571428571429	0.831428571428571	0.654285714285714	0.84	0.74	0.834285714285714	0.842857142857143	0.911428571428571	0.66	0.922857142857143	0.78	0.88	0.711428571428571	0.811428571428571	0.86	0.788571428571429	0.814285714285714	0.791428571428571	0.8	0.948571428571429	0.682857142857143	0.788571428571429	0.831428571428571	0.654285714285714	0.84	0.74	0.834285714285714	0.842857142857143	0.911428571428571	0.66	0.922857142857143	0.78	0.88	0.711428571428571
7.5 to 8.5	0.86	0.892	0.624	0.912	0.768	0.672	0.904	0.776	0.96	0.92	0.912	0.792	0.8	0.876	0.772	0.62	0.876	0.912	0.804	0.812	0.692	0.86	0.892	0.624	0.912	0.768	0.672	0.904	0.776	0.96	0.92	0.912	0.792	0.8	0.876	0.772	0.62	0.876	0.912	0.804	0.812	0.692	0.86	0.892	0.624	0.912	0.768	0.672	0.904	0.776	0.96	0.92	0.912	0.792	0.8	0.876	0.772	0.62	0.876	0.912	0.804	0.812	0.692	0.86	0.892	0.624	0.912	0.768	0.672	0.904	0.776	0.96	0.92	0.912	0.792	0.8	0.876	0.772	0.62	0.876	0.912	0.804	0.812	0.692	0.86	0.892	0.624	0.912	0.768	0.672	0.904	0.776	0.96	0.92	0.912	0.792	0.8	0.876	0.772	0.62
7.6 to 8.6	0.864	0.904	0.712	0.952	0.74	0.776	0.904	0.652	0.956	0.928	0.928	0.648	0.752	0.872	0.776	0.62	0.78	0.876	0.712	0.788	0.688	0.864	0.904	0.712	0.952	0.74	0.776	0.904	0.652	0.956	0.928	0.928	0.648	0.752	0.872	0.776	0.62	0.78	0.876	0.712	0.788	0.688	0.864	0.904	0.712	0.952	0.74	0.776	0.904	0.652	0.956	0.928	0.928	0.648	0.752	0.872	0.776	0.62	0.78	0.876	0.712	0.788	0.688	0.864	0.904	0.712	0.952	0.74	0.776	0.904	0.652	0.956	0.928	0.928	0.648	0.752	0.872	0.776	0.62	0.78	0.876	0.712	0.788	0.688	0.864	0.904	0.712	0.952	0.74	0.776	0.904	0.652	0.956	0.928	0.928	0.648	0.752	0.872	0.776	0.62
7.7 to 8.7	0.825714285714286	0.902857142857143	0.717142857142857	0.911428571428571	0.78	0.762857142857143	0.911428571428571	0.645714285714286	0.922857142857143	0.94	0.931428571428571	0.7	0.714285714285714	0.9	0.777142857142857	0.665714285714286	0.825714285714286	0.88	0.76	0.757142857142857	0.774285714285714	0.825714285714286	0.902857142857143	0.717142857142857	0.911428571428571	0.78	0.762857142857143	0.911428571428571	0.645714285714286	0.922857142857143	0.94	0.931428571428571	0.7	0.714285714285714	0.9	0.777142857142857	0.665714285714286	0.825714285714286	0.88	0.76	0.757142857142857	0.774285714285714	0.825714285714286	0.902857142857143	0.717142857142857	0.911428571428571	0.78	0.762857142857143	0.911428571428571	0.645714285714286	0.922857142857143	0.94	0.931428571428571	0.7	0.714285714285714	0.9	0.777142857142857	0.665714285714286	0.825714285714286	0.88	0.76	0.757142857142857	0.774285714285714	0.825714285714286	0.902857142857143	0.717142857142857	0.911428571428571	0.78	0.762857142857143	0.911428571428571	0.645714285714286	0.922857142857143	0.94	0.931428571428571	0.7	0.714285714285714	0.9	0.777142857142857	0.665714285714286	0.825714285714286	0.88	0.76	0.757142857142857	0.774285714285714	0.825714285714286	0.902857142857143	0.717142857142857	0.911428571428571	0.78	0.762857142857143	0.911428571428571	0.645714285714286	0.922857142857143	0.94	0.931428571428571	0.7	0.714285714285714	0.9	0.777142857142857	0.665714285714286
7.8 to 8.8	0.8125	0.905	0.7275	0.895	0.7975	0.79	0.905	0.65	0.9325	0.9325	0.93	0.64	0.735	0.8925	0.7325	0.6975	0.8	0.815	0.785	0.7875	0.8025	0.8125	0.905	0.7275	0.895	0.7975	0.79	0.905	0.65	0.9325	0.9325	0.93	0.64	0.735	0.8925	0.7325	0.6975	0.8	0.815	0.785	0.7875	0.8025	0.8125	0.905	0.7275	0.895	0.7975	0.79	0.905	0.65	0.9325	0.9325	0.93	0.64	0.735	0.8925	0.7325	0.6975	0.8	0.815	0.785	0.7875	0.8025	0.8125	0.905	0.7275	0.895	0.7975	0.79	0.905	0.65	0.9325	0.9325	0.93	0.64	0.735	0.8925	0.7325	0.6975	0.8	0.815	0.785	0.7875	0.8025	0.8125	0.905	0.7275	0.895	0.7975	0.79	0.905	0.65	0.9325	0.9325	0.93	0.64	0.735	0.8925	0.7325	0.6975
7.9 to 8.9	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325
8 to 9	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325	0.7625	0.7825	0.795	0.8025	0.8575	0.79	0.895	0.6975	0.8425	0.8025	0.72	0.92	0.5625	0.9325	0.9075	0.9275	0.6225	0.71	0.94	0.715	0.7325
8.1 to 9.1	0.812	0.81	0.738	0.834	0.764	0.776	0.86	0.606	0.932	0.9	0.936	0.592	0.752	0.874	0.762	0.658	0.788	0.82	0.804	0.688	0.788	0.812	0.81	0.738	0.834	0.764	0.776	0.86	0.606	0.932	0.9	0.936	0.592	0.752	0.874	0.762	0.658	0.788	0.82	0.804	0.688	0.788	0.812	0.81	0.738	0.834	0.764	0.776	0.86	0.606	0.932	0.9	0.936	0.592	0.752	0.874	0.762	0.658	0.788	0.82	0.804	0.688	0.788	0.812	0.81	0.738	0.834	0.764	0.776	0.86	0.606	0.932	0.9	0.936	0.592	0.752	0.874	0.762	0.658	0.788	0.82	0.804	0.688	0.788	0.812	0.81	0.738	0.834	0.764	0.776	0.86	0.606	0.932	0.9	0.936	0.592	0.752	0.874	0.762	0.658
8.2 to 9.2	0.807272727272727	0.816363636363636	0.721818181818182	0.812727272727273	0.776363636363636	0.796363636363636	0.865454545454545	0.58	0.932727272727273	0.887272727272727	0.94	0.623636363636364	0.745454545454545	0.883636363636364	0.772727272727273	0.689090909090909	0.787272727272727	0.816363636363636	0.789090909090909	0.705454545454545	0.74	0.807272727272727	0.816363636363636	0.721818181818182	0.812727272727273	0.776363636363636	0.796363636363636	0.865454545454545	0.58	0.932727272727273	0.887272727272727	0.94	0.623636363636364	0.745454545454545	0.883636363636364	0.772727272727273	0.689090909090909	0.787272727272727	0.816363636363636	0.789090909090909	0.705454545454545	0.74	0.807272727272727	0.816363636363636	0.721818181818182	0.812727272727273	0.776363636363636	0.796363636363636	0.865454545454545	0.58	0.932727272727273	0.887272727272727	0.94	0.623636363636364	0.745454545454545	0.883636363636364	0.772727272727273	0.689090909090909	0.787272727272727	0.816363636363636	0.789090909090909	0.705454545454545	0.74	0.807272727272727	0.816363636363636	0.721818181818182	0.812727272727273	0.776363636363636	0.796363636363636	0.865454545454545	0.58	0.932727272727273	0.887272727272727	0.94	0.623636363636364	0.745454545454545	0.883636363636364	0.772727272727273	0.689090909090909	0.787272727272727	0.816363636363636	0.789090909090909	0.705454545454545	0.74	0.807272727272727	0.816363636363636	0.721818181818182	0.812727272727273	0.776363636363636	0.796363636363636	0.865454545454545	0.58	0.932727272727273	0.887272727272727	0.94	0.623636363636364	0.745454545454545	0.883636363636364	0.772727272727273	0.689090909090909
8.3 to 9.3	0.788	0.812	0.782	0.794	0.764	0.846	0.854	0.622	0.926	0.9	0.94	0.604	0.732	0.884	0.75	0.658	0.796	0.822	0.834	0.73	0.714	0.788	0.812	0.782	0.794	0.764	0.846	0.854	0.622	0.926	0.9	0.94	0.604	0.732	0.884	0.75	0.658	0.796	0.822	0.834	0.73	0.714	0.788	0.812	0.782	0.794	0.764	0.846	0.854	0.622	0.926	0.9	0.94	0.604	0.732	0.884	0.75	0.658	0.796	0.822	0.834	0.73	0.714	0.788	0.812	0.782	0.794	0.764	0.846	0.854	0.622	0.926	0.9	0.94	0.604	0.732	0.884	0.75	0.658	0.796	0.822	0.834	0.73	0.714	0.788	0.812	0.782	0.794	0.764	0.846	0.854	0.622	0.926	0.9	0.94	0.604	0.732	0.884	0.75	0.658
