1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0.5 to 1.5	0.496666666666667	0.3	0.25	0.525555555555556	0.454444444444444	0.404444444444444	0.276666666666667	0.326666666666667	0.224444444444444	0.392222222222222	0.36	0.495555555555556	0.393333333333333	0.156666666666667	0.223333333333333	0.315555555555556	0.213333333333333	0.525555555555556	0.312222222222222	0.232222222222222	0.243333333333333	0.24	0.301111111111111	0.588888888888889	0.377777777777778	0.507777777777778	0.38	0.33	0.392222222222222	0.36	0.495555555555556	0.393333333333333	0.156666666666667	0.223333333333333	0.315555555555556	0.213333333333333	0.525555555555556	0.312222222222222	0.232222222222222	0.243333333333333	0.24	0.301111111111111	0.588888888888889	0.377777777777778	0.507777777777778	0.38	0.33	0.392222222222222	0.36	0.495555555555556	0.393333333333333	0.156666666666667	0.223333333333333	0.315555555555556	0.213333333333333	0.525555555555556	0.312222222222222	0.232222222222222	0.243333333333333	0.24	0.301111111111111	0.588888888888889	0.377777777777778	0.507777777777778	0.38	0.33	0.392222222222222	0.36	0.495555555555556	0.393333333333333	0.156666666666667	0.223333333333333	0.315555555555556	0.213333333333333	0.525555555555556	0.312222222222222	0.232222222222222	0.243333333333333	0.24	0.301111111111111	0.588888888888889	0.377777777777778	0.507777777777778	0.38	0.33	0.392222222222222	0.36	0.495555555555556	0.393333333333333	0.156666666666667	0.223333333333333	0.315555555555556	0.213333333333333	0.525555555555556	0.312222222222222	0.232222222222222	0.243333333333333	0.24	0.301111111111111	0.588888888888889
0.6 to 1.6	0.520952380952381	0.372380952380952	0.217142857142857	0.453333333333333	0.493333333333333	0.35047619047619	0.294285714285714	0.386666666666667	0.292380952380952	0.347619047619048	0.359047619047619	0.438095238095238	0.440952380952381	0.145714285714286	0.25047619047619	0.367619047619048	0.237142857142857	0.45047619047619	0.287619047619048	0.294285714285714	0.313333333333333	0.265714285714286	0.276190476190476	0.564761904761905	0.345714285714286	0.492380952380952	0.374285714285714	0.385714285714286	0.347619047619048	0.359047619047619	0.438095238095238	0.440952380952381	0.145714285714286	0.25047619047619	0.367619047619048	0.237142857142857	0.45047619047619	0.287619047619048	0.294285714285714	0.313333333333333	0.265714285714286	0.276190476190476	0.564761904761905	0.345714285714286	0.492380952380952	0.374285714285714	0.385714285714286	0.347619047619048	0.359047619047619	0.438095238095238	0.440952380952381	0.145714285714286	0.25047619047619	0.367619047619048	0.237142857142857	0.45047619047619	0.287619047619048	0.294285714285714	0.313333333333333	0.265714285714286	0.276190476190476	0.564761904761905	0.345714285714286	0.492380952380952	0.374285714285714	0.385714285714286	0.347619047619048	0.359047619047619	0.438095238095238	0.440952380952381	0.145714285714286	0.25047619047619	0.367619047619048	0.237142857142857	0.45047619047619	0.287619047619048	0.294285714285714	0.313333333333333	0.265714285714286	0.276190476190476	0.564761904761905	0.345714285714286	0.492380952380952	0.374285714285714	0.385714285714286	0.347619047619048	0.359047619047619	0.438095238095238	0.440952380952381	0.145714285714286	0.25047619047619	0.367619047619048	0.237142857142857	0.45047619047619	0.287619047619048	0.294285714285714	0.313333333333333	0.265714285714286	0.276190476190476	0.564761904761905
0.7 to 1.7	0.484347826086957	0.387826086956522	0.27304347826087	0.487826086956522	0.412173913043478	0.332173913043478	0.302608695652174	0.44695652173913	0.324347826086957	0.250434782608696	0.332173913043478	0.466086956521739	0.445217391304348	0.219130434782609	0.281739130434783	0.384347826086957	0.283478260869565	0.370434782608696	0.32	0.32	0.366086956521739	0.381739130434783	0.3	0.535652173913043	0.321739130434783	0.459130434782609	0.330434782608696	0.351304347826087	0.250434782608696	0.332173913043478	0.466086956521739	0.445217391304348	0.219130434782609	0.281739130434783	0.384347826086957	0.283478260869565	0.370434782608696	0.32	0.32	0.366086956521739	0.381739130434783	0.3	0.535652173913043	0.321739130434783	0.459130434782609	0.330434782608696	0.351304347826087	0.250434782608696	0.332173913043478	0.466086956521739	0.445217391304348	0.219130434782609	0.281739130434783	0.384347826086957	0.283478260869565	0.370434782608696	0.32	0.32	0.366086956521739	0.381739130434783	0.3	0.535652173913043	0.321739130434783	0.459130434782609	0.330434782608696	0.351304347826087	0.250434782608696	0.332173913043478	0.466086956521739	0.445217391304348	0.219130434782609	0.281739130434783	0.384347826086957	0.283478260869565	0.370434782608696	0.32	0.32	0.366086956521739	0.381739130434783	0.3	0.535652173913043	0.321739130434783	0.459130434782609	0.330434782608696	0.351304347826087	0.250434782608696	0.332173913043478	0.466086956521739	0.445217391304348	0.219130434782609	0.281739130434783	0.384347826086957	0.283478260869565	0.370434782608696	0.32	0.32	0.366086956521739	0.381739130434783	0.3	0.535652173913043
0.8 to 1.8	0.441904761904762	0.47047619047619	0.233333333333333	0.484761904761905	0.38952380952381	0.269523809523809	0.332380952380952	0.433333333333333	0.353333333333333	0.272380952380952	0.313333333333333	0.48952380952381	0.463809523809524	0.192380952380952	0.300952380952381	0.425714285714286	0.30952380952381	0.319047619047619	0.298095238095238	0.344761904761905	0.441904761904762	0.387619047619048	0.335238095238095	0.448571428571429	0.253333333333333	0.460952380952381	0.354285714285714	0.335238095238095	0.272380952380952	0.313333333333333	0.48952380952381	0.463809523809524	0.192380952380952	0.300952380952381	0.425714285714286	0.30952380952381	0.319047619047619	0.298095238095238	0.344761904761905	0.441904761904762	0.387619047619048	0.335238095238095	0.448571428571429	0.253333333333333	0.460952380952381	0.354285714285714	0.335238095238095	0.272380952380952	0.313333333333333	0.48952380952381	0.463809523809524	0.192380952380952	0.300952380952381	0.425714285714286	0.30952380952381	0.319047619047619	0.298095238095238	0.344761904761905	0.441904761904762	0.387619047619048	0.335238095238095	0.448571428571429	0.253333333333333	0.460952380952381	0.354285714285714	0.335238095238095	0.272380952380952	0.313333333333333	0.48952380952381	0.463809523809524	0.192380952380952	0.300952380952381	0.425714285714286	0.30952380952381	0.319047619047619	0.298095238095238	0.344761904761905	0.441904761904762	0.387619047619048	0.335238095238095	0.448571428571429	0.253333333333333	0.460952380952381	0.354285714285714	0.335238095238095	0.272380952380952	0.313333333333333	0.48952380952381	0.463809523809524	0.192380952380952	0.300952380952381	0.425714285714286	0.30952380952381	0.319047619047619	0.298095238095238	0.344761904761905	0.441904761904762	0.387619047619048	0.335238095238095	0.448571428571429
0.9 to 1.9	0.421818181818182	0.449090909090909	0.224545454545455	0.508181818181818	0.371818181818182	0.266363636363636	0.362727272727273	0.416363636363636	0.346363636363636	0.305454545454545	0.301818181818182	0.512727272727273	0.488181818181818	0.183636363636364	0.293636363636364	0.451818181818182	0.301818181818182	0.304545454545455	0.284545454545455	0.329090909090909	0.425454545454545	0.37	0.365454545454545	0.428181818181818	0.287272727272727	0.446363636363636	0.338181818181818	0.365454545454545	0.305454545454545	0.301818181818182	0.512727272727273	0.488181818181818	0.183636363636364	0.293636363636364	0.451818181818182	0.301818181818182	0.304545454545455	0.284545454545455	0.329090909090909	0.425454545454545	0.37	0.365454545454545	0.428181818181818	0.287272727272727	0.446363636363636	0.338181818181818	0.365454545454545	0.305454545454545	0.301818181818182	0.512727272727273	0.488181818181818	0.183636363636364	0.293636363636364	0.451818181818182	0.301818181818182	0.304545454545455	0.284545454545455	0.329090909090909	0.425454545454545	0.37	0.365454545454545	0.428181818181818	0.287272727272727	0.446363636363636	0.338181818181818	0.365454545454545	0.305454545454545	0.301818181818182	0.512727272727273	0.488181818181818	0.183636363636364	0.293636363636364	0.451818181818182	0.301818181818182	0.304545454545455	0.284545454545455	0.329090909090909	0.425454545454545	0.37	0.365454545454545	0.428181818181818	0.287272727272727	0.446363636363636	0.338181818181818	0.365454545454545	0.305454545454545	0.301818181818182	0.512727272727273	0.488181818181818	0.183636363636364	0.293636363636364	0.451818181818182	0.301818181818182	0.304545454545455	0.284545454545455	0.329090909090909	0.425454545454545	0.37	0.365454545454545	0.428181818181818
1 to 2	0.462727272727273	0.363636363636364	0.227272727272727	0.421818181818182	0.43	0.233636363636364	0.408181818181818	0.411818181818182	0.349090909090909	0.369090909090909	0.287272727272727	0.480909090909091	0.484545454545455	0.183636363636364	0.338181818181818	0.37	0.344545454545455	0.270909090909091	0.310909090909091	0.374545454545455	0.404545454545455	0.363636363636364	0.387272727272727	0.435454545454545	0.301818181818182	0.367272727272727	0.299090909090909	0.377272727272727	0.369090909090909	0.287272727272727	0.480909090909091	0.484545454545455	0.183636363636364	0.338181818181818	0.37	0.344545454545455	0.270909090909091	0.310909090909091	0.374545454545455	0.404545454545455	0.363636363636364	0.387272727272727	0.435454545454545	0.301818181818182	0.367272727272727	0.299090909090909	0.377272727272727	0.369090909090909	0.287272727272727	0.480909090909091	0.484545454545455	0.183636363636364	0.338181818181818	0.37	0.344545454545455	0.270909090909091	0.310909090909091	0.374545454545455	0.404545454545455	0.363636363636364	0.387272727272727	0.435454545454545	0.301818181818182	0.367272727272727	0.299090909090909	0.377272727272727	0.369090909090909	0.287272727272727	0.480909090909091	0.484545454545455	0.183636363636364	0.338181818181818	0.37	0.344545454545455	0.270909090909091	0.310909090909091	0.374545454545455	0.404545454545455	0.363636363636364	0.387272727272727	0.435454545454545	0.301818181818182	0.367272727272727	0.299090909090909	0.377272727272727	0.369090909090909	0.287272727272727	0.480909090909091	0.484545454545455	0.183636363636364	0.338181818181818	0.37	0.344545454545455	0.270909090909091	0.310909090909091	0.374545454545455	0.404545454545455	0.363636363636364	0.387272727272727	0.435454545454545
1.1 to 2.1	0.456	0.298	0.301	0.386	0.459	0.252	0.349	0.451	0.332	0.4	0.264	0.419	0.391	0.185	0.359	0.41	0.341	0.293	0.326	0.347	0.436	0.466	0.427	0.451	0.299	0.426	0.244	0.408	0.4	0.264	0.419	0.391	0.185	0.359	0.41	0.341	0.293	0.326	0.347	0.436	0.466	0.427	0.451	0.299	0.426	0.244	0.408	0.4	0.264	0.419	0.391	0.185	0.359	0.41	0.341	0.293	0.326	0.347	0.436	0.466	0.427	0.451	0.299	0.426	0.244	0.408	0.4	0.264	0.419	0.391	0.185	0.359	0.41	0.341	0.293	0.326	0.347	0.436	0.466	0.427	0.451	0.299	0.426	0.244	0.408	0.4	0.264	0.419	0.391	0.185	0.359	0.41	0.341	0.293	0.326	0.347	0.436	0.466	0.427	0.451
1.2 to 2.2	0.462222222222222	0.288888888888889	0.314444444444444	0.33	0.503333333333333	0.275555555555556	0.443333333333333	0.438888888888889	0.324444444444444	0.333333333333333	0.28	0.354444444444444	0.421111111111111	0.205555555555556	0.335555555555556	0.437777777777778	0.377777777777778	0.318888888888889	0.321111111111111	0.343333333333333	0.394444444444444	0.472222222222222	0.39	0.44	0.38	0.445555555555556	0.21	0.395555555555556	0.333333333333333	0.28	0.354444444444444	0.421111111111111	0.205555555555556	0.335555555555556	0.437777777777778	0.377777777777778	0.318888888888889	0.321111111111111	0.343333333333333	0.394444444444444	0.472222222222222	0.39	0.44	0.38	0.445555555555556	0.21	0.395555555555556	0.333333333333333	0.28	0.354444444444444	0.421111111111111	0.205555555555556	0.335555555555556	0.437777777777778	0.377777777777778	0.318888888888889	0.321111111111111	0.343333333333333	0.394444444444444	0.472222222222222	0.39	0.44	0.38	0.445555555555556	0.21	0.395555555555556	0.333333333333333	0.28	0.354444444444444	0.421111111111111	0.205555555555556	0.335555555555556	0.437777777777778	0.377777777777778	0.318888888888889	0.321111111111111	0.343333333333333	0.394444444444444	0.472222222222222	0.39	0.44	0.38	0.445555555555556	0.21	0.395555555555556	0.333333333333333	0.28	0.354444444444444	0.421111111111111	0.205555555555556	0.335555555555556	0.437777777777778	0.377777777777778	0.318888888888889	0.321111111111111	0.343333333333333	0.394444444444444	0.472222222222222	0.39	0.44
1.3 to 2.3	0.422	0.263	0.3	0.321	0.54	0.258	0.469	0.401	0.302	0.36	0.287	0.324	0.373	0.181	0.305	0.413	0.354	0.25	0.293	0.309	0.42	0.459	0.373	0.451	0.451	0.441	0.243	0.436	0.36	0.287	0.324	0.373	0.181	0.305	0.413	0.354	0.25	0.293	0.309	0.42	0.459	0.373	0.451	0.451	0.441	0.243	0.436	0.36	0.287	0.324	0.373	0.181	0.305	0.413	0.354	0.25	0.293	0.309	0.42	0.459	0.373	0.451	0.451	0.441	0.243	0.436	0.36	0.287	0.324	0.373	0.181	0.305	0.413	0.354	0.25	0.293	0.309	0.42	0.459	0.373	0.451	0.451	0.441	0.243	0.436	0.36	0.287	0.324	0.373	0.181	0.305	0.413	0.354	0.25	0.293	0.309	0.42	0.459	0.373	0.451
1.4 to 2.4	0.405714285714286	0.25047619047619	0.30952380952381	0.305714285714286	0.541904761904762	0.247619047619048	0.471428571428571	0.420952380952381	0.29047619047619	0.39047619047619	0.278095238095238	0.326666666666667	0.367619047619048	0.175238095238095	0.295238095238095	0.424761904761905	0.34	0.285714285714286	0.283809523809524	0.337142857142857	0.416190476190476	0.44	0.402857142857143	0.434285714285714	0.43047619047619	0.425714285714286	0.237142857142857	0.44952380952381	0.39047619047619	0.278095238095238	0.326666666666667	0.367619047619048	0.175238095238095	0.295238095238095	0.424761904761905	0.34	0.285714285714286	0.283809523809524	0.337142857142857	0.416190476190476	0.44	0.402857142857143	0.434285714285714	0.43047619047619	0.425714285714286	0.237142857142857	0.44952380952381	0.39047619047619	0.278095238095238	0.326666666666667	0.367619047619048	0.175238095238095	0.295238095238095	0.424761904761905	0.34	0.285714285714286	0.283809523809524	0.337142857142857	0.416190476190476	0.44	0.402857142857143	0.434285714285714	0.43047619047619	0.425714285714286	0.237142857142857	0.44952380952381	0.39047619047619	0.278095238095238	0.326666666666667	0.367619047619048	0.175238095238095	0.295238095238095	0.424761904761905	0.34	0.285714285714286	0.283809523809524	0.337142857142857	0.416190476190476	0.44	0.402857142857143	0.434285714285714	0.43047619047619	0.425714285714286	0.237142857142857	0.44952380952381	0.39047619047619	0.278095238095238	0.326666666666667	0.367619047619048	0.175238095238095	0.295238095238095	0.424761904761905	0.34	0.285714285714286	0.283809523809524	0.337142857142857	0.416190476190476	0.44	0.402857142857143	0.434285714285714
