1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
16.9 to 17.9	113	96	71	45	46	84	67	90	99	82	95	70	51	17	69	78	126	98	66	140	125	113	96	71	45	46	84	67	90	99	82	95	70	51	17	69	78	126	98	66	140	125	113	96	71	45	46	84	67	90	99	82	95	70	51	17	69	78	126	98	66	140	125	113	96	71	45	46	84	67	90	99	82	95	70	51	17	69	78	126	98	66	140	125	113	96	71	45	46	84	67	90	99	82	95	70	51	17	69	78
17 to 18	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39
17.1 to 18.1	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39	113	65	47	98	85	75	80	48	45	36	66	56	82	70	70	83	53	34	11	69	39
17.2 to 18.2	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13
17.3 to 18.3	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13
17.4 to 18.4	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13	42	0	9	47	50	5	28	26	19	1	18	2	12	5	3	2	15	23	0	8	13
17.5 to 18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.6 to 18.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.7 to 18.7	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22
17.8 to 18.8	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22
17.9 to 18.9	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22
18 to 19	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22
18.1 to 19.1	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22	10	39	16	20	28	34	37	11	11	13	40	30	8	41	18	41	25	25	23	20	22
18.2 to 19.2	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24
18.3 to 19.3	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24
18.4 to 19.4	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24
18.5 to 19.5	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24
18.6 to 19.6	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24	22	49	19	25	37	41	77	21	25	23	59	35	11	42	28	57	38	25	51	29	24
18.7 to 19.7	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2
18.8 to 19.8	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2
18.9 to 19.9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2
19 to 20	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2
19.1 to 20.1	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2	12	10	3	5	9	7	40	10	14	10	19	5	3	1	10	16	13	0	28	9	2
19.2 to 20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.3 to 20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.4 to 20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.5 to 20.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.6 to 20.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.7 to 20.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.8 to 20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.9 to 20.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20 to 21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.1 to 21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.2 to 21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.3 to 21.3	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35
20.4 to 21.4	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35
20.5 to 21.5	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35
20.6 to 21.6	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35
20.7 to 21.7	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35
20.8 to 21.8	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35	27	9	27	0	16	21	46	0	30	28	15	20	18	12	39	44	22	31	0	33	35
20.9 to 21.9	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65
21 to 22	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65
21.1 to 22.1	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65
21.2 to 22.2	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65	55	25	57	48	65	25	68	28	66	64	28	41	41	51	54	65	64	48	26	77	65
21.3 to 22.3	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30
21.4 to 22.4	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30
21.5 to 22.5	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30
21.6 to 22.6	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30
21.7 to 22.7	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30
21.8 to 22.8	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30	28	16	30	48	49	4	22	28	36	36	13	21	23	39	15	21	42	17	26	44	30
21.9 to 22.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22 to 23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.1 to 23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.2 to 23.2	20	29	21	14	37	37	17	17	7	25	44	19	10	10	37	28	16	15	20	29	26	20	29	21	14	37	37	17	17	7	25	44	19	10	10	37	28	16	15	20	29	26	20	29	21	14	37	37	17	17	7	25	44	19	10	10	37	28	16	15	20	29	26	20	29	21	14	37	37	17	17	7	25	44	19	10	10	37	28	16	15	20	29	26	20	29	21	14	37	37	17	17	7	25	44	19	10	10	37	28
22.3 to 23.3	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46
22.4 to 23.4	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46
22.5 to 23.5	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46	31	27	44	46	40	20	67	49	37	49	48	34	32	20	58	78	27	37	10	59	46
22.6 to 23.6	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61
22.7 to 23.7	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61
22.8 to 23.8	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61	44	60	64	67	90	41	69	62	55	63	88	43	38	50	79	101	34	46	35	69	61
22.9 to 23.9	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96
23 to 24	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96
23.1 to 24.1	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96	66	98	108	81	139	67	92	87	89	78	116	59	65	71	91	115	71	74	69	109	96
23.2 to 24.2	47	63	66	75	41	79	42	48	64	66	71	52	64	59	72	68	50	83	88	52	113	47	63	66	75	41	79	42	48	64	66	71	52	64	59	72	68	50	83	88	52	113	47	63	66	75	41	79	42	48	64	66	71	52	64	59	72	68	50	83	88	52	113	47	63	66	75	41	79	42	48	64	66	71	52	64	59	72	68	50	83	88	52	113	47	63	66	75	41	79	42	48	64	66	71	52	64	59	72	68
23.3 to 24.3	108	57	59	98	90	105	70	81	115	81	71	113	51	104	111	89	69	126	116	74	147	108	57	59	98	90	105	70	81	115	81	71	113	51	104	111	89	69	126	116	74	147	108	57	59	98	90	105	70	81	115	81	71	113	51	104	111	89	69	126	116	74	147	108	57	59	98	90	105	70	81	115	81	71	113	51	104	111	89	69	126	116	74	147	108	57	59	98	90	105	70	81	115	81	71	113	51	104	111	89
