1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0.5 to 1.5	0.503333333333333	0.7	0.75	0.474444444444444	0.545555555555556	0.595555555555556	0.723333333333333	0.673333333333333	0.775555555555556	0.607777777777778	0.64	0.504444444444444	0.606666666666667	0.843333333333333	0.776666666666667	0.684444444444444	0.786666666666667	0.474444444444444	0.687777777777778	0.767777777777778	0.756666666666667	0.76	0.698888888888889	0.411111111111111	0.622222222222222	0.492222222222222	0.62	0.67	0.607777777777778	0.64	0.504444444444444	0.606666666666667	0.843333333333333	0.776666666666667	0.684444444444444	0.786666666666667	0.474444444444444	0.687777777777778	0.767777777777778	0.756666666666667	0.76	0.698888888888889	0.411111111111111	0.622222222222222	0.492222222222222	0.62	0.67	0.607777777777778	0.64	0.504444444444444	0.606666666666667	0.843333333333333	0.776666666666667	0.684444444444444	0.786666666666667	0.474444444444444	0.687777777777778	0.767777777777778	0.756666666666667	0.76	0.698888888888889	0.411111111111111	0.622222222222222	0.492222222222222	0.62	0.67	0.607777777777778	0.64	0.504444444444444	0.606666666666667	0.843333333333333	0.776666666666667	0.684444444444444	0.786666666666667	0.474444444444444	0.687777777777778	0.767777777777778	0.756666666666667	0.76	0.698888888888889	0.411111111111111	0.622222222222222	0.492222222222222	0.62	0.67	0.607777777777778	0.64	0.504444444444444	0.606666666666667	0.843333333333333	0.776666666666667	0.684444444444444	0.786666666666667	0.474444444444444	0.687777777777778	0.767777777777778	0.756666666666667	0.76	0.698888888888889	0.411111111111111
0.6 to 1.6	0.479047619047619	0.627619047619048	0.782857142857143	0.546666666666667	0.506666666666667	0.64952380952381	0.705714285714286	0.613333333333333	0.707619047619048	0.652380952380952	0.640952380952381	0.561904761904762	0.559047619047619	0.854285714285714	0.749523809523809	0.632380952380952	0.762857142857143	0.54952380952381	0.712380952380952	0.705714285714286	0.686666666666667	0.734285714285714	0.723809523809524	0.435238095238095	0.654285714285714	0.507619047619048	0.625714285714286	0.614285714285714	0.652380952380952	0.640952380952381	0.561904761904762	0.559047619047619	0.854285714285714	0.749523809523809	0.632380952380952	0.762857142857143	0.54952380952381	0.712380952380952	0.705714285714286	0.686666666666667	0.734285714285714	0.723809523809524	0.435238095238095	0.654285714285714	0.507619047619048	0.625714285714286	0.614285714285714	0.652380952380952	0.640952380952381	0.561904761904762	0.559047619047619	0.854285714285714	0.749523809523809	0.632380952380952	0.762857142857143	0.54952380952381	0.712380952380952	0.705714285714286	0.686666666666667	0.734285714285714	0.723809523809524	0.435238095238095	0.654285714285714	0.507619047619048	0.625714285714286	0.614285714285714	0.652380952380952	0.640952380952381	0.561904761904762	0.559047619047619	0.854285714285714	0.749523809523809	0.632380952380952	0.762857142857143	0.54952380952381	0.712380952380952	0.705714285714286	0.686666666666667	0.734285714285714	0.723809523809524	0.435238095238095	0.654285714285714	0.507619047619048	0.625714285714286	0.614285714285714	0.652380952380952	0.640952380952381	0.561904761904762	0.559047619047619	0.854285714285714	0.749523809523809	0.632380952380952	0.762857142857143	0.54952380952381	0.712380952380952	0.705714285714286	0.686666666666667	0.734285714285714	0.723809523809524	0.435238095238095
0.7 to 1.7	0.515652173913044	0.612173913043478	0.72695652173913	0.512173913043478	0.587826086956522	0.667826086956522	0.697391304347826	0.55304347826087	0.675652173913043	0.749565217391304	0.667826086956522	0.533913043478261	0.554782608695652	0.780869565217391	0.718260869565217	0.615652173913043	0.716521739130435	0.629565217391304	0.68	0.68	0.633913043478261	0.618260869565217	0.7	0.464347826086957	0.678260869565217	0.540869565217391	0.669565217391304	0.648695652173913	0.749565217391304	0.667826086956522	0.533913043478261	0.554782608695652	0.780869565217391	0.718260869565217	0.615652173913043	0.716521739130435	0.629565217391304	0.68	0.68	0.633913043478261	0.618260869565217	0.7	0.464347826086957	0.678260869565217	0.540869565217391	0.669565217391304	0.648695652173913	0.749565217391304	0.667826086956522	0.533913043478261	0.554782608695652	0.780869565217391	0.718260869565217	0.615652173913043	0.716521739130435	0.629565217391304	0.68	0.68	0.633913043478261	0.618260869565217	0.7	0.464347826086957	0.678260869565217	0.540869565217391	0.669565217391304	0.648695652173913	0.749565217391304	0.667826086956522	0.533913043478261	0.554782608695652	0.780869565217391	0.718260869565217	0.615652173913043	0.716521739130435	0.629565217391304	0.68	0.68	0.633913043478261	0.618260869565217	0.7	0.464347826086957	0.678260869565217	0.540869565217391	0.669565217391304	0.648695652173913	0.749565217391304	0.667826086956522	0.533913043478261	0.554782608695652	0.780869565217391	0.718260869565217	0.615652173913043	0.716521739130435	0.629565217391304	0.68	0.68	0.633913043478261	0.618260869565217	0.7	0.464347826086957
0.8 to 1.8	0.558095238095238	0.52952380952381	0.766666666666667	0.515238095238095	0.610476190476191	0.730476190476191	0.667619047619048	0.566666666666667	0.646666666666667	0.727619047619048	0.686666666666667	0.510476190476191	0.536190476190476	0.807619047619048	0.699047619047619	0.574285714285714	0.69047619047619	0.680952380952381	0.701904761904762	0.655238095238095	0.558095238095238	0.612380952380952	0.664761904761905	0.551428571428571	0.746666666666667	0.539047619047619	0.645714285714286	0.664761904761905	0.727619047619048	0.686666666666667	0.510476190476191	0.536190476190476	0.807619047619048	0.699047619047619	0.574285714285714	0.69047619047619	0.680952380952381	0.701904761904762	0.655238095238095	0.558095238095238	0.612380952380952	0.664761904761905	0.551428571428571	0.746666666666667	0.539047619047619	0.645714285714286	0.664761904761905	0.727619047619048	0.686666666666667	0.510476190476191	0.536190476190476	0.807619047619048	0.699047619047619	0.574285714285714	0.69047619047619	0.680952380952381	0.701904761904762	0.655238095238095	0.558095238095238	0.612380952380952	0.664761904761905	0.551428571428571	0.746666666666667	0.539047619047619	0.645714285714286	0.664761904761905	0.727619047619048	0.686666666666667	0.510476190476191	0.536190476190476	0.807619047619048	0.699047619047619	0.574285714285714	0.69047619047619	0.680952380952381	0.701904761904762	0.655238095238095	0.558095238095238	0.612380952380952	0.664761904761905	0.551428571428571	0.746666666666667	0.539047619047619	0.645714285714286	0.664761904761905	0.727619047619048	0.686666666666667	0.510476190476191	0.536190476190476	0.807619047619048	0.699047619047619	0.574285714285714	0.69047619047619	0.680952380952381	0.701904761904762	0.655238095238095	0.558095238095238	0.612380952380952	0.664761904761905	0.551428571428571
0.9 to 1.9	0.578181818181818	0.550909090909091	0.775454545454546	0.491818181818182	0.628181818181818	0.733636363636364	0.637272727272727	0.583636363636364	0.653636363636364	0.694545454545455	0.698181818181818	0.487272727272727	0.511818181818182	0.816363636363636	0.706363636363636	0.548181818181818	0.698181818181818	0.695454545454545	0.715454545454545	0.670909090909091	0.574545454545455	0.63	0.634545454545455	0.571818181818182	0.712727272727273	0.553636363636364	0.661818181818182	0.634545454545455	0.694545454545455	0.698181818181818	0.487272727272727	0.511818181818182	0.816363636363636	0.706363636363636	0.548181818181818	0.698181818181818	0.695454545454545	0.715454545454545	0.670909090909091	0.574545454545455	0.63	0.634545454545455	0.571818181818182	0.712727272727273	0.553636363636364	0.661818181818182	0.634545454545455	0.694545454545455	0.698181818181818	0.487272727272727	0.511818181818182	0.816363636363636	0.706363636363636	0.548181818181818	0.698181818181818	0.695454545454545	0.715454545454545	0.670909090909091	0.574545454545455	0.63	0.634545454545455	0.571818181818182	0.712727272727273	0.553636363636364	0.661818181818182	0.634545454545455	0.694545454545455	0.698181818181818	0.487272727272727	0.511818181818182	0.816363636363636	0.706363636363636	0.548181818181818	0.698181818181818	0.695454545454545	0.715454545454545	0.670909090909091	0.574545454545455	0.63	0.634545454545455	0.571818181818182	0.712727272727273	0.553636363636364	0.661818181818182	0.634545454545455	0.694545454545455	0.698181818181818	0.487272727272727	0.511818181818182	0.816363636363636	0.706363636363636	0.548181818181818	0.698181818181818	0.695454545454545	0.715454545454545	0.670909090909091	0.574545454545455	0.63	0.634545454545455	0.571818181818182
1 to 2	0.537272727272727	0.636363636363636	0.772727272727273	0.578181818181818	0.57	0.766363636363636	0.591818181818182	0.588181818181818	0.650909090909091	0.630909090909091	0.712727272727273	0.519090909090909	0.515454545454545	0.816363636363636	0.661818181818182	0.63	0.655454545454545	0.729090909090909	0.689090909090909	0.625454545454545	0.595454545454545	0.636363636363636	0.612727272727273	0.564545454545455	0.698181818181818	0.632727272727273	0.700909090909091	0.622727272727273	0.630909090909091	0.712727272727273	0.519090909090909	0.515454545454545	0.816363636363636	0.661818181818182	0.63	0.655454545454545	0.729090909090909	0.689090909090909	0.625454545454545	0.595454545454545	0.636363636363636	0.612727272727273	0.564545454545455	0.698181818181818	0.632727272727273	0.700909090909091	0.622727272727273	0.630909090909091	0.712727272727273	0.519090909090909	0.515454545454545	0.816363636363636	0.661818181818182	0.63	0.655454545454545	0.729090909090909	0.689090909090909	0.625454545454545	0.595454545454545	0.636363636363636	0.612727272727273	0.564545454545455	0.698181818181818	0.632727272727273	0.700909090909091	0.622727272727273	0.630909090909091	0.712727272727273	0.519090909090909	0.515454545454545	0.816363636363636	0.661818181818182	0.63	0.655454545454545	0.729090909090909	0.689090909090909	0.625454545454545	0.595454545454545	0.636363636363636	0.612727272727273	0.564545454545455	0.698181818181818	0.632727272727273	0.700909090909091	0.622727272727273	0.630909090909091	0.712727272727273	0.519090909090909	0.515454545454545	0.816363636363636	0.661818181818182	0.63	0.655454545454545	0.729090909090909	0.689090909090909	0.625454545454545	0.595454545454545	0.636363636363636	0.612727272727273	0.564545454545455
1.1 to 2.1	0.544	0.702	0.699	0.614	0.541	0.748	0.651	0.549	0.668	0.6	0.736	0.581	0.609	0.815	0.641	0.59	0.659	0.707	0.674	0.653	0.564	0.534	0.573	0.549	0.701	0.574	0.756	0.592	0.6	0.736	0.581	0.609	0.815	0.641	0.59	0.659	0.707	0.674	0.653	0.564	0.534	0.573	0.549	0.701	0.574	0.756	0.592	0.6	0.736	0.581	0.609	0.815	0.641	0.59	0.659	0.707	0.674	0.653	0.564	0.534	0.573	0.549	0.701	0.574	0.756	0.592	0.6	0.736	0.581	0.609	0.815	0.641	0.59	0.659	0.707	0.674	0.653	0.564	0.534	0.573	0.549	0.701	0.574	0.756	0.592	0.6	0.736	0.581	0.609	0.815	0.641	0.59	0.659	0.707	0.674	0.653	0.564	0.534	0.573	0.549
1.2 to 2.2	0.537777777777778	0.711111111111111	0.685555555555556	0.67	0.496666666666667	0.724444444444444	0.556666666666667	0.561111111111111	0.675555555555556	0.666666666666667	0.72	0.645555555555556	0.578888888888889	0.794444444444444	0.664444444444444	0.562222222222222	0.622222222222222	0.681111111111111	0.678888888888889	0.656666666666667	0.605555555555556	0.527777777777778	0.61	0.56	0.62	0.554444444444444	0.79	0.604444444444444	0.666666666666667	0.72	0.645555555555556	0.578888888888889	0.794444444444444	0.664444444444444	0.562222222222222	0.622222222222222	0.681111111111111	0.678888888888889	0.656666666666667	0.605555555555556	0.527777777777778	0.61	0.56	0.62	0.554444444444444	0.79	0.604444444444444	0.666666666666667	0.72	0.645555555555556	0.578888888888889	0.794444444444444	0.664444444444444	0.562222222222222	0.622222222222222	0.681111111111111	0.678888888888889	0.656666666666667	0.605555555555556	0.527777777777778	0.61	0.56	0.62	0.554444444444444	0.79	0.604444444444444	0.666666666666667	0.72	0.645555555555556	0.578888888888889	0.794444444444444	0.664444444444444	0.562222222222222	0.622222222222222	0.681111111111111	0.678888888888889	0.656666666666667	0.605555555555556	0.527777777777778	0.61	0.56	0.62	0.554444444444444	0.79	0.604444444444444	0.666666666666667	0.72	0.645555555555556	0.578888888888889	0.794444444444444	0.664444444444444	0.562222222222222	0.622222222222222	0.681111111111111	0.678888888888889	0.656666666666667	0.605555555555556	0.527777777777778	0.61	0.56
1.3 to 2.3	0.578	0.737	0.7	0.679	0.46	0.742	0.531	0.599	0.698	0.64	0.713	0.676	0.627	0.819	0.695	0.587	0.646	0.75	0.707	0.691	0.58	0.541	0.627	0.549	0.549	0.559	0.757	0.564	0.64	0.713	0.676	0.627	0.819	0.695	0.587	0.646	0.75	0.707	0.691	0.58	0.541	0.627	0.549	0.549	0.559	0.757	0.564	0.64	0.713	0.676	0.627	0.819	0.695	0.587	0.646	0.75	0.707	0.691	0.58	0.541	0.627	0.549	0.549	0.559	0.757	0.564	0.64	0.713	0.676	0.627	0.819	0.695	0.587	0.646	0.75	0.707	0.691	0.58	0.541	0.627	0.549	0.549	0.559	0.757	0.564	0.64	0.713	0.676	0.627	0.819	0.695	0.587	0.646	0.75	0.707	0.691	0.58	0.541	0.627	0.549
1.4 to 2.4	0.594285714285714	0.749523809523809	0.69047619047619	0.694285714285714	0.458095238095238	0.752380952380952	0.528571428571429	0.579047619047619	0.70952380952381	0.60952380952381	0.721904761904762	0.673333333333333	0.632380952380952	0.824761904761905	0.704761904761905	0.575238095238095	0.66	0.714285714285714	0.716190476190476	0.662857142857143	0.583809523809524	0.56	0.597142857142857	0.565714285714286	0.56952380952381	0.574285714285714	0.762857142857143	0.55047619047619	0.60952380952381	0.721904761904762	0.673333333333333	0.632380952380952	0.824761904761905	0.704761904761905	0.575238095238095	0.66	0.714285714285714	0.716190476190476	0.662857142857143	0.583809523809524	0.56	0.597142857142857	0.565714285714286	0.56952380952381	0.574285714285714	0.762857142857143	0.55047619047619	0.60952380952381	0.721904761904762	0.673333333333333	0.632380952380952	0.824761904761905	0.704761904761905	0.575238095238095	0.66	0.714285714285714	0.716190476190476	0.662857142857143	0.583809523809524	0.56	0.597142857142857	0.565714285714286	0.56952380952381	0.574285714285714	0.762857142857143	0.55047619047619	0.60952380952381	0.721904761904762	0.673333333333333	0.632380952380952	0.824761904761905	0.704761904761905	0.575238095238095	0.66	0.714285714285714	0.716190476190476	0.662857142857143	0.583809523809524	0.56	0.597142857142857	0.565714285714286	0.56952380952381	0.574285714285714	0.762857142857143	0.55047619047619	0.60952380952381	0.721904761904762	0.673333333333333	0.632380952380952	0.824761904761905	0.704761904761905	0.575238095238095	0.66	0.714285714285714	0.716190476190476	0.662857142857143	0.583809523809524	0.56	0.597142857142857	0.565714285714286
