1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	lowerCI	upperCI	meanCI
2 to 3	0.375555555555556	0.48	0.455555555555556	0.753333333333333	0.484444444444444	0.528888888888889	0.853333333333333	0.631111111111111	0.52	0.686666666666667	0.617777777777778	0.491111111111111	0.688888888888889	0.648888888888889	0.771111111111111	0.633333333333333	0.82	0.611111111111111	0.497777777777778	0.724444444444444	0.797777777777778	0.375555555555556	0.48	0.455555555555556	0.753333333333333	0.484444444444444	0.528888888888889	0.853333333333333	0.631111111111111	0.52	0.686666666666667	0.617777777777778	0.491111111111111	0.688888888888889	0.648888888888889	0.771111111111111	0.633333333333333	0.82	0.611111111111111	0.497777777777778	0.724444444444444	0.797777777777778	0.375555555555556	0.48	0.455555555555556	0.753333333333333	0.484444444444444	0.528888888888889	0.853333333333333	0.631111111111111	0.52	0.686666666666667	0.617777777777778	0.491111111111111	0.688888888888889	0.648888888888889	0.771111111111111	0.633333333333333	0.82	0.611111111111111	0.497777777777778	0.724444444444444	0.797777777777778	0.375555555555556	0.48	0.455555555555556	0.753333333333333	0.484444444444444	0.528888888888889	0.853333333333333	0.631111111111111	0.52	0.686666666666667	0.617777777777778	0.491111111111111	0.688888888888889	0.648888888888889	0.771111111111111	0.633333333333333	0.82	0.611111111111111	0.497777777777778	0.724444444444444	0.797777777777778	0.375555555555556	0.48	0.455555555555556	0.753333333333333	0.484444444444444	0.528888888888889	0.853333333333333	0.631111111111111	0.52	0.686666666666667	0.617777777777778	0.491111111111111	0.688888888888889	0.648888888888889	0.771111111111111	0.633333333333333	0.592925656635577	0.645163232253312	0.619044444444444
2.1 to 3.1	0.377777777777778	0.48	0.555555555555556	0.708888888888889	0.382222222222222	0.64	0.742222222222222	0.728888888888889	0.52	0.597777777777778	0.506666666666667	0.466666666666667	0.697777777777778	0.648888888888889	0.782222222222222	0.631111111111111	0.817777777777778	0.611111111111111	0.5	0.826666666666667	0.797777777777778	0.377777777777778	0.48	0.555555555555556	0.708888888888889	0.382222222222222	0.64	0.742222222222222	0.728888888888889	0.52	0.597777777777778	0.506666666666667	0.466666666666667	0.697777777777778	0.648888888888889	0.782222222222222	0.631111111111111	0.817777777777778	0.611111111111111	0.5	0.826666666666667	0.797777777777778	0.377777777777778	0.48	0.555555555555556	0.708888888888889	0.382222222222222	0.64	0.742222222222222	0.728888888888889	0.52	0.597777777777778	0.506666666666667	0.466666666666667	0.697777777777778	0.648888888888889	0.782222222222222	0.631111111111111	0.817777777777778	0.611111111111111	0.5	0.826666666666667	0.797777777777778	0.377777777777778	0.48	0.555555555555556	0.708888888888889	0.382222222222222	0.64	0.742222222222222	0.728888888888889	0.52	0.597777777777778	0.506666666666667	0.466666666666667	0.697777777777778	0.648888888888889	0.782222222222222	0.631111111111111	0.817777777777778	0.611111111111111	0.5	0.826666666666667	0.797777777777778	0.377777777777778	0.48	0.555555555555556	0.708888888888889	0.382222222222222	0.64	0.742222222222222	0.728888888888889	0.52	0.597777777777778	0.506666666666667	0.466666666666667	0.697777777777778	0.648888888888889	0.782222222222222	0.631111111111111	0.588854942473824	0.64207839085951	0.615466666666667
2.2 to 3.2	0.364444444444444	0.42	0.486666666666667	0.82	0.491111111111111	0.653333333333333	0.744444444444444	0.626666666666667	0.413333333333333	0.497777777777778	0.617777777777778	0.466666666666667	0.591111111111111	0.664444444444444	0.78	0.626666666666667	0.706666666666667	0.715555555555556	0.497777777777778	0.733333333333333	0.742222222222222	0.364444444444444	0.42	0.486666666666667	0.82	0.491111111111111	0.653333333333333	0.744444444444444	0.626666666666667	0.413333333333333	0.497777777777778	0.617777777777778	0.466666666666667	0.591111111111111	0.664444444444444	0.78	0.626666666666667	0.706666666666667	0.715555555555556	0.497777777777778	0.733333333333333	0.742222222222222	0.364444444444444	0.42	0.486666666666667	0.82	0.491111111111111	0.653333333333333	0.744444444444444	0.626666666666667	0.413333333333333	0.497777777777778	0.617777777777778	0.466666666666667	0.591111111111111	0.664444444444444	0.78	0.626666666666667	0.706666666666667	0.715555555555556	0.497777777777778	0.733333333333333	0.742222222222222	0.364444444444444	0.42	0.486666666666667	0.82	0.491111111111111	0.653333333333333	0.744444444444444	0.626666666666667	0.413333333333333	0.497777777777778	0.617777777777778	0.466666666666667	0.591111111111111	0.664444444444444	0.78	0.626666666666667	0.706666666666667	0.715555555555556	0.497777777777778	0.733333333333333	0.742222222222222	0.364444444444444	0.42	0.486666666666667	0.82	0.491111111111111	0.653333333333333	0.744444444444444	0.626666666666667	0.413333333333333	0.497777777777778	0.617777777777778	0.466666666666667	0.591111111111111	0.664444444444444	0.78	0.626666666666667	0.572865197964122	0.625223690924767	0.599044444444444
2.3 to 3.3	0.285	0.3475	0.5475	0.8025	0.5525	0.62	0.72	0.705	0.465	0.445	0.5925	0.525	0.56	0.625	0.82	0.705	0.6725	0.805	0.4525	0.825	0.7175	0.285	0.3475	0.5475	0.8025	0.5525	0.62	0.72	0.705	0.465	0.445	0.5925	0.525	0.56	0.625	0.82	0.705	0.6725	0.805	0.4525	0.825	0.7175	0.285	0.3475	0.5475	0.8025	0.5525	0.62	0.72	0.705	0.465	0.445	0.5925	0.525	0.56	0.625	0.82	0.705	0.6725	0.805	0.4525	0.825	0.7175	0.285	0.3475	0.5475	0.8025	0.5525	0.62	0.72	0.705	0.465	0.445	0.5925	0.525	0.56	0.625	0.82	0.705	0.6725	0.805	0.4525	0.825	0.7175	0.285	0.3475	0.5475	0.8025	0.5525	0.62	0.72	0.705	0.465	0.445	0.5925	0.525	0.56	0.625	0.82	0.705	0.57483770901881	0.63471229098119	0.604775
2.4 to 3.4	0.325714285714286	0.397142857142857	0.505714285714286	0.917142857142857	0.631428571428571	0.565714285714286	0.68	0.662857142857143	0.405714285714286	0.411428571428571	0.534285714285714	0.6	0.64	0.571428571428571	0.82	0.805714285714286	0.657142857142857	0.777142857142857	0.385714285714286	0.8	0.685714285714286	0.325714285714286	0.397142857142857	0.505714285714286	0.917142857142857	0.631428571428571	0.565714285714286	0.68	0.662857142857143	0.405714285714286	0.411428571428571	0.534285714285714	0.6	0.64	0.571428571428571	0.82	0.805714285714286	0.657142857142857	0.777142857142857	0.385714285714286	0.8	0.685714285714286	0.325714285714286	0.397142857142857	0.505714285714286	0.917142857142857	0.631428571428571	0.565714285714286	0.68	0.662857142857143	0.405714285714286	0.411428571428571	0.534285714285714	0.6	0.64	0.571428571428571	0.82	0.805714285714286	0.657142857142857	0.777142857142857	0.385714285714286	0.8	0.685714285714286	0.325714285714286	0.397142857142857	0.505714285714286	0.917142857142857	0.631428571428571	0.565714285714286	0.68	0.662857142857143	0.405714285714286	0.411428571428571	0.534285714285714	0.6	0.64	0.571428571428571	0.82	0.805714285714286	0.657142857142857	0.777142857142857	0.385714285714286	0.8	0.685714285714286	0.325714285714286	0.397142857142857	0.505714285714286	0.917142857142857	0.631428571428571	0.565714285714286	0.68	0.662857142857143	0.405714285714286	0.411428571428571	0.534285714285714	0.6	0.64	0.571428571428571	0.82	0.805714285714286	0.574074472997518	0.637811241288197	0.605942857142857
2.5 to 3.5	0.38	0.371428571428571	0.517142857142857	0.894285714285714	0.514285714285714	0.774285714285714	0.694285714285714	0.697142857142857	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.482857142857143	0.662857142857143	0.6	0.785714285714286	0.674285714285714	0.511428571428571	0.617142857142857	0.825714285714286	0.551428571428571	0.38	0.371428571428571	0.517142857142857	0.894285714285714	0.514285714285714	0.774285714285714	0.694285714285714	0.697142857142857	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.482857142857143	0.662857142857143	0.6	0.785714285714286	0.674285714285714	0.511428571428571	0.617142857142857	0.825714285714286	0.551428571428571	0.38	0.371428571428571	0.517142857142857	0.894285714285714	0.514285714285714	0.774285714285714	0.694285714285714	0.697142857142857	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.482857142857143	0.662857142857143	0.6	0.785714285714286	0.674285714285714	0.511428571428571	0.617142857142857	0.825714285714286	0.551428571428571	0.38	0.371428571428571	0.517142857142857	0.894285714285714	0.514285714285714	0.774285714285714	0.694285714285714	0.697142857142857	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.482857142857143	0.662857142857143	0.6	0.785714285714286	0.674285714285714	0.511428571428571	0.617142857142857	0.825714285714286	0.551428571428571	0.38	0.371428571428571	0.517142857142857	0.894285714285714	0.514285714285714	0.774285714285714	0.694285714285714	0.697142857142857	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.482857142857143	0.662857142857143	0.6	0.785714285714286	0.552675903757281	0.619724096242719	0.5862
2.6 to 3.6	0.4575	0.4375	0.4525	0.9	0.5625	0.6775	0.7325	0.715	0.5875	0.1675	0.715	0.36	0.5375	0.6975	0.65	0.8125	0.69	0.55	0.615	0.845	0.6	0.4575	0.4375	0.4525	0.9	0.5625	0.6775	0.7325	0.715	0.5875	0.1675	0.715	0.36	0.5375	0.6975	0.65	0.8125	0.69	0.55	0.615	0.845	0.6	0.4575	0.4375	0.4525	0.9	0.5625	0.6775	0.7325	0.715	0.5875	0.1675	0.715	0.36	0.5375	0.6975	0.65	0.8125	0.69	0.55	0.615	0.845	0.6	0.4575	0.4375	0.4525	0.9	0.5625	0.6775	0.7325	0.715	0.5875	0.1675	0.715	0.36	0.5375	0.6975	0.65	0.8125	0.69	0.55	0.615	0.845	0.6	0.4575	0.4375	0.4525	0.9	0.5625	0.6775	0.7325	0.715	0.5875	0.1675	0.715	0.36	0.5375	0.6975	0.65	0.8125	0.571402053959131	0.63884794604087	0.605125
2.7 to 3.7	0.522857142857143	0.5	0.374285714285714	0.885714285714286	0.502857142857143	0.631428571428571	0.705714285714286	0.674285714285714	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.491428571428571	0.654285714285714	0.6	0.802857142857143	0.671428571428571	0.522857142857143	0.588571428571429	0.828571428571429	0.542857142857143	0.522857142857143	0.5	0.374285714285714	0.885714285714286	0.502857142857143	0.631428571428571	0.705714285714286	0.674285714285714	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.491428571428571	0.654285714285714	0.6	0.802857142857143	0.671428571428571	0.522857142857143	0.588571428571429	0.828571428571429	0.542857142857143	0.522857142857143	0.5	0.374285714285714	0.885714285714286	0.502857142857143	0.631428571428571	0.705714285714286	0.674285714285714	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.491428571428571	0.654285714285714	0.6	0.802857142857143	0.671428571428571	0.522857142857143	0.588571428571429	0.828571428571429	0.542857142857143	0.522857142857143	0.5	0.374285714285714	0.885714285714286	0.502857142857143	0.631428571428571	0.705714285714286	0.674285714285714	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.491428571428571	0.654285714285714	0.6	0.802857142857143	0.671428571428571	0.522857142857143	0.588571428571429	0.828571428571429	0.542857142857143	0.522857142857143	0.5	0.374285714285714	0.885714285714286	0.502857142857143	0.631428571428571	0.705714285714286	0.674285714285714	0.528571428571429	0.191428571428571	0.674285714285714	0.411428571428571	0.491428571428571	0.654285714285714	0.6	0.802857142857143	0.552442156538468	0.615043557747246	0.583742857142857
2.8 to 3.8	0.56	0.55	0.4525	0.775	0.565	0.6725	0.72	0.715	0.4625	0.2775	0.71	0.36	0.5425	0.6975	0.65	0.815	0.5875	0.565	0.6075	0.8425	0.475	0.56	0.55	0.4525	0.775	0.565	0.6725	0.72	0.715	0.4625	0.2775	0.71	0.36	0.5425	0.6975	0.65	0.815	0.5875	0.565	0.6075	0.8425	0.475	0.56	0.55	0.4525	0.775	0.565	0.6725	0.72	0.715	0.4625	0.2775	0.71	0.36	0.5425	0.6975	0.65	0.815	0.5875	0.565	0.6075	0.8425	0.475	0.56	0.55	0.4525	0.775	0.565	0.6725	0.72	0.715	0.4625	0.2775	0.71	0.36	0.5425	0.6975	0.65	0.815	0.5875	0.565	0.6075	0.8425	0.475	0.56	0.55	0.4525	0.775	0.565	0.6725	0.72	0.715	0.4625	0.2775	0.71	0.36	0.5425	0.6975	0.65	0.815	0.570956997915744	0.627743002084257	0.59935
2.9 to 3.9	0.702	0.586	0.446	0.704	0.7	0.674	0.65	0.748	0.55	0.506	0.684	0.384	0.584	0.854	0.498	0.75	0.386	0.486	0.658	0.852	0.434	0.702	0.586	0.446	0.704	0.7	0.674	0.65	0.748	0.55	0.506	0.684	0.384	0.584	0.854	0.498	0.75	0.386	0.486	0.658	0.852	0.434	0.702	0.586	0.446	0.704	0.7	0.674	0.65	0.748	0.55	0.506	0.684	0.384	0.584	0.854	0.498	0.75	0.386	0.486	0.658	0.852	0.434	0.702	0.586	0.446	0.704	0.7	0.674	0.65	0.748	0.55	0.506	0.684	0.384	0.584	0.854	0.498	0.75	0.386	0.486	0.658	0.852	0.434	0.702	0.586	0.446	0.704	0.7	0.674	0.65	0.748	0.55	0.506	0.684	0.384	0.584	0.854	0.498	0.75	0.586641131166329	0.640638868833671	0.61364
3 to 4	0.78	0.651111111111111	0.495555555555556	0.673333333333333	0.693333333333333	0.748888888888889	0.611111111111111	0.831111111111111	0.508888888888889	0.462222222222222	0.76	0.324444444444444	0.648888888888889	0.837777777777778	0.553333333333333	0.833333333333333	0.428888888888889	0.44	0.731111111111111	0.835555555555556	0.371111111111111	0.78	0.651111111111111	0.495555555555556	0.673333333333333	0.693333333333333	0.748888888888889	0.611111111111111	0.831111111111111	0.508888888888889	0.462222222222222	0.76	0.324444444444444	0.648888888888889	0.837777777777778	0.553333333333333	0.833333333333333	0.428888888888889	0.44	0.731111111111111	0.835555555555556	0.371111111111111	0.78	0.651111111111111	0.495555555555556	0.673333333333333	0.693333333333333	0.748888888888889	0.611111111111111	0.831111111111111	0.508888888888889	0.462222222222222	0.76	0.324444444444444	0.648888888888889	0.837777777777778	0.553333333333333	0.833333333333333	0.428888888888889	0.44	0.731111111111111	0.835555555555556	0.371111111111111	0.78	0.651111111111111	0.495555555555556	0.673333333333333	0.693333333333333	0.748888888888889	0.611111111111111	0.831111111111111	0.508888888888889	0.462222222222222	0.76	0.324444444444444	0.648888888888889	0.837777777777778	0.553333333333333	0.833333333333333	0.428888888888889	0.44	0.731111111111111	0.835555555555556	0.371111111111111	0.78	0.651111111111111	0.495555555555556	0.673333333333333	0.693333333333333	0.748888888888889	0.611111111111111	0.831111111111111	0.508888888888889	0.462222222222222	0.76	0.324444444444444	0.648888888888889	0.837777777777778	0.553333333333333	0.833333333333333	0.601328250011495	0.664538416655172	0.632933333333333
3.1 to 4.1	0.775555555555556	0.651111111111111	0.502222222222222	0.713333333333333	0.693333333333333	0.742222222222222	0.722222222222222	0.844444444444444	0.608888888888889	0.533333333333333	0.855555555555556	0.337777777777778	0.626666666666667	0.9	0.522222222222222	0.831111111111111	0.422222222222222	0.495555555555556	0.731111111111111	0.844444444444444	0.48	0.775555555555556	0.651111111111111	0.502222222222222	0.713333333333333	0.693333333333333	0.742222222222222	0.722222222222222	0.844444444444444	0.608888888888889	0.533333333333333	0.855555555555556	0.337777777777778	0.626666666666667	0.9	0.522222222222222	0.831111111111111	0.422222222222222	0.495555555555556	0.731111111111111	0.844444444444444	0.48	0.775555555555556	0.651111111111111	0.502222222222222	0.713333333333333	0.693333333333333	0.742222222222222	0.722222222222222	0.844444444444444	0.608888888888889	0.533333333333333	0.855555555555556	0.337777777777778	0.626666666666667	0.9	0.522222222222222	0.831111111111111	0.422222222222222	0.495555555555556	0.731111111111111	0.844444444444444	0.48	0.775555555555556	0.651111111111111	0.502222222222222	0.713333333333333	0.693333333333333	0.742222222222222	0.722222222222222	0.844444444444444	0.608888888888889	0.533333333333333	0.855555555555556	0.337777777777778	0.626666666666667	0.9	0.522222222222222	0.831111111111111	0.422222222222222	0.495555555555556	0.731111111111111	0.844444444444444	0.48	0.775555555555556	0.651111111111111	0.502222222222222	0.713333333333333	0.693333333333333	0.742222222222222	0.722222222222222	0.844444444444444	0.608888888888889	0.533333333333333	0.855555555555556	0.337777777777778	0.626666666666667	0.9	0.522222222222222	0.831111111111111	0.631084114818426	0.692782551848241	0.661933333333333
3.2 to 4.2	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.666308619429618	0.723158047237049	0.694733333333333
3.3 to 4.3	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.666308619429618	0.723158047237049	0.694733333333333
3.4 to 4.4	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.524444444444444	0.493333333333333	0.842222222222222	0.948888888888889	0.584444444444444	0.775555555555556	0.651111111111111	0.613333333333333	0.713333333333333	0.686666666666667	0.742222222222222	0.724444444444444	0.935555555555556	0.72	0.644444444444444	0.846666666666667	0.364444444444444	0.626666666666667	0.868888888888889	0.54	0.726666666666667	0.666308619429618	0.723158047237049	0.694733333333333
