1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
17.9 to 18.9	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13
18 to 19	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13
18.1 to 19.1	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13	11	6	17	14	6	10	11	15	11	14	7	15	11	5	8	7	16	5	21	7	13
18.2 to 19.2	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47
18.3 to 19.3	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47
18.4 to 19.4	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47
18.5 to 19.5	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47
18.6 to 19.6	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47	25	30	37	40	18	31	17	24	30	33	26	43	41	16	29	28	35	5	38	30	47
18.7 to 19.7	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34
18.8 to 19.8	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34
18.9 to 19.9	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34
19 to 20	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34
19.1 to 20.1	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34	14	24	20	26	12	21	6	9	19	19	19	28	30	11	21	21	19	0	17	23	34
19.2 to 20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.3 to 20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.4 to 20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.5 to 20.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.6 to 20.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.7 to 20.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.8 to 20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.9 to 20.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20 to 21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.1 to 21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.2 to 21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.3 to 21.3	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6
20.4 to 21.4	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6
20.5 to 21.5	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6
20.6 to 21.6	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6
20.7 to 21.7	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6
20.8 to 21.8	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6	12	7	9	0	20	18	1	0	5	7	21	16	11	22	3	1	8	8	0	3	6
20.9 to 21.9	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13
21 to 22	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13
21.1 to 22.1	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13
21.2 to 22.2	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13	24	8	14	1	21	19	10	11	8	10	29	31	18	24	14	10	10	14	8	3	13
21.3 to 22.3	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7
21.4 to 22.4	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7
21.5 to 22.5	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7
21.6 to 22.6	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7
21.7 to 22.7	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7
21.8 to 22.8	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7	12	1	5	1	1	1	9	11	3	3	8	15	7	2	11	9	2	6	8	0	7
21.9 to 22.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22 to 23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.1 to 23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.2 to 23.2	16	9	13	13	6	6	12	16	19	9	5	14	10	22	10	7	14	22	15	14	13	16	9	13	13	6	6	12	16	19	9	5	14	10	22	10	7	14	22	15	14	13	16	9	13	13	6	6	12	16	19	9	5	14	10	22	10	7	14	22	15	14	13	16	9	13	13	6	6	12	16	19	9	5	14	10	22	10	7	14	22	15	14	13	16	9	13	13	6	6	12	16	19	9	5	14	10	22	10	7
22.3 to 23.3	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13
22.4 to 23.4	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13
22.5 to 23.5	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13	23	34	23	31	34	31	14	22	25	11	25	30	27	40	18	16	37	18	22	28	13
22.6 to 23.6	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29
22.7 to 23.7	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29
22.8 to 23.8	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29	42	43	42	35	34	43	23	48	46	33	29	42	41	56	37	37	52	22	40	36	29
22.9 to 23.9	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31
23 to 24	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31
23.1 to 24.1	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31	47	47	44	40	34	51	31	57	51	49	36	52	51	63	49	44	58	34	44	36	31
23.2 to 24.2	35	22	44	38	43	30	40	35	44	40	39	44	24	22	26	24	33	25	29	26	21	35	22	44	38	43	30	40	35	44	40	39	44	24	22	26	24	33	25	29	26	21	35	22	44	38	43	30	40	35	44	40	39	44	24	22	26	24	33	25	29	26	21	35	22	44	38	43	30	40	35	44	40	39	44	24	22	26	24	33	25	29	26	21	35	22	44	38	43	30	40	35	44	40	39	44	24	22	26	24
23.3 to 24.3	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46
23.4 to 24.4	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46
23.5 to 24.5	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46	41	30	42	42	23	33	38	72	46	61	44	37	45	41	55	61	37	26	48	25	46
23.6 to 24.6	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30
23.7 to 24.7	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30
23.8 to 24.8	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30	22	21	23	38	23	21	29	46	25	39	40	25	31	25	36	40	22	22	30	17	30
23.9 to 24.9	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28
24 to 25	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28
24.1 to 25.1	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28
24.2 to 25.2	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28	17	17	21	33	23	13	21	37	20	23	33	15	21	18	24	33	16	10	26	17	28
24.3 to 25.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
