,model,lnL,AIC,AICc,timing,tree.no,delta,w
268,TRC ,73.21339183,-138.4267837,-137.9966761,76,25,0,0.722842976204452
269,SRC ,69.16573385,-132.3314677,-132.0761485,81,25,5.92052760000001,0.0374470604751782
270,OUS ,64.12862615,-118.2572523,-117.612091,NAS 42.8654989527488,25,20.3845851,2.70761899992889e-05
271,OUMA ,74.02889674,-136.0577935,-135.14475,NAMA 42.4586853058446,25,2.85192610000001,0.173682507840589
272,OUMV ,64.81600536,-117.6320107,-116.7189673,NAMV 55.7989150730018,25,21.2777088,1.73240012218232e-05
273,OUMVA ,74.02416934,-134.0483387,-132.8175694,NAMVA 42.458684346725,25,5.17910670000001,0.0542519352664192
274,DensDep,60.185857205373,-116.371714410746,-116.246714410746,NA,25,21.749961689254,1.36804314337667e-05
275,fit_env,59.8759501609209,-113.751900321842,-113.499268742894,NA,25,24.497407357106,3.46337523605553e-06
276,EB,66.19833339,-124.3966668,-123.9711349,NA25,26,5407.6943821,0
277,delta,63.11229564,-118.2245913,-117.7990594,NA25,26,5413.8664576,0
278,TS ,42.9160272,-79.83205441,-79.57673526,325,26,5452.08878174,0
279,TRC ,68.69703863,-129.3940773,-128.9639697,89,26,5402.7015473,0
280,SRC ,57.66693097,-109.3338619,-109.0785428,102,26,5422.5869742,0
281,OUS ,38.77998414,-67.55996828,-66.91480699,NAS 45.5961484264358,26,5464.75071001,0
282,OUMA ,2772.28928,-5532.578561,-5531.665517,NAMA 51.3191229420308,26,0,1
283,OUMV ,62.04281912,-112.0856382,-111.1725948,NAMV 40.969730246803,26,5420.4929222,0
284,OUMVA ,65.14145764,-116.2829153,-115.052146,NAMVA 41.5526295071732,26,5416.613371,0
285,DensDep,36.5222709501666,-69.0445419003332,-68.9195419003332,NA,26,5462.74597509967,0
286,fit_env,43.3670488175239,-80.7340976350479,-80.4814660561005,NA,26,5451.1840509439,0
287,EB,71.38669746,-134.7733949,-134.347863,NA26,27,3.15606390000002,0.159627237477311
288,delta,68.47003679,-128.9400736,-128.5145417,NA26,27,8.98938520000002,0.00863808298395165
289,TS ,58.18390252,-110.367805,-110.1124859,326,27,27.391441,8.71890061155819e-07
290,TRC ,72.96701723,-137.9340345,-137.5039269,77,27,0,0.77345947842295
291,SRC ,64.21320346,-122.4264069,-122.1710878,82,27,15.3328391,0.000362204514805149
292,OUS ,56.60101522,-103.2020304,-102.5568691,NAS 43.0376994380962,27,34.9470578,1.99425360261854e-08
293,OUMA ,72.29200878,-132.5840176,-131.6709741,NAMA 38.8184283105191,27,5.83295280000002,0.0418627697301613
294,OUMV ,69.61523674,-127.2304735,-126.31743,NAMV 52.8490271447355,27,11.1864969,0.00287952350653604
295,OUMVA ,72.29437287,-130.5887457,-129.3579765,NAMVA 38.8186015399945,27,8.1459504,0.0131694279811775
296,DensDep,55.7355159980245,-107.471031996049,-107.346031996049,NA,27,30.157894903951,2.18642152676451e-07
297,fit_env,56.5172853094195,-107.034570618839,-106.781939039892,NA,27,30.721987860108,1.64908357291815e-07
298,EB,69.63610501,-131.27221,-130.8466781,NA27,28,9.67688870000001,0.00781654920398176
299,delta,66.81052323,-125.6210465,-125.1955145,NA27,28,15.3280523,0.000463319396674406
300,TS ,59.88371088,-113.7674218,-113.5121026,327,28,27.0114642,1.34542602200288e-06
301,TRC ,74.47683718,-140.9536744,-140.5235668,11,28,0,0.987017262256495
302,SRC ,67.47709928,-128.9541986,-128.6988794,1116,28,11.8246874,0.0026707085958393
303,OUS ,59.0655346,-108.1310692,-107.4859079,NAS 34.0198171981071,28,33.0376589,6.61132140502127e-08
304,OUMA ,70.24753068,-128.4950614,-127.5820179,NAMA 33.5983143178584,28,12.9415489,0.00152792877876499
305,OUMV ,65.5019254,-119.0038508,-118.0908073,NAMV 49.0996523010843,28,22.4327595,1.32773962310315e-05
306,OUMVA ,70.26761978,-126.5352396,-125.3044703,NAMVA 33.5983143135139,28,15.2190965,0.000489260250681632
307,DensDep,56.1435047351919,-108.287009470384,-108.162009470384,NA,28,32.361557329616,9.27047231377261e-08
308,fit_env,57.9242795597652,-109.84855911953,-109.595927540583,NA,28,30.927639259417,1.89877372738767e-07
309,EB,71.45522364,-134.9104473,-134.4849154,NA28,29,3.2886456,0.150328993223905
310,delta,68.59646845,-129.1929369,-128.767405,NA28,29,9.006156,0.00861987842295259
311,TS ,56.95867742,-107.9173548,-107.6620357,328,29,30.1115253,2.25179280798658e-07
312,TRC ,73.10183427,-138.2036685,-137.773561,91,29,0,0.778328740460593
313,SRC ,61.39072276,-116.7814455,-116.5261264,1117,29,21.2474346,1.89383119858778e-05
314,OUS ,54.9485707,-99.8971414,-99.25198011,NAS 37.0408902210211,29,38.52158089,3.35975849019828e-09
315,OUMA ,72.73240508,-133.4648102,-132.5517667,NAMA 33.9454849862985,29,5.2217943,0.0571827243268694
316,OUMV ,69.28585993,-126.5717199,-125.6586764,NAMV 50.9757343199027,29,12.1148846,0.00182158441581038
317,OUMVA ,71.15303968,-128.3060794,-127.0753101,NAMVA 35.1756461800774,29,10.6982509,0.00369885580713483
318,DensDep,51.5599441054132,-99.1198882108265,-98.9948882108265,NA,29,38.7786727891735,2.95448142241132e-09
319,fit_env,55.5208140244655,-105.041628048931,-104.788996469984,NA,29,32.984564530016,5.35372285936755e-08
320,EB,68.39918115,-128.7983623,-128.3728304,NA29,30,4.02815440000001,0.115420067964562
321,delta,66.42365587,-124.8473117,-124.4217798,NA29,30,7.97920500000001,0.0160074291784538
322,TS ,57.75379191,-109.5075838,-109.2522647,329,30,23.1487201,8.13398259021147e-06
323,TRC ,70.41554618,-132.8310924,-132.4009848,78,30,0,0.864935932857602
324,SRC ,59.83407377,-113.6681475,-113.4128284,94,30,18.9881564,6.51265641283096e-05
325,OUS ,58.0998581,-106.1997162,-105.5545549,NAS 34.8044995165129,30,26.8464299,1.28042975427687e-06
326,OUMA ,66.7508461,-121.5016922,-120.5886487,NAMA 34.6379967678489,30,11.8123361,0.00235487438920407
327,OUMV ,65.0756545,-118.151309,-117.2382655,NAMV 48.4541708619257,30,15.1627193,0.000441002730532086
328,OUMVA ,66.78448755,-119.5689751,-118.3382059,NAMVA 34.6379967657613,30,14.0627789,0.00076434653571635
329,DensDep,52.9933887051824,-101.986777410365,-101.861777410365,NA,30,30.539207389635,2.02059518749313e-07
330,fit_env,56.1284664283085,-106.256932856617,-106.00430127767,NA,30,26.39668352233,1.60330793752948e-06
331,EB,71.59638198,-135.192764,-134.767232,NA30,31,3.67538439999998,0.117463687544445
332,delta,69.27373569,-130.5474714,-130.1219395,NA30,31,8.3206769,0.0115130709427992
333,TS ,59.87821216,-113.7564243,-113.5011052,330,31,24.9415112,2.83154110251176e-06
334,TRC ,73.43636197,-138.8727239,-138.4426164,79,31,0,0.737909688381843
335,SRC ,67.3374424,-128.6748848,-128.4195657,1118,31,10.0230507,0.00491502133137613
336,OUS ,62.92288922,-115.8457784,-115.2006171,NAS 43.5036360270178,31,23.2419993,6.62318963990312e-06
337,OUMA ,73.63286664,-135.2657333,-134.3526898,NAMA 41.8979183420238,31,4.08992659999998,0.0954743995151525
338,OUMV ,69.53127414,-127.0625483,-126.1495048,NAMV 43.5034761856799,31,12.2931116,0.00157974847866115
339,OUMVA ,73.67107909,-133.3421582,-132.1113889,NAMVA 41.8979183270739,31,6.33122749999998,0.0311311116470068
340,DensDep,58.7929771810051,-113.58595436201,-113.46095436201,NA,31,24.98166203799,2.77526351661721e-06
341,fit_env,58.8773470265739,-111.754694053148,-111.5020624742,NA,31,26.9405539258,1.04216445766224e-06
342,EB,73.37522964,-138.7504593,-138.3249274,NA31,32,2.85980809999998,0.182888729084338
343,delta,71.10401362,-134.2080272,-133.7824953,NA31,32,7.40224019999999,0.0188716704603075
344,TS ,63.04084574,-120.0816915,-119.8263723,331,32,21.3583632,1.75904415207617e-05
345,TRC ,74.80742153,-141.6148431,-141.1847355,92,32,0,0.764163659415753
346,SRC ,67.31415622,-128.6283124,-128.3729933,1119,32,12.8117422,0.00126226898105552
347,OUS ,61.39537526,-112.7907505,-112.1455892,NAS 38.9819335807735,32,29.0391463,3.77933928527083e-07
348,OUMA ,72.5778454,-133.1556908,-132.2426473,NAMA 36.769654605382,32,8.9420882,0.00873849414430415
349,OUMV ,70.20791207,-128.4158241,-127.5027807,NAMV 51.0920393479015,32,13.6819548,0.000816935266951238
350,OUMVA ,74.7145774,-135.4291548,-134.1983856,NAMVA 35.3050955818715,32,6.98634989999999,0.0232337747946192
351,DensDep,60.2481764361563,-116.496352872313,-116.371352872313,NA,32,24.813382627687,3.12628670879906e-06
352,fit_env,61.3880053167016,-116.776010633403,-116.523379054456,NA,32,24.661356445544,3.3731905132687e-06
353,EB,74.43541403,-140.8708281,-140.4452961,NA32,33,6.9269688,0.028238590326874
354,delta,70.59939693,-133.1987939,-132.7732619,NA32,33,14.599003,0.000609371240780586
355,TS ,64.18537862,-122.3707572,-122.1154381,332,33,25.2568268,2.9550505956464e-06
356,TRC ,77.90118619,-147.8023724,-147.3722649,111,33,0,0.901602642638495
357,SRC ,74.15026718,-142.3005344,-142.0452152,1120,33,5.3270497,0.0628435964604994
358,OUS ,64.8955139,-119.7910278,-119.1458665,NAS 41.7357063300387,33,28.2263984,6.69469261690076e-07
359,OUMA ,75.22652974,-138.4530595,-137.540016,NAMA 38.7480919177917,33,9.8322489,0.00660646981433207
360,OUMV ,70.89734373,-129.7946875,-128.881644,NAMV 51.4227976646044,33,18.4906209,8.70618445278506e-05
361,OUMVA ,69.60582814,-125.2116563,-123.980887,NAMVA 41.6354374669869,33,23.3913779,7.51003572501672e-06
362,DensDep,61.8012251139452,-119.60245022789,-119.47745022789,NA,33,27.89481467211,7.9019291802819e-07
363,fit_env,62.0302784412799,-118.06055688256,-117.807925303612,NA,33,29.564339596388,3.42925990773929e-07
364,EB,71.98677381,-135.9735476,-135.5480157,NA33,34,6.3932399,0.0390172926924507
365,delta,69.08324762,-130.1664952,-129.7409633,NA33,34,12.2002923,0.00213930016580894
366,TS ,61.27073897,-116.5414779,-116.2861588,333,34,25.6550968,2.56211164346292e-06
367,TRC ,75.18568156,-142.3713631,-141.9412556,93,34,0,0.953963012971335
368,SRC ,68.822005,-131.64401,-131.3886909,103,34,10.5525647,0.00487608454378245
369,OUS ,60.14954311,-110.2990862,-109.6539249,NAS 53.3353955535037,34,32.2873307,9.29879679768777e-08
370,OUMA ,62.23459026,-112.4691805,-111.556137,NAMA 50.5157354796086,34,30.3851186,2.40705972659876e-07
371,OUMV ,61.82269833,-111.6453967,-110.7323532,NAMV 50.0832352012648,34,31.2089024,1.59442643901621e-07
372,OUMVA ,61.30255781,-108.6051156,-107.3743464,NAMVA 52.7368440180533,34,34.5669092,2.97455891814334e-08
373,DensDep,58.9699705509323,-113.939941101865,-113.814941101865,NA,34,28.126314498135,7.44697584499888e-07
374,fit_env,59.5944592692312,-113.188918538462,-112.936286959515,NA,34,29.004968640485,4.79935220713788e-07
375,EB,70.32234843,-132.6446969,-132.219165,NA34,35,5.95377189999999,0.0470923476564523
376,delta,67.4565898,-126.9131796,-126.4876477,NA34,35,11.6852892,0.00268143437978601
377,TS ,56.24847899,-106.496958,-106.2416388,334,35,31.9312981,1.07647066775275e-07
378,TRC ,73.30152219,-138.6030444,-138.1729369,63,35,0,0.924262819313389
379,SRC ,67.34008492,-128.6801698,-128.4248507,95,35,9.74808619999999,0.00706358962447503
380,OUS ,57.20683807,-104.4136761,-103.7685149,NAS 46.5520494412964,35,34.404422,3.12586464917658e-08
381,OUMA ,71.32290706,-130.6458141,-129.7327706,NAMA 45.0885252420124,35,8.44016629999999,0.0135842810302566
382,OUMV ,66.74022992,-121.4804598,-120.5674164,NAMV 53.8876291009683,35,17.6055205,0.000138932957504551
383,OUMVA ,71.51689935,-129.0337987,-127.8030295,NAMVA 45.0885517189392,35,10.3699074,0.00517605284974041
384,DensDep,56.1070788156455,-108.214157631291,-108.089157631291,NA,35,30.083779268709,2.71135146269285e-07
385,fit_env,56.4521962124897,-106.904392424979,-106.651760846032,NA,35,31.521176053968,1.32147536431604e-07
386,EB,72.43113366,-136.8622673,-136.4367354,NA35,36,5.75003079999999,0.0251909424489573
387,delta,69.20267443,-130.4053489,-129.9798169,NA35,36,12.2069493,0.000998027201808942
388,TS ,59.86486713,-113.7297343,-113.4744151,335,36,28.7123511,2.60039855913819e-07
389,TRC ,75.30843687,-142.6168737,-142.1867662,94,36,0,0.446527015390186
390,SRC ,65.36015122,-124.7203024,-124.4649833,104,36,17.7217829,6.33302901618322e-05
391,OUS ,58.77531955,-107.5506391,-106.9054778,NAS 36.592191745054,36,35.2812884,9.74121897483158e-09
392,OUMA ,77.42621302,-142.852426,-141.9393826,NAMA 33.8537661955122,36,0.247383600000006,0.394574552944599
393,OUMV ,73.64378138,-135.2875628,-134.3745193,NAMV 33.8537659203718,36,7.81224689999999,0.0089833822440564
394,OUMVA ,77.42482345,-140.8496469,-139.6188777,NAMVA 33.8537683999291,36,2.56788849999998,0.123662447150385
395,DensDep,55.0178238078847,-106.035647615769,-105.910647615769,NA,36,36.276118584231,5.92364026253222e-09
396,fit_env,57.5845439737508,-109.169087947502,-108.916456368554,NA,36,33.270309831446,2.66251310350242e-08
397,EB,70.88681368,-133.7736274,-133.3480954,NA36,37,5.59900679999998,0.05330954007215
398,delta,69.0238356,-130.0476712,-129.6221393,NA36,37,9.3249629,0.00827415874099728
399,TS ,61.86293797,-117.7258759,-117.4705568,336,37,21.4765454,1.90125879286903e-05
400,TRC ,73.68860486,-139.3772097,-138.9471022,810,37,0,0.876221316449355
401,SRC ,68.88426203,-131.7685241,-131.5132049,105,37,7.43389729999998,0.0212992115026612
402,OUS ,60.94715647,-111.8943129,-111.2491517,NAS 38.9404556310872,37,27.6979505,8.4738404627544e-07
403,OUMA ,68.71354459,-125.4270892,-124.5140457,NAMA 40.1593293577803,37,14.4330565,0.000643450906247347
404,OUMV ,64.58542991,-117.1708598,-116.2578163,NAMV 53.7678843972222,37,22.6892859,1.03680714642574e-05
405,OUMVA ,74.0072048,-134.0144096,-132.7836404,NAMVA 38.4310127661639,37,6.16346179999999,0.0402008364802843
406,DensDep,60.5853803420722,-117.170760684144,-117.045760684144,NA,37,21.901341515856,1.53743913271349e-05
407,fit_env,60.6886300342758,-115.377260068552,-115.124628489604,NA,37,23.822473710396,5.88341353811994e-06
408,EB,70.20257101,-132.405142,-131.9796101,NA37,38,5.12009989999999,0.0413006090654083
409,delta,68.85245942,-129.7049188,-129.2793869,NA37,38,7.8203231,0.0107055858489006
410,TS ,59.58481448,-113.169629,-112.9143098,337,38,24.1854002,2.99212062812681e-06
411,TRC ,72.76490876,-137.5298175,-137.09971,710,38,0,0.534283820701116
412,SRC ,64.17475231,-122.3495046,-122.0941855,83,38,15.0055245,0.000294688900758825
413,OUS ,59.09799552,-108.195991,-107.5508298,NAS 38.9371442249533,38,29.5488802,2.0479257859281e-07
414,OUMA ,74.40244723,-136.8048945,-135.891851,NAMA 36.7317027212438,38,1.20785899999998,0.292071226006911
415,OUMV ,72.23228157,-132.4645631,-131.5515197,NAMV 36.7317027372795,38,5.54819029999999,0.0333424729155742
416,OUMVA ,74.36160686,-134.7232137,-133.4924445,NAMVA 36.7317151311742,38,3.60726549999998,0.0879962717589094
417,DensDep,57.5051036465946,-111.010207293189,-110.885207293189,NA,38,26.214502706811,1.08483849435247e-06
418,fit_env,58.5296381176285,-111.059276235257,-110.80664465631,NA,38,26.29306534369,1.04305072057431e-06
419,EB,71.53467326,-135.0693465,-134.6438146,NA38,39,7.77953909999999,0.0168776033534247
420,delta,59.62019691,-111.2403938,-110.8148619,NA38,39,31.6084918,1.12958636792785e-07
421,TS ,62.68228068,-119.3645614,-119.1092422,338,39,23.3141115,7.14531270959415e-06
422,TRC ,75.42673062,-142.8534612,-142.4233537,64,39,0,0.825308328191086
423,SRC ,68.56064744,-131.1212949,-130.8659757,71,39,11.557378,0.0025524866673028
424,OUS ,64.70194951,-119.403899,-118.7587377,NAS 40.6923683833036,39,23.664616,5.99667006883511e-06
425,OUMA ,75.9971229,-139.9942458,-139.0812023,NAMA 39.7907884195561,39,3.34215140000001,0.155194838119282
426,OUMV ,64.85831666,-117.7166333,-116.8035898,NAMV 54.0387323828318,39,25.6197639,2.2560835705595e-06
427,OUMVA ,68.7247612,-123.4495224,-122.2187532,NAMVA 42.2073854462709,39,20.2046005,3.38254026071842e-05
428,DensDep,62.2321096857649,-120.46421937153,-120.33921937153,NA,39,22.08413432847,1.32162239552619e-05
429,fit_env,62.1474238231561,-118.294847646312,-118.042216067365,NA,39,24.381137632635,4.19101735654697e-06
430,EB,69.44996466,-130.8999293,-130.4743974,NA39,40,5.38938750000003,0.0536147435377069
431,delta,67.11746957,-126.2349391,-125.8094072,NA39,40,10.0543777,0.00520348709616472
432,TS ,62.93597659,-119.8719532,-119.616634,339,40,16.2471509,0.000235261503246774
433,TRC ,72.14694621,-136.2938924,-135.8637849,711,40,0,0.793551028680706
434,SRC ,67.7729521,-129.5459042,-129.290585,84,40,6.57319990000002,0.0296635166845763
435,OUS ,64.78651185,-119.5730237,-118.9278624,NAS 40.8966991534396,40,16.9359225,0.000166719352572842
436,OUMA ,71.73993972,-131.4798794,-130.566836,NAMA 38.7091207236969,40,5.29694890000002,0.0561509385590575
437,OUMV ,67.15235569,-122.3047114,-121.3916679,NAMV 51.4183338609555,40,14.472117,0.000571471506864634
438,OUMVA ,72.97508253,-131.9501651,-130.7193958,NAMVA 40.4661091589534,40,5.14438910000001,0.0606017212571387
439,DensDep,61.6450892751275,-119.290178550255,-119.165178550255,NA,40,16.698606349745,0.000187723465237772
440,fit_env,61.4515277976188,-116.903055595238,-116.65042401629,NA,40,19.21336088371,5.33883567275432e-05
441,EB,68.96877471,-129.9375494,-129.5120175,NA40,41,5.3042428,0.0638709393371758
442,delta,67.4384947,-126.8769894,-126.4514575,NA40,41,8.36480280000001,0.0138264645193621
443,TS ,62.36174484,-118.7234897,-118.4681705,340,41,16.3480898,0.000255365602456344
444,TRC ,71.62318393,-135.2463679,-134.8162603,712,41,0,0.90595159229933
445,SRC ,66.33902239,-126.6780448,-126.4227256,1121,41,8.3935347,0.0136292541700949
446,OUS ,63.63040254,-117.2608051,-116.6156438,NAS 54.342704991575,41,18.2006165,0.00010113263806612
447,OUMA ,66.56063532,-121.1212706,-120.2082272,NAMA 51.1279106718204,41,14.6080331,0.000609552208679975
448,OUMV ,67.38190885,-122.7638177,-121.8507742,NAMV 51.1279013358504,41,12.9654861,0.0013857518224905
449,OUMVA ,64.30925716,-114.6185143,-113.3877451,NAMVA 54.1773828576859,41,21.4285152,2.01354824234873e-05
450,DensDep,61.3634407775266,-118.726881555053,-118.601881555053,NA,41,16.214378744947,0.000273021836998357
451,fit_env,61.1587802892052,-116.31756057841,-116.064928999463,NA,41,18.751331300537,7.67900829219975e-05
452,EB,65.81093014,-123.6218603,-123.1963284,NA41,42,21.9598233,9.91848053835255e-06
453,delta,71.90936438,-135.8187288,-135.3931968,NA41,42,9.76295490000001,0.0044153127034031
454,TS ,67.41231735,-128.8246347,-128.5693156,341,42,16.5868361,0.000145604397516221
455,TRC ,76.79312961,-145.5862592,-145.1561517,811,42,0,0.58204985702025
456,SRC ,73.89185685,-141.7837137,-141.5283945,1122,42,3.62775720000002,0.0948861269596043
457,OUS ,72.07629344,-134.1525869,-133.5074256,NAS 42.404017021801,42,11.6487261,0.00171977429614898
458,OUMA ,77.92409093,-143.8481819,-142.9351384,NAMA 42.3088423540216,42,2.22101330000001,0.191722585314509
459,OUMV ,76.83521083,-141.6704217,-140.7573782,NAMV 42.3088408377237,42,4.3987735,0.0645325249210236
460,OUMVA ,77.92522855,-141.8504571,-140.6196879,NAMVA 42.3088414529508,42,4.53646380000001,0.0602392545679857
461,DensDep,66.7884777815091,-129.576955563018,-129.451955563018,NA,42,15.704196136982,0.000226379618851675
462,fit_env,66.3939690705402,-126.78793814108,-126.535306562133,NA,42,18.620845137867,5.266172016837e-05
463,EB,70.97230882,-133.9446176,-133.5190857,NA42,43,6.9592036,0.0168681175385039
464,delta,68.16097226,-128.3219445,-127.8964126,NA42,43,12.5818767,0.00101418846822253
465,TS ,63.37199103,-120.7439821,-120.4886629,342,43,19.9896264,2.49773442246177e-05
466,TRC ,73.7042469,-139.4084938,-138.9783863,812,43,1.49990299999999,0.258546510930843
467,SRC ,68.81692263,-131.6338453,-131.3785261,106,43,9.09976320000001,0.00578428931793405
468,OUS ,65.88558513,-121.7711703,-121.126009,NAS 39.5371241661639,43,19.3522803,3.43513813892888e-05
469,OUMA ,76.69566639,-141.3913328,-140.4782893,NAMA 39.0538608503503,43,0,0.547316422445529
470,OUMV ,69.67236151,-127.344723,-126.4316796,NAMV 51.639226251681,43,14.0466097,0.000487591289284324
471,OUMVA ,76.68472882,-139.3694576,-138.1386884,NAMVA 39.0538608831987,43,2.33960089999999,0.169902824664892
472,DensDep,61.8346198551345,-119.669239710269,-119.544239710269,NA,43,20.934049589731,1.55764099663683e-05
473,fit_env,61.7917153937886,-117.583430787577,-117.33079920863,NA,43,23.14749009137,5.15020921072525e-06
474,EB,72.22746135,-136.4549227,-136.0293908,NA43,44,6.0310843,0.0445797718897213
475,delta,69.16321138,-130.3264228,-129.9008908,NA43,44,12.1595843,0.00208137807641335
476,TS ,59.20509447,-112.4101889,-112.1548698,343,44,29.9056053,2.9164294677341e-07
477,TRC ,75.2452913,-142.4905826,-142.0604751,813,44,0,0.909433939149306
478,SRC ,66.49881382,-126.9976276,-126.7423085,96,44,15.3181666,0.000429016053962552
479,OUS ,57.7649739,-105.5299478,-104.8847865,NAS 39.1474039534079,44,37.1756886,7.69436789512797e-09
480,OUMA ,74.18523318,-136.3704664,-135.4574229,NAMA 38.2571799082755,44,6.60305219999998,0.0334916535849142
481,OUMV ,68.87173844,-125.7434769,-124.8304334,NAMV 51.2960242142923,44,17.2300417,0.000164935879627064
482,OUMVA ,74.11710715,-134.2342143,-133.0034451,NAMVA 38.2571797147768,44,9.05703,0.00981888292760896
483,DensDep,56.6430003960733,-109.286000792147,-109.161000792147,NA,44,32.899474307853,6.52741286186668e-08
484,fit_env,57.5856762744315,-109.171352548863,-108.918720969916,NA,44,33.141754130084,5.78270034324041e-08
485,EB,73.1580145,-138.316029,-137.8904971,NA44,45,6.0948362,0.0403088152297173
486,delta,55.98398685,-103.9679737,-103.5424418,NA44,45,40.4428915,1.40221494949131e-09
487,TS ,60.39878072,-114.7975614,-114.5422423,344,45,29.443091,3.4307646185686e-07
488,TRC ,76.20772041,-144.4154408,-143.9853333,112,45,0,0.848939807110727
489,SRC ,72.47540704,-138.9508141,-138.6954949,1123,45,5.28983840000001,0.0602841420694539
490,OUS ,60.50517519,-111.0103504,-110.3651891,NAS 43.9109519578448,45,33.6201442,4.24967134855393e-08
491,OUMA ,75.353623,-138.707246,-137.7942025,NAMA 41.8370267189257,45,6.1911308,0.0384140349084053
492,OUMV ,67.97129537,-123.9425907,-123.0295473,NAMV 43.4081386370503,45,20.955786,2.38993333252193e-05
493,OUMVA ,75.35135345,-136.7027069,-135.4719377,NAMVA 41.8370268365926,45,8.5133956,0.0120286401483694
494,DensDep,58.6729531833171,-113.345906366634,-113.220906366634,NA,45,30.764426933366,1.77201123156393e-07
495,fit_env,59.1344366967913,-112.268873393583,-112.016241814635,NA,45,31.969091485365,9.70234886776782e-08
496,EB,72.19050668,-136.3810134,-135.9554814,NA45,46,3.38094649999999,0.102240435234361
497,delta,69.42360225,-130.8472045,-130.4216726,NA45,46,8.9147553,0.00642645360751594
498,TS ,59.81150442,-113.6230088,-113.3676897,345,46,25.9687382,1.27275860736892e-06
499,TRC ,73.88326769,-139.7665354,-139.3364279,104,46,0,0.554352351218921
500,SRC ,64.23902193,-122.4780439,-122.2227247,1124,46,17.1137032,0.000106559570542468
501,OUS ,58.12128733,-106.2425747,-105.5974134,NAS 36.1746659397279,46,33.7390145,2.61488132107661e-08
502,OUMA ,75.2715494,-138.5430988,-137.6300553,NAMA 33.8394486146896,46,1.70637259999998,0.236184716900415
503,OUMV ,73.08871259,-134.1774252,-133.2643817,NAMV 33.8394480850063,46,6.07204619999999,0.0266230504178869
504,OUMVA ,75.27074019,-136.5414804,-135.3107111,NAMVA 33.8394530114242,46,4.0257168,0.0740649267922084
505,DensDep,55.3774865599854,-106.754973119971,-106.629973119971,NA,46,32.706454780029,4.38197077824717e-08
506,fit_env,57.7582213865581,-109.516442773116,-109.263811194169,NA,46,30.072616705831,1.63531020906543e-07
507,EB,73.97401889,-139.9480378,-139.5225059,NA46,47,4.4212532,0.0870908484228024
508,delta,70.74822618,-133.4964524,-133.0709204,NA46,47,10.8728387,0.00345962104520997
509,TS ,63.8151272,-121.6302544,-121.3749353,346,47,22.5688238,9.98338077079565e-06
510,TRC ,76.1869333,-144.3738666,-143.9437591,95,47,0,0.794393085441122
511,SRC ,68.4767806,-130.9535612,-130.6982421,1125,47,13.245517,0.00105635035789301
512,OUS ,61.52740609,-113.0548122,-112.4096509,NAS 34.6631634581273,47,31.5341082,1.12847219778853e-07
513,OUMA ,72.61778138,-133.2355628,-132.3225193,NAMA 33.5015899087045,47,11.6212398,0.00237966211368664
514,OUMV ,69.25248147,-126.5049629,-125.5919195,NAMV 49.5621660328342,47,18.3518396,8.22212584753644e-05
515,OUMVA ,77.62394682,-141.2478936,-140.0171244,NAMVA 32.1623813112765,47,3.92663469999999,0.111526369262311
516,DensDep,59.8931177660687,-115.786235532137,-115.661235532137,NA,47,28.282523567863,5.73539713972601e-07
517,fit_env,61.6718555517772,-117.343711103554,-117.091079524607,NA,47,26.852679575393,1.17233079526665e-06
518,EB,74.44818576,-140.8963715,-140.4708396,NA47,48,4.73325940000001,0.0727070948717924
519,delta,71.38481155,-134.7696231,-134.3440912,NA47,48,10.8600078,0.00339758461177664
520,TS ,64.64203912,-123.2840782,-123.0287591,347,48,22.1753399,1.18597937122053e-05
521,TRC ,76.81710328,-145.6342066,-145.204099,713,48,0,0.77515938855677
522,SRC ,72.99204045,-139.9840809,-139.7287618,107,48,5.47533720000001,0.0501691387071659
523,OUS ,67.04485132,-124.0897026,-123.4445414,NAS 44.2593536632852,48,21.7595576,1.46003448725627e-05
524,OUMA ,69.54319611,-127.0863922,-126.1733487,NAMA 44.9049398284427,48,19.0307503,5.71368232780765e-05
525,OUMV ,71.26097171,-130.5219434,-129.6088999,NAMV 53.9118446496077,48,15.5951991,0.00031837323829085
526,OUMVA ,78.15082652,-142.301653,-141.0708838,NAMVA 43.6417629660202,48,4.13321520000002,0.0981464813992235
527,DensDep,63.7300289223098,-123.46005784462,-123.33505784462,NA,48,21.86904115538,1.3822578414211e-05
528,fit_env,63.6758486009651,-121.35169720193,-121.099065622983,NA,48,24.105033377017,4.51907470378199e-06
529,EB,57.88654786,-107.7730957,-107.3475638,NA48,49,36.689536,6.88251577857136e-09
530,delta,70.15988981,-132.3197796,-131.8942477,NA48,49,12.1428521,0.0014722850396565
531,TS ,62.30994436,-118.6198887,-118.3645696,348,49,25.6725302,1.69847683770545e-06
532,TRC ,76.23360366,-144.4672073,-144.0370998,105,49,0,0.637938378101126
533,SRC ,72.90497873,-139.8099575,-139.5546383,1126,49,4.4824615,0.0678304319206807
534,OUS ,64.2852245,-118.570449,-117.9252877,NAS 43.2700641230284,49,26.1118121,1.36354908457957e-06
535,OUMA ,77.23841017,-142.4768203,-141.5637769,NAMA 43.0746058795952,49,2.4733229,0.185226655979831
536,OUMV ,74.144451,-136.288902,-135.3758585,NAMV 43.0746059610009,49,8.6612413,0.00839487199487355
537,OUMVA ,77.77215291,-141.5443058,-140.3135366,NAMVA 43.2700644214928,49,3.7235632,0.0991327729613185
