,model,lnL,AIC,AICc,timing,tree.no,delta,w
216,fit_bgb,213.451097827932,-420.902195655863,-420.772465926133,NA,18,27.056792973867,6.78646833403626e-07
217,EB,219.2329572,-430.4659143,-430.248523,NA18,19,5.81945110000004,0.0315958203793284
218,delta,215.2049574,-422.4099147,-422.1925234,NA18,19,13.8754507,0.000562718962133934
219,ts ,213.1605765,-420.3211529,-420.1907181,NA 1117,19,15.877256,0.0002068259615883
220,trc ,221.7325436,-435.4650871,-435.2465079,NA 116,19,0.821466200000032,0.384528264258141
221,src ,221.0992044,-436.1984089,-436.0679741,NA 119,19,0,0.579838951623204
222,ous ,208.7979454,-407.5958909,-407.268022,53.13959613,19,28.7999521,3.23204388014466e-07
223,ouma ,208.89777,-405.79554,-405.3340016,38.55232339,19,30.7339725,1.22888163672841e-07
224,oumv ,214.8983868,-417.7967736,-417.3352351,39.64519984,19,18.732739,4.96072094186099e-05
225,oumva ,220.1306825,-426.261365,-425.6425805,a 21.7569060357832,19,10.4253936,0.0031583621787368
226,DensDep,209.864695414126,-415.729390828251,-415.664874699219,NA,19,20.403099400781,2.15194241037984e-05
227,fit_env,211.051069988319,-416.102139976638,-415.972410246908,NA,19,20.095563853092,2.50963833924051e-05
228,fit_bgb,210.345036352163,-414.690072704325,-414.560342974596,NA,19,21.507631125404,1.23875274010808e-05
229,EB,223.5404185,-439.080837,-438.8634457,NA19,20,2.88096139999999,0.191297743757871
230,delta,218.1861638,-428.3723277,-428.1549364,NA19,20,13.5894707,0.000904454239121994
231,ts ,185.7464323,-365.4928646,-365.3624298,NA 3,20,76.3819773,2.09491804658188e-17
232,trc ,224.9814932,-441.9629863,-441.7444071,NA 117,20,0,0.807797801968154
233,src ,199.9470802,-393.8941604,-393.7637256,NA 1110,20,47.9806815,3.07914443042726e-11
234,ous ,168.3378,-326.6755999,-326.3477311,12.4549567,20,115.396676,7.0669636705543e-26
235,ouma ,177.4637277,-342.9274553,-342.4659169,31.7163477,20,99.2784902,2.23487086752481e-22
236,oumv ,179.3763199,-346.7526398,-346.2911013,33.98195988,20,95.4533058,1.51314543836875e-21
237,oumva ,179.4253797,-344.8507595,-344.2319749,a 36.3228841513669,20,97.5124322,5.40439466261104e-22
238,DensDep,170.679224174232,-337.358448348464,-337.293932219432,NA,20,104.450474880568,1.68333374927397e-23
239,fit_env,174.078953796039,-342.157907592078,-342.028177862348,NA,20,99.716229237652,1.79555457593625e-22
240,fit_bgb,197.921157175565,-389.84231435113,-389.7125846214,NA,20,52.0318224786,4.06196310341256e-12
241,EB,222.5081556,-437.0163113,-436.79892,NA20,21,5.55552969999997,0.030760431073344
242,delta,217.4625639,-426.9251278,-426.7077365,NA20,21,15.6467132,0.000198024881632363
243,ts ,209.3899764,-412.7799529,-412.6495181,NA 1118,21,29.7049316,1.75394683119584e-07
244,trc ,225.2444031,-442.4888062,-442.270227,NA 118,21,0.084222699999998,0.474320217821087
245,src ,224.2424423,-442.4848845,-442.3544497,NA 1111,21,0,0.494721020444231
246,ous ,207.1450976,-404.2901952,-403.9623263,26.27795366,21,38.3921234,2.27833033751745e-09
247,ouma ,210.5853416,-409.1706832,-408.7091448,32.526805,21,33.6453049,2.4455426073397e-08
248,oumv ,210.5175323,-409.0350646,-408.5735261,39.72023662,21,33.7809236,2.28520942813581e-08
249,oumva ,210.7005033,-407.4010065,-406.782222,a 40.6987152775994,21,35.5722277,9.3314528102607e-09
250,DensDep,205.853327750408,-407.706655500815,-407.642139371783,NA,21,34.712310328217,1.43442534059256e-08
251,fit_env,205.94012215996,-405.880244319919,-405.75051459019,NA,21,36.60393510981,5.57079076077803e-09
252,fit_bgb,208.165189243256,-410.330378486512,-410.200648756783,NA,21,32.153800943217,5.15526747163907e-08
253,EB,218.1258289,-428.2516578,-428.0342665,NA21,22,15.004576,0.000369523521268588
254,delta,217.2098117,-426.4196235,-426.2022322,NA21,22,16.8366103,0.000147849852014487
255,ts ,218.3035864,-430.6071729,-430.4767381,NA 1119,22,12.5621044,0.00125319327823341
256,trc ,224.9140033,-441.8280066,-441.6094274,NA 109,22,1.42941509999997,0.327680669774738
257,src ,224.5846387,-443.1692773,-443.0388425,NA 107,22,0,0.669644594986131
258,ous ,212.7868658,-415.5737316,-415.2458627,54.33038616,22,27.7929798,6.17554778298963e-07
259,ouma ,220.9451215,-429.8902429,-429.4287045,22.91103346,22,13.610138,0.000742062443570154
260,oumv ,217.9215201,-423.8430401,-423.3815016,38.77019163,22,19.6573409,3.60833646236198e-05
261,oumva ,217.379553,-420.7591059,-420.1403214,a 41.3504589656992,22,22.8985211,7.13663834448965e-06
262,DensDep,214.314206554049,-424.628413108099,-424.563896979067,NA,22,18.474945520933,6.51719808442715e-05
263,fit_env,215.017091836887,-424.034183673774,-423.904453944045,NA,22,19.134388555955,4.68667335311744e-05
264,fit_bgb,212.999139493986,-419.998278987972,-419.868549258242,NA,22,23.170293241758,6.2298719231266e-06
265,EB,213.0418825,-418.083765,-417.8663737,NA22,23,13.5279955,0.000753267105135174
266,delta,215.1376674,-422.2753348,-422.0579435,NA22,23,9.33642570000001,0.00612543336387798
267,ts ,212.3832529,-418.7665059,-418.6360711,NA 1120,23,12.7582981,0.0011068446473126
268,trc ,219.1397709,-430.2795419,-430.0609626,NA 1010,23,1.33340660000005,0.33494256093013
269,src ,218.762402,-431.524804,-431.3943692,NA 1112,23,0,0.652402926977793
270,ous ,210.1626182,-410.3252365,-409.9973676,11.77418233,23,21.3970016,1.47304508291795e-05
271,ouma ,216.2440452,-420.4880905,-420.026552,15.93905805,23,11.3678172,0.00221832799610764
272,oumv ,213.0904627,-414.1809253,-413.7193869,38.11945329,23,17.6749823,9.47201245626158e-05
273,oumva ,217.1568457,-420.3136915,-419.6949069,a 20.5103691302463,23,11.6994623000001,0.0018793598381158
274,DensDep,209.534036003406,-415.068072006813,-415.003555877781,NA,23,16.390813322219,0.000180009742619028
275,fit_env,210.545492695636,-415.090985391272,-414.961255661542,NA,23,16.433113538458,0.000176242496364425
276,fit_bgb,210.033066000116,-414.066132000232,-413.936402270503,NA,23,17.457966929497,0.000105576327152361
277,EB,224.6653962,-441.3307925,-441.1134012,NA23,24,3.68813840000001,0.091491548934442
278,delta,214.1087404,-420.2174809,-420.0000896,NA23,24,24.80145,2.38058459488774e-06
279,ts ,215.5286485,-425.0572969,-424.9268621,NA 1121,24,19.8746775,2.79588094399037e-05
280,trc ,226.5100594,-445.0201188,-444.8015396,NA 9,24,0,0.578428999273165
281,src ,224.9048827,-443.8097655,-443.6793307,NA 9,24,1.12220890000003,0.330039174045415
282,ous ,210.9276412,-411.8552823,-411.5274135,16.37947378,24,33.2741261,3.4424320801218e-08
283,ouma ,213.7247967,-415.4495934,-414.988055,18.8938989,24,29.8134846,1.9423797151115e-07
284,oumv ,214.4797844,-416.9595688,-416.4980303,35.96109819,24,28.3035093,4.1325784269441e-07
285,oumva ,218.2027433,-422.4054866,-421.7867021,a 24.8267182935922,24,23.0148375,5.81623029137426e-06
286,DensDep,211.941072660396,-419.882145320793,-419.81762919176,NA,24,24.98391040824,2.1730156026991e-06
287,fit_env,211.756015201993,-417.512030403985,-417.382300674255,NA,24,27.419238925745,6.43039981374075e-07
288,fit_bgb,211.788311709887,-417.576623419774,-417.446893690045,NA,24,27.354645909955,6.64146932996877e-07
289,EB,225.0705714,-442.1411428,-441.9237515,NA24,25,6.83605940000001,0.0222678640159603
290,delta,220.2953149,-432.5906298,-432.3732385,NA24,25,16.3865724,0.000187849919330242
291,ts ,211.4132231,-416.8264462,-416.6960114,NA 1122,25,32.0637995,7.40532975829455e-08
292,trc ,228.4891951,-448.9783901,-448.7598109,NA 1011,25,0,0.679375683264879
293,src ,226.6216072,-447.2432145,-447.1127797,NA 108,25,1.64703120000001,0.298168470377693
294,ous ,207.4715637,-404.9431274,-404.6152586,60.42415411,25,44.1445523,1.76295920666748e-10
295,ouma ,206.8537675,-401.707535,-401.2459966,39.05326587,25,47.5138143,3.27051628429792e-11
296,oumv ,211.7524921,-411.5049841,-411.0434457,40.02480307,25,37.7163652,4.38637094658818e-09
297,oumva ,214.5830716,-415.1661433,-414.5473587,a 33.3272736589703,25,34.2124522,2.52912559549181e-08
298,DensDep,207.691635674815,-411.383271349631,-411.318755220599,NA,25,37.441055679401,5.03370846509374e-09
299,fit_env,207.772909108365,-409.54581821673,-409.416088487001,NA,25,39.343722412999,1.9441475727498e-09
300,fit_bgb,210.176340976441,-414.352681952882,-414.222952223152,NA,25,34.536858676848,2.15043552232129e-08
301,EB,221.8337199,-435.6674397,-435.4500484,NA25,26,3.42871880000001,0.0966757882403279
302,delta,217.7251379,-427.4502759,-427.2328846,NA25,26,11.6458826,0.00158848557051289
303,ts ,215.8523581,-425.7047162,-425.5742814,NA 1123,26,13.3044858,0.000693141920666617
304,trc ,223.1587543,-438.3175086,-438.0989294,NA 119,26,0.779837800000053,0.363508794623181
305,src ,222.504601,-439.009202,-438.8787672,NA 1113,26,0,0.536851967605767
306,ous ,211.805683,-413.611366,-413.2834972,51.94020984,26,25.59527,1.48563556404555e-06
307,ouma ,211.9596956,-411.9193911,-411.4578527,33.50893751,26,27.4209145,5.96318964312821e-07
308,oumv ,216.3883803,-420.7767606,-420.3152221,30.69017268,26,18.5635451,4.99841082520877e-05
309,oumva ,219.2944492,-424.5888984,-423.9701139,a 15.0939359995222,26,14.9086533,0.000310800435572879
310,DensDep,213.321162320166,-422.642324640332,-422.5778085113,NA,26,16.3009586887,0.000154933861460146
311,fit_env,214.074831435827,-422.149662871654,-422.019933141924,NA,26,16.858834058076,0.000117220952986459
312,fit_bgb,213.156669526453,-420.313339052907,-420.183609323177,NA,26,18.695157876823,4.68007267448035e-05
313,EB,223.4673672,-438.9347345,-438.7173432,NA26,27,6.88479949999999,0.0219744250588431
314,delta,220.2152806,-432.4305611,-432.2131698,NA26,27,13.3889729,0.000850264824156088
315,ts ,220.7756115,-435.551223,-435.4207882,NA 1124,27,10.1813545,0.00422746185974423
316,trc ,226.0275235,-444.055047,-443.8364677,NA 1110,27,1.76567499999999,0.284132741840095
317,src ,225.8662887,-445.7325774,-445.6021427,NA 1114,27,0,0.686962035770936
318,ous ,216.8907317,-423.7814634,-423.4535946,9.875837625,27,22.1485481,1.06521341184645e-05
319,ouma ,218.388389,-424.776778,-424.3152395,1.019381802,27,21.2869032,1.63885465342684e-05
320,oumv ,220.828482,-429.6569639,-429.1954254,35.91638167,27,16.4067173,0.000188043939974771
321,oumva ,220.845016,-427.6900319,-427.0712474,a 35.916522175696,27,18.5308953,6.50129615703517e-05
322,DensDep,217.785852772178,-431.571705544355,-431.507189415323,NA,27,14.094953284677,0.000597382532679916
323,fit_env,219.243922365893,-432.487844731785,-432.358115002055,NA,27,13.244027697945,0.000914173574444369
324,fit_bgb,216.543587874173,-427.087175748345,-426.957446018616,NA,27,18.644696681384,6.14169569039499e-05
325,EB,222.5281612,-437.0563224,-436.8389311,NA27,28,4.7195931,0.0622960947630796
326,delta,218.5334752,-429.0669504,-428.8495591,NA27,28,12.7089651,0.00114707215006102
327,ts ,220.1673017,-434.3346033,-434.2041685,NA 1125,28,7.35435570000004,0.0166851222555233
328,trc ,223.8658758,-439.7317516,-439.5131723,NA 1012,28,2.04535190000001,0.237227439062272
329,src ,223.8444795,-441.688959,-441.5585242,NA 109,28,0,0.659640697759212
330,ous ,214.8852732,-419.7705464,-419.4426776,8.580959737,28,22.1158466,1.03971036111358e-05
331,ouma ,222.397149,-432.7942979,-432.3327595,16.07835955,28,9.22576470000001,0.00654573007057846
332,oumv ,219.4218639,-426.8437278,-426.3821894,35.60563581,28,15.1763348,0.000334047489977292
333,oumva ,224.1761847,-434.3523695,-433.733585,a 15.8966292950999,28,7.82493920000002,0.0131869234315201
334,DensDep,216.755150902369,-429.510301804737,-429.445785675705,NA,28,12.112738524295,0.00154546684120559
335,fit_env,217.646342607368,-429.292685214737,-429.162955485007,NA,28,12.395568714993,0.00134166439891513
336,fit_bgb,214.117037013829,-422.234074027659,-422.104344297929,NA,28,19.454179902071,3.9344674044062e-05
337,EB,223.6116777,-439.2233554,-439.0059641,NA28,29,6.71384539999997,0.0232512495215515
338,delta,219.6472704,-431.2945407,-431.0771494,NA28,29,14.6426601,0.000441292006434064
339,ts ,220.1587584,-434.3175169,-434.1870821,NA 1126,29,11.5327274,0.00208948552095572
340,trc ,226.1902,-444.3804,-444.1618208,NA 1111,29,1.55798870000001,0.306214924621555
341,src ,225.9251221,-445.8502443,-445.7198095,NA 1115,29,0,0.667327929453128
342,ous ,215.7097815,-421.4195631,-421.0916942,-0.029219113,29,24.6281153,2.99510473957631e-06
343,ouma ,214.8945232,-417.7890465,-417.327508,31.30565888,29,28.3923015,4.56067753820155e-07
344,oumv ,219.5025342,-427.0050684,-426.5435299,34.09814303,29,19.1762796,4.57365176645722e-05
345,oumva ,219.520658,-425.0413159,-424.4225314,a 34.0981023081569,29,21.2972781,1.58377733067156e-05
346,DensDep,217.263746345463,-430.527492690926,-430.462976561894,NA,29,15.256832938106,0.000324608676122233
347,fit_env,218.065467443766,-430.130934887532,-430.001205157802,NA,29,15.718604342198,0.000257684168345762
348,fit_bgb,215.838789230528,-425.677578461056,-425.547848731327,NA,29,20.171960768673,2.7800568443552e-05
349,EB,217.3813464,-426.7626928,-426.5453015,NA29,30,17.7376805,8.15146720761261e-05
350,delta,-1e+200,2e+200,2e+200,NA29,30,2e+200,0
351,ts ,218.4567764,-430.9135529,-430.7831181,NA 1127,30,13.4998639,0.000678368960545543
352,trc ,225.9273707,-443.8547414,-443.6361621,NA 1013,30,0.646819900000025,0.419246079960666
353,src ,225.2067084,-444.4134168,-444.282982,NA 1010,30,0,0.579327530399823
354,ous ,215.0722451,-420.1444902,-419.8166213,15.51812723,30,24.4663607,2.81917116750792e-06
355,ouma ,221.3567374,-430.7134748,-430.2519363,15.63887784,30,14.0310457,0.000520141260513756
356,oumv ,217.6008941,-423.2017882,-422.7402497,39.0173403,30,21.5427323,1.21612799435957e-05
357,oumva ,217.1127892,-420.2255784,-419.6067939,a 35.7252342895193,30,24.6761881,2.53838798890669e-06
358,DensDep,215.29245505782,-426.58491011564,-426.520393986608,NA,30,17.762588013392,8.050580332518e-05
359,fit_env,215.687920591459,-425.375841182918,-425.246111453188,NA,30,19.036870546812,4.25716273235047e-05
360,fit_bgb,213.689140614869,-421.378281229739,-421.248551500009,NA,30,23.034430499991,5.76847662687801e-06
361,EB,224.2710507,-440.5421014,-440.3247101,NA30,31,7.75388809999998,0.0147239118491858
362,delta,220.8630304,-433.7260608,-433.5086695,NA30,31,14.5699287,0.000487459791275521
363,ts ,223.314069,-440.6281381,-440.4977033,NA 1128,31,7.58089489999998,0.0160541828386014
364,trc ,227.1250185,-446.2500369,-446.0314577,NA 1014,31,2.04714050000001,0.255404005985747
365,src ,227.1045165,-448.209033,-448.0785982,NA 1011,31,0,0.71081832632268
366,ous ,217.3585685,-424.717137,-424.3892681,48.60993104,31,23.6893301,5.10135967735806e-06
367,ouma ,217.2010265,-422.4020529,-421.9405145,33.30919532,31,26.1380837,1.4994978832991e-06
368,oumv ,221.6453867,-431.2907734,-430.8292349,36.4708663,31,17.2493633,0.000127675323665187
369,oumva ,221.7869707,-429.5739414,-428.9551569,a 38.8804914218906,31,19.1234413,5.00214296996747e-05
370,DensDep,219.508205362352,-435.016410724705,-434.951894595672,NA,31,13.126703604328,0.00100306977860508
371,fit_env,220.800947270315,-435.601894540631,-435.472164810901,NA,31,12.606433389099,0.00130108714980465
372,fit_bgb,216.793721585419,-427.587443170837,-427.457713441107,NA,31,20.620884758893,2.36586731750523e-05
373,EB,219.2309792,-430.4619583,-430.244567,NA31,32,8.29736439999999,0.00873174863261169
374,delta,213.8594617,-419.7189235,-419.5015322,NA31,32,19.0403992,4.05770862957517e-05
375,ts ,213.1671143,-420.3342287,-420.2037939,NA 1129,32,18.3381375,5.764677939316e-05
376,trc ,223.146812,-438.2936239,-438.0750447,NA 1015,32,0.466886700000032,0.437993688893198
377,src ,222.3361831,-438.6723662,-438.5419314,NA 1012,32,0,0.553160310188184
378,ous ,212.1905369,-414.3810738,-414.053205,8.423629943,32,24.4887264,2.66189940588495e-06
379,ouma ,212.2013796,-412.4027592,-411.9412208,8.917905878,32,26.6007106,9.25934140287615e-07
380,oumv ,213.5348152,-415.0696303,-414.6080919,34.52532161,32,23.9338395,3.5130456940689e-06
381,oumva ,213.5357598,-413.0715195,-412.452735,a 34.4788006544323,32,26.0891964,1.19578745955629e-06
382,DensDep,209.480249341902,-414.960498683804,-414.895982554772,NA,32,23.645948845228,4.05693883508772e-06
383,fit_env,210.041483236499,-414.082966472997,-413.953236743268,NA,32,24.588694656732,2.53211722845772e-06
384,fit_bgb,209.245819177441,-412.491638354883,-412.361908625153,NA,32,26.180022774847,1.14269755432878e-06
385,EB,224.1764522,-440.3529044,-440.1355131,NA32,33,4.39980589999999,0.0537259241339213
386,delta,217.8906219,-427.7812438,-427.5638525,NA32,33,16.9714665,0.000100065064814419
387,ts ,215.9559231,-425.9118462,-425.7814114,NA 1130,33,18.7539076,4.10421699115224e-05
388,trc ,226.3271807,-444.6543615,-444.4357822,NA 1112,33,0.0995368000000099,0.461291513545025
389,src ,225.3328769,-444.6657538,-444.535319,NA 1116,33,0,0.484830135530249
390,ous ,212.1323278,-414.2646557,-413.9367868,9.891493007,33,30.5985322,1.09951905948523e-07
391,ouma ,212.4914468,-412.9828937,-412.5213552,8.982951422,33,32.0139638,5.41808351845133e-08
392,oumv ,216.5948459,-421.1896918,-420.7281533,33.20466099,33,23.8071657,3.28041855521655e-06
393,oumva ,216.5948808,-419.1897616,-418.5709771,a 33.2046460748431,33,25.9643419,1.11558945292353e-06
394,DensDep,212.475133810605,-420.95026762121,-420.885751492178,NA,33,23.649567507822,3.54936998470818e-06
395,fit_env,212.929097405509,-419.858194811017,-419.728465081288,NA,33,24.806853918712,1.98998462623507e-06
396,fit_bgb,212.439871119192,-418.879742238384,-418.750012508654,NA,33,25.785306491346,1.22006071863485e-06
397,EB,228.3478937,-448.6957874,-448.4783961,NA33,34,4.51300270000002,0.0625194024270923
398,delta,223.2353469,-438.4706938,-438.2533025,NA33,34,14.7380963,0.000376412428432794
399,ts ,226.1484653,-446.2969306,-446.1664958,NA 1131,34,6.82490300000001,0.0196785025226385
400,trc ,229.7202789,-451.4405578,-451.2219786,NA 1113,34,1.76942020000001,0.246476880349805
401,src ,229.5609168,-453.1218336,-452.9913988,NA 1117,34,0,0.597036527969675
402,ous ,217.2488041,-424.4976081,-424.1697393,19.2474794,34,28.8216595,3.29197905162556e-07
403,ouma ,218.5850051,-425.1700102,-424.7084717,13.59229687,34,28.2829271,4.30964321253996e-07
404,oumv ,223.1058975,-434.2117951,-433.7502566,38.63133904,34,19.2411422,3.96132031821781e-05
405,oumva ,231.6968573,-449.3937147,-448.7749301,a 21.913315631798,34,4.21646870000001,0.0725114113495478
406,DensDep,221.155857245003,-438.311714490006,-438.247198360974,NA,34,14.744200439026,0.000375265342918454
407,fit_env,223.152545944137,-440.305091888273,-440.175362158544,NA,34,12.816036641456,0.000984087932792634
408,fit_bgb,216.388618344602,-426.777236689203,-426.647506959474,NA,34,26.343891840526,1.13631168824302e-06
409,EB,221.210832,-434.421664,-434.2042727,NA34,35,3.92272250000002,0.0910115099518375
410,delta,217.2275878,-426.4551755,-426.2377842,NA34,35,11.889211,0.00169509999214065
411,ts ,218.3558018,-430.7116036,-430.5811689,NA 1132,35,7.54582629999999,0.0148713133917708
412,trc ,222.1680723,-436.3361447,-436.1175654,NA 1114,35,2.00942980000002,0.236898630802748
413,src ,222.128715,-438.25743,-438.1269952,NA 1118,35,0,0.647000606242445
414,ous ,214.0748796,-418.1497592,-417.8218904,50.59227962,35,20.3051048,2.52178004062933e-05
415,ouma ,213.5183797,-415.0367594,-414.575221,32.56685074,35,23.5517742,4.97395555803929e-06
416,oumv ,218.3074152,-424.6148304,-424.1532919,34.87678307,35,13.9737033,0.000597796778248126
417,oumva ,218.3423549,-422.6847098,-422.0659253,a 35.2634999665223,35,16.0610699,0.000210517242206557
418,DensDep,216.017109990262,-428.034219980523,-427.969703851491,NA,35,10.157291348509,0.00402973878907526
419,fit_env,216.914656402926,-427.829312805851,-427.699583076122,NA,35,10.427412123878,0.00352063429058935
420,fit_bgb,213.645806897819,-421.291613795639,-421.161884065909,NA,35,16.965111134091,0.000133960762973553
421,EB,221.0885836,-434.1771673,-433.959776,NA35,36,5.94051290000004,0.035364801464036
422,delta,217.1556406,-426.3112812,-426.0938899,NA35,36,13.806399,0.000692653064594748
423,ts ,218.8315225,-431.663045,-431.5326102,NA 1133,36,8.3676787,0.0105079710477456
424,trc ,223.0856144,-438.1712288,-437.9526496,NA 1016,36,1.94763930000005,0.260383050133114
425,src ,223.0153619,-440.0307237,-439.9002889,NA 1013,36,0,0.68950466746733
426,ous ,212.5893358,-415.1786715,-414.8508027,50.29758591,36,25.0494862,2.50674637053293e-06
427,ouma ,212.4967534,-412.9935069,-412.5319684,34.22946926,36,27.3683205,7.8628850086172e-07
428,oumv ,217.7375111,-423.4750223,-423.0134838,33.69005944,36,16.8868051,0.000148461578710346
429,oumva ,218.0937557,-422.1875114,-421.5687268,a 30.7058831522537,36,18.3315621,7.20923326630103e-05
430,DensDep,215.904257367919,-427.808514735838,-427.743998606805,NA,36,12.156290293195,0.00158063761584289
431,fit_env,217.024587300347,-428.049174600693,-427.919444870964,NA,36,11.980844029036,0.00172555968346693
432,fit_bgb,212.393407843784,-418.786815687567,-418.657085957838,NA,36,21.243202942162,1.68125776251769e-05
433,EB,222.3146503,-436.6293007,-436.4119094,NA36,37,6.39562810000001,0.0280538983759336
434,delta,-1e+200,2e+200,2e+200,NA36,37,2e+200,0
435,ts ,221.3211807,-436.6423613,-436.5119265,NA 1134,37,6.29561100000001,0.0294925046631262
436,trc ,224.4761391,-440.9522782,-440.733699,NA 1017,37,2.07383850000002,0.243476980433424
437,src ,224.4689861,-442.9379722,-442.8075375,NA 1014,37,0,0.686730309010783
438,ous ,214.3123445,-418.6246889,-418.2968201,26.18185813,37,24.5107174,3.26852309777882e-06
439,ouma ,222.7479321,-433.4958642,-433.0343258,18.49248098,37,9.77321170000005,0.00518274999178542
440,oumv ,219.4958418,-426.9916837,-426.5301452,36.38370958,37,16.2773923,0.000200537403571777
441,oumva ,219.9430891,-425.8861782,-425.2673937,a 34.5276844016909,37,17.5401438,0.000106657741568358
442,DensDep,217.556496539446,-431.112993078893,-431.04847694986,NA,37,11.75906055014,0.00192016549334583
443,fit_env,219.511576140294,-433.023152280589,-432.893422550859,NA,37,9.91411494914104,0.00483018214085593
444,fit_bgb,212.039163017821,-418.078326035642,-417.948596305913,NA,37,24.858941194087,2.74622250761577e-06
445,EB,209.7262107,-411.4524214,-411.2350301,NA37,38,35.3582367,1.5152248213868e-08
446,delta,217.6356819,-427.2713638,-427.0539725,NA37,38,19.5392943,4.1258817145377e-05
447,ts ,210.2108487,-414.4216974,-414.2912626,NA 1135,38,32.3020042,6.98440687433429e-08
448,trc ,227.405923,-446.811846,-446.5932668,NA 1018,38,0,0.721806220302614
449,src ,225.4082632,-444.8165263,-444.6860915,NA 1015,38,1.90717530000001,0.278152370797993
450,ous ,207.3340809,-404.6681617,-404.3402929,22.48421279,38,42.2529739,4.82285179056042e-10
451,ouma ,212.359068,-412.7181359,-412.2565975,24.20680605,38,34.3366693,2.52526883131252e-08
452,oumv ,210.9402891,-409.8805783,-409.4190398,39.01254419,38,37.174227,6.11138709514724e-09
453,oumva ,211.1049634,-408.2099268,-407.5911423,a 39.7582261489584,38,39.0021245,2.45028665046052e-09
454,DensDep,206.930066988793,-409.860133977586,-409.795617848554,NA,38,36.797648951446,7.37755875717193e-09
455,fit_env,206.826633348167,-407.653266696335,-407.523536966605,NA,38,39.069729833395,2.36884466034984e-09
456,fit_bgb,209.010793298947,-412.021586597894,-411.891856868165,NA,38,34.701409931835,2.10428808701617e-08
457,EB,224.0717402,-440.1434805,-439.9260892,NA38,39,3.20426550000002,0.100740998210189
458,delta,216.6844028,-425.3688055,-425.1514142,NA38,39,17.9789405,6.23629050357959e-05
459,ts ,216.5080146,-427.0160291,-426.8855943,NA 1136,39,16.2447604,0.000148422164793546
460,trc ,225.674467,-443.348934,-443.1303547,NA 83,39,0,0.500038751813213
461,src ,224.404453,-442.808906,-442.6784712,NA 91,39,0.451883500000008,0.398913199872845
462,ous ,213.4468538,-416.8937077,-416.5658388,27.29037557,39,26.5645159,8.52299684207046e-07
463,ouma ,218.6184836,-425.2369671,-424.7754287,28.90346002,39,18.354926,5.16751949422219e-05
464,oumv ,217.6879197,-423.3758394,-422.914301,45.81853889,39,20.2160537,2.03771470044613e-05
465,oumva ,217.8165198,-421.6330397,-421.0142552,a 45.8174899559084,39,22.1160995,7.88049822211241e-06
466,DensDep,212.734612491665,-421.469224983331,-421.404708854299,NA,39,21.725645845701,9.57942869643619e-06
467,fit_env,213.049749991886,-420.099499983773,-419.969770254043,NA,39,23.160584445957,4.67462364169163e-06
468,fit_bgb,211.711229072414,-417.422458144828,-417.292728415099,NA,39,25.837626284901,1.22584173124186e-06
469,EB,227.1158386,-446.2316772,-446.0142859,NA39,40,1.72954850000002,0.208623270354403
470,delta,223.183344,-438.366688,-438.1492967,NA39,40,9.59453770000005,0.00408791676243989
471,ts ,221.8777744,-437.7555488,-437.6251141,NA 1137,40,10.1187203,0.00314540982366966
472,trc ,227.9812068,-447.9624136,-447.7438344,NA 84,40,0,0.495369694435914
473,src ,226.3922217,-446.7844433,-446.6540086,NA 1016,40,1.08982580000003,0.287261066383505
474,ous ,217.4476628,-424.8953256,-424.5674568,24.97749915,40,23.1763776,4.59455000809233e-06
475,ouma ,220.8656537,-429.7313075,-429.269769,38.12739866,40,18.4740654,4.82322034936857e-05
476,oumv ,222.5101991,-433.0203983,-432.5588598,43.41383842,40,15.1849746,0.000249777949265394
477,oumva ,222.8700403,-431.7400806,-431.1212961,a 43.7020723289335,40,16.6225383,0.000121728173189243
478,DensDep,218.987808721386,-433.975617442773,-433.911101313741,NA,40,13.832733086259,0.000491122249329419
479,fit_env,220.204544277834,-434.409088555667,-434.279358825937,NA,40,13.464475574063,0.000590412729114044
480,fit_bgb,215.736871131116,-425.473742262231,-425.344012532502,NA,40,22.399821867498,6.77438566897833e-06
481,EB,221.9870231,-435.9740462,-435.7566549,NA40,41,0,0.627924977569096
482,delta,218.4002527,-428.8005055,-428.5831142,NA40,41,7.17354069999999,0.0173857402934451
483,ts ,213.3948607,-420.7897213,-420.6592865,NA 1138,41,15.0973684,0.000330792660520928
484,trc ,221.0386622,-434.0773244,-433.8587451,NA 91,41,1.89790979999998,0.243098277773955
485,src ,219.2044121,-432.4088243,-432.2783895,NA 92,41,3.4782654,0.110309273377308
486,ous ,209.7148304,-409.4296607,-409.1017919,65.74312599,41,26.654863,1.02300510363191e-06
487,ouma ,214.241127,-416.482254,-416.0207156,37.54751727,41,19.7359393,3.25314178626362e-05
488,oumv ,216.6899404,-421.3798808,-420.9183423,44.12801493,41,14.8383126,0.00037653826511401
489,oumva ,216.6849087,-419.3698174,-418.7510328,a 44.128211509367,41,17.0056221,0.000127404227546946
490,DensDep,211.374222104042,-418.748444208084,-418.683928079052,NA,41,17.072726820948,0.000123200432958963
491,fit_env,212.544827647093,-419.089655294185,-418.959925564455,NA,41,16.796729335545,0.000141430906999101
492,fit_bgb,212.595687134466,-419.191374268933,-419.061644539203,NA,41,16.695010360797,0.000148810070090131
493,EB,225.5621937,-443.1243873,-442.906996,NA41,42,0.562899300000026,0.28509110059228
494,delta,223.7181334,-439.4362669,-439.2188756,NA41,42,4.25101970000003,0.0450939720610177
