,model,lnL,AIC,AICc,timing,tree.no,delta,w
326,TS,60.8138678,-115.6277356,-115.4402356,TS 1114,18,8.2277167,0.007447754
327,TRC,65.99145644,-123.9829129,-123.6679523,TRC 413,18,0,0.455670917
328,SRC,64.80901762,-123.6180352,-123.4305352,SRC 76,18,0.2374171,0.404666117
329,BMS,62.58766671,-115.1753334,-114.7028925,BMS 29.392176130137,18,8.9650598,0.005151258
330,OUS,59.90884459,-109.8176892,-109.3452482,OUS 65.7431265494984,18,14.3227041,0.000353603
331,OUMA,63.5226614,-115.0453228,-114.3786561,OUMA 32.6209559864488,18,9.2892962,0.004380324
332,OUMV,64.0471831,-116.0943662,-115.4276995,OUMV 30.4945439637847,18,8.2402528,0.007401217
333,OUMVA,64.23244026,-114.4648805,-113.5688805,OUMVA 30.4945435723099,18,10.0990718,0.002921903
334,DensDep,59.46317826,-114.9263565,-114.8340488,NA,18,8.833903481,0.005500391
335,BM,62.32387546,-118.6477509,-118.4617044,BM18,19,5.615641,0.019444006
336,EB,66.15096849,-124.301937,-123.989437,EB18,19,0.0879084,0.308402312
337,OU,62.32387546,-116.6477509,-116.3352509,OU18,19,7.7420945,0.006714787
338,kappa,62.15650178,-116.3130036,-116.0005036,kappa18,19,8.0768418,0.005679927
339,delta,63.58324996,-119.1664999,-118.8539999,delta18,19,5.2233455,0.023657651
339,JN,59.53045405,-113.0609081,-112.8748616,NA,20,4.160286011,0.066188585
340,lambda,62.32387544,-116.6477509,-116.3352509,lambda18,19,7.7420945,0.006714787
340,NIG,59.57903232,-113.1580646,-112.9720181,NA,20,4.063129472,0.069483289
341,TS,62.53703434,-119.0740687,-118.8865687,TS 1115,19,5.1907767,0.024046056
342,TRC,65.45315468,-122.9063094,-122.5913487,TRC 61,19,1.4859967,0.153294512
343,SRC,65.1324227,-124.2648454,-124.0773454,SRC 77,19,0,0.322260215
344,BMS,64.41353157,-118.8270631,-118.3546222,BMS 29.3237542648935,19,5.7227232,0.018430331
345,OUS,61.42862949,-112.857259,-112.384818,OUS 41.5087193250985,19,11.6925274,0.000931551
346,OUMA,65.37174769,-118.7434954,-118.0768287,OUMA 32.705803813163,19,6.0005167,0.016040247
347,OUMV,66.03717247,-120.0743449,-119.4076783,OUMV 31.0798457865778,19,4.6696671,0.03120336
348,OUMVA,67.54175318,-121.0835064,-120.1875064,OUMVA 31.3240091672675,19,3.889839,0.046082803
349,DensDep,61.1483968,-118.2967936,-118.2044859,NA,19,5.872859486,0.017097455
350,BM,61.56271695,-117.1254339,-116.9393874,BM19,20,9536.250166,0
351,EB,62.12809283,-116.2561857,-115.9436857,EB19,20,9537.245867,0
352,OU,61.56271695,-115.1254339,-114.8129339,OU19,20,9538.376619,0
353,kappa,61.8879062,-115.7758124,-115.4633124,kappa19,20,9537.726241,0
354,delta,62.82184845,-117.6436969,-117.3311969,delta19,20,9535.858356,0
355,lambda,61.56271695,-115.1254339,-114.8129339,lambda19,20,9538.376619,0
356,TS,62.38569133,-118.7713827,-118.5838827,TS 1116,20,9534.60567,0
356,JN,59.31045915,-112.6209183,-112.4348718,NA,21,12.58881231,0.00133578
357,TRC,65.5964397,-123.1928794,-122.8779188,TRC 71,20,9530.311634,0
357,NIG,59.38118368,-112.7623674,-112.5763209,NA,21,12.44736325,0.001433674
358,SRC,65.2146178,-124.4292356,-124.2417356,SRC 83,20,9528.947817,0
359,BMS,64.29826275,-118.5965255,-118.1240846,BMS 30.157775385743,20,9535.065468,0
360,OUS,61.33803213,-112.6760643,-112.2036233,OUS 42.3552596346304,20,9540.98593,0
361,OUMA,65.35160555,-118.7032111,-118.0365444,OUMA 32.0684337120949,20,9535.153009,0
362,OUMV,65.90669262,-119.8133852,-119.1467186,OUMV 30.7765092961835,20,9534.042834,0
363,OUMVA,4834.042777,-9654.085553,-9653.189553,OUMVA 30.0515206871425,20,0,1
364,DensDep,61.02926775,-118.0585355,-117.9662278,NA,20,9535.223325,0
365,BM,61.18394991,-116.3678998,-116.1818533,BM20,21,6.9122799,0.011358919
366,EB,65.36789445,-122.7357889,-122.4232889,EB20,21,0.6708443,0.257423103
367,OU,61.18394991,-114.3678998,-114.0553998,OU20,21,9.0387334,0.003922686
368,kappa,61.49831446,-114.9966289,-114.6841289,kappa20,21,8.4100043,0.005371682
369,delta,62.57478628,-117.1495726,-116.8370726,delta20,21,6.2570606,0.015762172
370,lambda,61.18394991,-114.3678998,-114.0553998,lambda20,21,9.0387334,0.003922686
371,TS,61.91020391,-117.8204078,-117.6329078,TS 1117,21,5.4612254,0.023465482
372,TRC,65.05026577,-122.1005315,-121.7855709,TRC 414,21,1.3085623,0.187140945
373,SRC,64.64081658,-123.2816332,-123.0941332,SRC 84,21,0,0.3600141
373,JN,59.61853154,-113.2370631,-113.0510166,NA,22,10.57630363,0.003355474
374,BMS,64.14391926,-118.2878385,-117.8153976,BMS 29.6533992237857,21,5.2787356,0.02570731
374,NIG,60.1450182,-114.2900364,-114.1039899,NA,22,9.523330303,0.005680729
375,OUS,60.87042196,-111.7408439,-111.268403,OUS 17.1968802469024,21,11.8257302,0.000973632
376,OUMA,65.20212816,-118.4042563,-117.7375897,OUMA 32.6358143565956,21,5.3565435,0.024726399
377,OUMV,65.85439441,-119.7087888,-119.0421221,OUMV 31.220840258156,21,4.0520111,0.047471885
378,OUMVA,65.8079181,-117.6158362,-116.7198362,OUMVA 30.2765097684877,21,6.374297,0.014864781
379,DensDep,60.59043661,-117.1808732,-117.0885655,NA,21,6.005567672,0.017874218
380,BM,62.12169949,-118.243399,-118.0573525,BM21,22,4.8055257,0.040273064
381,EB,65.58768909,-123.1753782,-122.8628782,EB21,22,0,0.445165318
382,OU,62.1216995,-116.243399,-115.930899,OU21,22,6.9319792,0.013907887
383,kappa,61.63158428,-115.2631686,-114.9506686,kappa21,22,7.9122096,0.008519357
384,delta,63.47067487,-118.9413497,-118.6288497,delta21,22,4.2340285,0.053593697
385,lambda,62.12169881,-116.2433976,-115.9308976,lambda21,22,6.9319806,0.013907878
386,TS,60.93660897,-115.8732179,-115.6857179,TS 1118,22,7.1771603,0.012303276
387,TRC,64.32389216,-120.6477843,-120.3328237,TRC 72,22,2.5300545,0.125639722
388,SRC,63.78929596,-121.5785919,-121.3910919,SRC 78,22,1.4717863,0.213268634
389,BMS,63.17753753,-116.3550751,-115.8826341,BMS 30.1379084105309,22,6.9802441,0.013576273
390,OUS,60.00762456,-110.0152491,-109.5428082,OUS 23.5380240486536,22,13.32007,0.000570302
390,JN,58.14520987,-110.2904197,-110.1043732,NA,23,8.720663071,0.007145051
391,OUMA,64.14323352,-116.286467,-115.6198004,OUMA 32.8294253015974,22,7.2430778,0.011904385
391,NIG,59.61850659,-113.2370132,-113.0509667,NA,23,5.774069628,0.031178122
392,OUMV,65.00768645,-118.0153729,-117.3487062,OUMV 31.0299800382566,22,5.514172,0.028257523
393,OUMVA,64.93220282,-115.8644056,-114.9684056,OUMVA 31.0299785653998,22,7.8944726,0.008595247
394,DensDep,59.73218171,-115.4643634,-115.3720557,NA,22,7.490822464,0.010517436
395,BM,59.31639242,-112.6327848,-112.4467383,BM22,23,7.3631142,0.012364304
396,EB,63.88053332,-119.7610666,-119.4485666,EB22,23,0.3612859,0.409823993
397,OU,59.31639242,-110.6327848,-110.3202848,OU22,23,9.4895677,0.004269885
398,kappa,59.32903624,-110.6580725,-110.3455725,kappa22,23,9.46428,0.004324215
399,delta,60.92412985,-113.8482597,-113.5357597,delta22,23,6.2740928,0.021313152
400,lambda,59.31639242,-110.6327848,-110.3202848,lambda22,23,9.4895677,0.004269885
401,TS,56.29087104,-106.5817421,-106.3942421,TS 1119,23,13.4156104,0.000599635
402,TRC,64.06240655,-120.1248131,-119.8098525,TRC 52,23,0,0.490963964
403,SRC,60.7257353,-115.4514706,-115.2639706,SRC 79,23,4.5458819,0.050573604
404,BMS,58.26897632,-106.5379526,-106.0655117,BMS 31.2139529549858,23,13.7443408,0.000508749
405,OUS,56.03528283,-102.0705657,-101.5981247,OUS 42.4690148249681,23,18.2117278,5.45E-05
406,OUMA,57.35095582,-102.7019116,-102.035245,OUMA 42.4628493517883,23,17.7746075,6.78E-05
407,OUMV,58.27037364,-104.5407473,-103.8740806,OUMV 31.2139743373694,23,15.9357719,0.000170075
407,JN,65.07628343,-124.1525669,-123.9665203,NA,24,0,0.735232759
408,OUMVA,58.55496376,-103.1099275,-102.2139275,OUMVA 31.2140068064909,23,17.595925,7.42E-05
408,NIG,61.21098031,-116.4219606,-116.2359141,NA,24,7.730606238,0.015407956
409,DensDep,55.27999324,-106.5599865,-106.4676788,NA,23,13.34217372,0.000622062
410,BM,61.8543207,-117.7086414,-117.5225949,BM23,24,7.1760292,0.015034315
411,EB,66.50556205,-125.0111241,-124.6986241,EB23,24,0,0.543674016
412,OU,61.85432071,-115.7086414,-115.3961414,OU23,24,9.3024827,0.005191945
413,kappa,61.86950185,-115.7390037,-115.4265037,kappa23,24,9.2721204,0.005271367
414,delta,63.42838519,-118.8567704,-118.5442704,delta23,24,6.1543537,0.025057495
415,lambda,61.85432054,-115.7086411,-115.3961411,lambda23,24,9.302483,0.005191945
416,TS,60.15692894,-114.3138579,-114.1263579,TS 1120,24,10.5722662,0.002751694
417,TRC,65.35774616,-122.7154923,-122.4005317,TRC 53,24,2.2980924,0.172311456
418,SRC,64.40061504,-122.8012301,-122.6137301,SRC 85,24,2.084894,0.191694476
419,BMS,62.46339851,-114.926797,-114.4543561,BMS 29.5378053512841,24,10.244268,0.003242082
420,OUS,59.46075046,-108.9215009,-108.44906,OUS 16.6989176396153,24,16.2495641,0.000160987
421,OUMA,60.26816497,-108.5363299,-107.8696633,OUMA 10.1900111194571,24,16.8289608,0.000120497
422,OUMV,63.99038131,-115.9807626,-115.314096,OUMV 30.8852920583198,24,9.3845281,0.004983267
423,OUMVA,66.64557035,-119.2911407,-118.3951407,OUMVA 32.7707364365291,24,6.3034834,0.023257046
424,DensDep,58.8185648,-113.6371296,-113.5448219,NA,24,11.15380218,0.002057412
424,JN,62.11174797,-118.2234959,-118.0374494,NA,25,7.29568858,0.016966087
425,BM,63.3640511,-120.7281022,-120.5420557,BM24,25,6.2370336,0.02065726
425,NIG,62.74611666,-119.4922333,-119.3061868,NA,25,6.026951196,0.031995176
426,EB,67.54579463,-127.0915893,-126.7790893,EB24,25,0,0.467118816
427,OU,63.36405111,-118.7281022,-118.4156022,OU24,25,8.3634871,0.007133772
428,kappa,63.37634814,-118.7526963,-118.4401963,kappa24,25,8.338893,0.007222038
429,delta,64.84197731,-121.6839546,-121.3714546,delta24,25,5.4076347,0.03127335
430,lambda,63.36405111,-118.7281022,-118.4156022,lambda24,25,8.3634871,0.007133772
431,TS,63.30440236,-120.6088047,-120.4213047,TS 1121,25,6.3577846,0.019446971
432,TRC,66.31193135,-124.6238627,-124.3089021,TRC 62,25,2.4701872,0.135841675
433,SRC,65.88717459,-125.7743492,-125.5868492,SRC 62,25,1.1922401,0.257356839
434,BMS,65.33788709,-120.6757742,-120.2033332,BMS 29.0774123083659,25,6.5757561,0.017438939
435,OUS,61.97512053,-113.9502411,-113.4778001,OUS 22.861296946048,25,13.3012892,0.000604073
436,OUMA,65.95284615,-119.9056923,-119.2390256,OUMA 29.0775264643763,25,7.5400637,0.01076771
437,OUMV,65.33217737,-118.6643547,-117.9976881,OUMV 29.0775196199566,25,8.7814012,0.005788557
438,OUMVA,65.52152076,-117.0430415,-116.1470415,OUMVA 29.0775268569741,25,10.6320478,0.002294603
439,DensDep,61.58383163,-119.1676633,-119.0753556,NA,25,7.703733727,0.009921626
440,BM,61.15151827,-116.3030365,-116.11699,BM25,26,10.5232586,0.004130157
441,EB,65.98292699,-123.965854,-123.653354,EB25,26,2.9868946,0.178841031
441,JN,61.52705613,-117.0541123,-116.8680657,NA,26,0.09730706,0.297567212
442,OU,61.15151827,-114.3030365,-113.9905365,OU25,26,12.6497121,0.001426307
442,NIG,60.41096944,-114.8219389,-114.6358924,NA,26,2.329480425,0.097470858
443,kappa,61.152896,-114.305792,-113.993292,kappa25,26,12.6469566,0.001428273
444,delta,62.82983266,-117.6596653,-117.3471653,delta25,26,9.2930833,0.007640041
445,lambda,61.15151824,-114.3030365,-113.9905365,lambda25,26,12.6497121,0.001426307
446,TS,55.8918569,-105.7837138,-105.5962138,TS 1122,26,21.0440348,2.14E-05
447,TRC,67.47760459,-126.9552092,-126.6402486,TRC 54,26,0,0.796275009
448,SRC,61.90545357,-117.8109071,-117.6234071,SRC 53,26,9.0168415,0.008771641
449,BMS,57.279422,-104.558844,-104.086403,BMS 30.1330146882436,26,22.5538456,1.01E-05
450,OUS,55.6183137,-101.2366274,-100.7641864,OUS 42.41824194786,26,25.8760622,1.91E-06
451,OUMA,55.25050676,-98.50101352,-97.83434685,OUMA 33.0677611423842,26,28.80590175,4.43E-07
452,OUMV,57.27387946,-102.5477589,-101.8810923,OUMV 30.133029480728,26,24.7591563,3.35E-06
453,OUMVA,57.52601685,-101.0520337,-100.1560337,OUMVA 30.1330275326193,26,26.4842149,1.41E-06
454,DensDep,54.89588856,-105.7917771,-105.6994694,NA,26,20.94077917,2.26E-05
455,BM,61.81557595,-117.6311519,-117.4451054,BM26,27,7.4197821,0.012559666
456,EB,66.45959316,-124.9191863,-124.6066863,EB26,27,0.2582012,0.450915993
457,OU,61.81557597,-115.6311519,-115.3186519,OU26,27,9.5462356,0.004337351
458,kappa,61.83839711,-115.6767942,-115.3642942,kappa26,27,9.5005933,0.004437473
458,JN,60.16834482,-114.3366896,-114.1506431,NA,27,5.55121887,0.040491306
459,delta,54.97244087,-101.9448817,-101.6323817,delta26,27,23.2325058,4.63E-06
459,NIG,58.58572257,-111.1714451,-110.9853986,NA,27,8.716463367,0.008318359
460,lambda,61.81557595,-115.6311519,-115.3186519,lambda26,27,9.5462356,0.004337351
461,TS,55.63027925,-105.2605585,-105.0730585,TS 1123,27,19.791829,2.58E-05
462,TRC,66.58992405,-125.1798481,-124.8648875,TRC 415,27,0,0.513054283
463,SRC,61.6142864,-117.2285728,-117.0410728,SRC 63,27,7.8238147,0.010262272
464,BMS,56.89972032,-103.7994406,-103.3269997,BMS 26.9200557843084,27,21.5378878,1.08E-05
465,OUS,54.9988281,-99.9976562,-99.52521526,OUS 3.57950854970642,27,25.33967224,1.61E-06
466,OUMA,55.30017685,-98.60035369,-97.93368702,OUMA 13.6179594691162,27,26.93120048,7.28E-07
467,OUMV,56.90226659,-101.8045332,-101.1378665,OUMV 26.9201040889016,27,23.727021,3.61E-06
468,OUMVA,56.9046881,-99.8093762,-98.9133762,OUMVA 26.9200966392042,27,25.9515113,1.19E-06
469,DensDep,55.18478647,-106.3695729,-106.2772652,NA,27,18.58762226,4.72E-05
470,BM,60.31102236,-114.6220447,-114.4359982,BM27,28,8.4830727,0.007943119
471,EB,64.64319053,-121.2863811,-120.9738811,EB27,28,1.9451898,0.208772991
472,OU,60.3110224,-112.6220448,-112.3095448,OU27,28,10.6095261,0.002743074
473,kappa,60.58057994,-113.1611599,-112.8486599,kappa27,28,10.070411,0.00359174
474,delta,61.7404918,-115.4809836,-115.1684836,delta27,28,7.7505873,0.011456402
475,lambda,60.3110224,-112.6220448,-112.3095448,lambda27,28,10.6095261,0.002743074
475,JN,62.78807584,-119.5761517,-119.3901052,NA,28,6.144499537,0.03105281
476,TS,61.30434327,-116.6086865,-116.4211865,TS 1124,28,6.4978844,0.021432323
476,NIG,58.01999349,-110.039987,-109.8539405,NA,28,15.68066423,0.000263845
477,TRC,65.61701574,-123.2340315,-122.9190709,TRC 416,28,0,0.552162503
478,SRC,63.28453315,-120.5690663,-120.3815663,SRC 54,28,2.5375046,0.155258286
479,BMS,62.39537369,-114.7907474,-114.3183064,BMS 27.186504046727,28,8.6007645,0.007489186
480,OUS,60.04163912,-110.0832782,-109.6108373,OUS 41.6205002599367,28,13.3082336,0.000711575
481,OUMA,63.65484234,-115.3096847,-114.643018,OUMA 27.8256672661878,28,8.2760529,0.00880937
482,OUMV,63.15317147,-114.3063429,-113.6396763,OUMV 27.1868210949915,28,9.2793946,0.005334233
483,OUMVA,63.84784637,-113.6956927,-112.7996927,OUMVA 27.186819171013,28,10.1193782,0.00350487
484,DensDep,59.27717771,-114.5543554,-114.4620477,NA,28,8.457023169,0.008047253
485,BM,62.95053462,-119.9010692,-119.7150227,BM28,29,3.2582581,0.072083513
486,EB,61.21717241,-114.4343448,-114.1218448,EB28,29,8.851436,0.00439838
487,OU,62.95053462,-117.9010692,-117.5885692,OU28,29,5.3847116,0.024893298
488,kappa,62.34612406,-116.6922481,-116.3797481,kappa28,29,6.5935327,0.013601608
489,delta,64.32613594,-120.6522719,-120.3397719,delta28,29,2.6335089,0.098514127
490,lambda,62.95053462,-117.9010692,-117.5885692,lambda28,29,5.3847116,0.024893298
491,TS,61.73094016,-117.4618803,-117.2743803,TS 1125,29,5.6989005,0.021274393
492,TRC,65.48648548,-122.972971,-122.6580103,TRC 417,29,0.3152705,0.313976818
492,JN,62.69999161,-119.3999832,-119.2139367,NA,29,2.298170882,0.172325651
493,SRC,64.5803904,-123.1607808,-122.9732808,SRC 86,29,0,0.367584934
493,NIG,61.09632077,-116.1926415,-116.006595,NA,29,5.505512577,0.034664467
494,BMS,63.51944578,-117.0388916,-116.5664506,BMS 27.9730817510173,29,6.4068302,0.014932489
495,OUS,60.7722822,-111.5445644,-111.0721235,OUS 33.2235887595569,29,11.9011573,0.000957314
496,OUMA,64.22414656,-116.4482931,-115.7816265,OUMA 33.2235836945712,29,7.1916543,0.010085787
497,OUMV,64.62801194,-117.2560239,-116.5893572,OUMV 27.9730813547782,29,6.3839236,0.015104498
498,OUMVA,64.50731888,-115.0146378,-114.1186378,OUMVA 27.9729644247383,29,8.854643,0.004391333
499,DensDep,60.21422091,-116.4284418,-116.3361341,NA,29,6.637146672,0.013308209
500,BM,62.51535279,-119.0307056,-118.8446591,BM29,30,7.4497965,0.008359323
501,EB,66.56432666,-125.1286533,-124.8161533,EB29,30,1.4783023,0.165525388
502,OU,62.5153528,-117.0307056,-116.7182056,OU29,30,9.57625,0.002886806
503,kappa,62.50601436,-117.0120287,-116.6995287,kappa29,30,9.5949269,0.002859973
504,delta,63.92539106,-119.8507821,-119.5382821,delta29,30,6.7561735,0.011824681
505,lambda,62.51535256,-117.0307051,-116.7182051,lambda29,30,9.5762505,0.002886805
506,TS,64.44519167,-122.8903833,-122.7028833,TS 1126,30,3.5915723,0.057540531
507,TRC,67.20127907,-126.4025581,-126.0875975,TRC 55,30,0.2068581,0.312575702
508,SRC,66.24097782,-126.4819556,-126.2944556,SRC 55,30,0,0.346636173
509,BMS,65.78817003,-121.5763401,-121.1038991,BMS 27.392788503576,30,5.1905565,0.025867762
509,JN,60.55340945,-115.1068189,-114.9207724,NA,30,7.971416503,0.011768195
510,OUS,62.56388214,-115.1277643,-114.6553233,OUS 41.2818857040287,30,11.6391323,0.001029126
510,NIG,60.86868747,-115.7373749,-115.5513284,NA,30,7.340860474,0.016129963
511,OUMA,66.61538154,-121.2307631,-120.5640964,OUMA 31.8818282613225,30,5.7303592,0.019748867
512,OUMV,66.18568839,-120.3713768,-119.7047101,OUMV 27.3928642334549,30,6.5897455,0.01285076
513,OUMVA,67.05460068,-120.1092014,-119.2132014,OUMVA 27.3928655778772,30,7.0812542,0.010050764
514,DensDep,62.30817744,-120.6163549,-120.5240472,NA,30,5.77040841,0.019357337
515,BM,63.94921075,-121.8984215,-121.712375,BM30,31,5.9261881,0.028116583
516,EB,67.97553153,-127.9510631,-127.6385631,EB30,31,0,0.544274438
517,OU,63.94921076,-119.8984215,-119.5859215,OU30,31,8.0526416,0.009709772
518,kappa,63.94921072,-119.8984214,-119.5859214,kappa30,31,8.0526417,0.009709772
519,delta,65.43916965,-122.8783393,-122.5658393,delta30,31,5.0727238,0.043081415
520,lambda,63.94921075,-119.8984215,-119.5859215,lambda30,31,8.0526416,0.009709772
521,TS,63.43737398,-120.874748,-120.687248,TS 1127,31,6.9513151,0.016840657
522,TRC,66.9074059,-125.8148118,-125.4998512,TRC 418,31,2.1387119,0.186811045
523,SRC,65.26746699,-124.534934,-124.347434,SRC 710,31,3.2911291,0.104992514
524,BMS,65.36940211,-120.7388042,-120.2663633,BMS 27.8158546321127,31,7.3721998,0.013644735
525,OUS,62.26130845,-114.5226169,-114.050176,OUS 21.8207585232179,31,13.5883871,0.000609729
526,OUMA,66.46834265,-120.9366853,-120.2700186,OUMA 32.4131582910624,31,7.3685445,0.013669695
526,JN,66.44858231,-126.8971646,-126.7111181,NA,31,0,0.958510017
527,OUMV,65.86492577,-119.7298515,-119.0631849,OUMV 27.815857970401,31,8.5753782,0.007476498
527,NIG,63.27622389,-120.5524478,-120.3664013,NA,31,6.344716839,0.040166029
528,OUMVA,66.44230199,-118.884604,-117.988604,OUMVA 27.8158579968378,31,9.6499591,0.004368737
529,DensDep,61.50969485,-119.0193897,-118.927082,NA,31,8.711481094,0.006984637
530,BM,62.36963579,-118.7392716,-118.5532251,BM31,32,6.6391219,0.021507788
531,EB,66.06153932,-124.1230786,-123.8105786,EB31,32,1.3817684,0.297999509
532,OU,62.36963579,-116.7392716,-116.4267716,OU31,32,8.7655754,0.007427493
533,kappa,62.40026336,-116.8005267,-116.4880267,kappa31,32,8.7043203,0.007658498
534,delta,63.65115571,-119.3023114,-118.9898114,delta31,32,6.2025356,0.026754649
535,lambda,62.36963575,-116.7392715,-116.4267715,lambda31,32,8.7655755,0.007427492
536,TS,59.24940612,-112.4988122,-112.3113122,TS 1128,32,12.8810348,0.000948815
537,TRC,66.7536538,-125.5073076,-125.192347,TRC 419,32,0,0.59465181
538,SRC,62.80753215,-119.6150643,-119.4275643,SRC 711,32,5.7647827,0.033300909
539,BMS,60.78942931,-111.5788586,-111.1064177,BMS 27.4472454283796,32,14.0859293,0.000519448
540,OUS,58.64413373,-107.2882675,-106.8158265,OUS 21.3370377946501,32,18.3765205,6.08E-05
541,OUMA,61.72190414,-111.4438083,-110.7771416,OUMA 33.7235536091302,32,14.4152054,0.000440596
542,OUMV,60.79146484,-109.5829297,-108.916263,OUMV 27.4473185957115,32,16.276084,0.000173762
543,OUMVA,61.19479958,-108.3895992,-107.4935992,OUMVA 27.4473382186514,32,17.6987478,8.53E-05
543,JN,60.57907333,-115.1581467,-114.9721002,NA,32,7.033455143,0.019187693
544,DensDep,58.29657001,-112.59314,-112.5008323,NA,32,12.69151466,0.001043123
544,NIG,60.70251172,-115.4050234,-115.2189769,NA,32,6.786578379,0.021708577
545,BM,65.88357281,-125.7671456,-125.5810991,BM32,33,4.5813213,0.023238164
546,EB,68.12810817,-128.2562163,-127.9437163,EB32,33,2.2187041,0.075724709
547,OU,65.88357282,-123.7671456,-123.4546456,OU32,33,6.7077748,0.00802506
548,kappa,66.082993,-124.165986,-123.853486,kappa32,33,6.3089344,0.009796149
549,delta,66.7318564,-125.4637128,-125.1512128,delta32,33,5.0112076,0.018743608
550,lambda,65.88357281,-123.7671456,-123.4546456,lambda32,33,6.7077748,0.00802506
551,TS,68.17496019,-130.3499204,-130.1624204,TS 1129,33,0,0.229627072
552,TRC,68.47578179,-128.9515636,-128.636603,TRC 420,33,1.5258174,0.107076964
553,SRC,68.15033955,-130.3006791,-130.1131791,SRC 712,33,0.0492413,0.224042534
554,BMS,69.29375779,-128.5875156,-128.1150746,BMS 25.682201116651,33,2.0473458,0.082498793
555,OUS,66.00441883,-122.0088377,-121.5363967,OUS 52.6642241926573,33,8.6260237,0.00307543
556,OUMA,70.231975,-128.46395,-127.7972833,OUMA 30.702693133667,33,2.3651371,0.070378514
557,OUMV,69.57628333,-127.1525667,-126.4859,OUMV 25.6821857093035,33,3.6765204,0.036532284
558,OUMVA,69.96457166,-125.9291433,-125.0331433,OUMVA 25.8928908634341,33,5.1292771,0.017669112
559,DensDep,66.13996809,-128.2799362,-128.1876285,NA,33,1.974791903,0.085546545
560,JN,66.41912319,-126.8382464,-126.6521999,NA,33,0,0.394479663
560,BM,63.31065066,-120.6213013,-120.4352548,BM33,34,5.35104,0.03473593
561,NIG,65.23450724,-124.4690145,-124.282968,NA,33,2.369231891,0.12065698
561,EB,66.79410469,-125.5882094,-125.2757094,EB33,34,0.5105854,0.390724178
562,OU,63.31065067,-118.6213013,-118.3088013,OU33,34,7.4774935,0.011995695
563,kappa,57.90423178,-107.8084636,-107.4959636,kappa33,34,18.2903312,5.38E-05
564,delta,64.46407528,-120.9281506,-120.6156506,delta33,34,5.1706442,0.038014683
565,lambda,63.31065066,-118.6213013,-118.3088013,lambda33,34,7.4774935,0.011995695
566,TS,19.88483384,-33.76966768,-33.58216768,TS 33,34,92.20412712,4.80E-21
567,TRC,67.0506277,-126.1012554,-125.7862948,TRC 421,34,0,0.504362161
568,SRC,31.85721152,-57.71442304,-57.52692304,SRC 9,34,68.25937176,7.59E-16
569,BMS,64.00013551,-118.000271,-117.5278301,BMS 0.834505067913909,34,8.2584647,0.008117825
570,OUS,10.99394911,-11.98789822,-11.51545727,OUS 42.0954235911068,34,114.2708375,7.75E-26
571,OUMA,25.49223549,-38.98447098,-38.31780432,OUMA 24.8421257945103,34,87.46849048,5.12E-20
572,OUMV,19.7867546,-27.5735092,-26.90684253,OUMV 35.5308083068351,34,98.87945227,1.70E-22
573,OUMVA,27.39617191,-40.79234382,-39.89634382,OUMVA 24.7331945545439,34,85.88995098,1.13E-19
574,DensDep,11.38598651,-18.77197303,-18.67966533,NA,34,107.1066295,2.79E-24
575,BM,60.78051517,-115.5610303,-115.3749838,BM34,35,13.0169377,0.000695976
576,EB,68.35221074,-128.7044215,-128.3919215,EB34,35,0,0.466859401
577,JN,63.39276059,-120.7855212,-120.5994747,NA,34,0,0.615675269
577,OU,64.20012895,-120.4002579,-120.0877579,OU34,35,8.3041636,0.00734446
578,NIG,61.35827024,-116.7165405,-116.530494,NA,34,4.068980702,0.080497756
578,kappa,62.94981482,-117.8996296,-117.5871296,kappa34,35,10.8047919,0.002103562
579,delta,65.65155408,-123.3031082,-122.9906082,delta34,35,5.4013133,0.031354929
580,lambda,64.20012894,-120.4002579,-120.0877579,lambda34,35,8.3041636,0.00734446
581,TS,62.44205507,-118.8841101,-118.6966101,TS 1130,35,9.6953114,0.00366333
582,TRC,68.2208238,-128.4416476,-128.126687,TRC 422,35,0.2652345,0.408875575
583,SRC,65.30511089,-124.6102218,-124.4227218,SRC 87,35,3.9691997,0.064163101
584,BMS,63.71754999,-117.4351,-116.962659,BMS 13.626972814963,35,11.4292625,0.001539406
585,OUS,61.34712667,-112.6942533,-112.2218124,OUS 32.5912378661452,35,16.1701091,0.000143844
586,OUMA,64.81367559,-117.6273512,-116.9606845,OUMA 32.5911969285337,35,11.431237,0.001537887
587,OUMV,64.88627145,-117.7725429,-117.1058762,OUMV 26.4603085656337,35,11.2860453,0.001653684
588,OUMVA,65.19073886,-116.3814777,-115.4854777,OUMVA 26.4603081967621,35,12.9064438,0.000735508
589,DensDep,60.78164292,-117.5632858,-117.4709781,NA,35,10.92094336,0.001984876
590,BM,63.35917415,-120.7183483,-120.5323018,BM35,36,7.8326323,0.012016123
591,EB,67.73324827,-127.4664965,-127.1539965,EB35,36,1.2109376,0.329341991
592,OU,63.35917423,-118.7183485,-118.4058485,OU35,36,9.9590856,0.004149645
593,kappa,63.35917424,-118.7183485,-118.4058485,kappa35,36,9.9590856,0.004149645
594,JN,67.00424638,-128.0084928,-127.8224462,NA,35,0,0.934516722
594,delta,60.14762855,-112.2952571,-111.9827571,delta35,36,16.382177,0.000167207
595,NIG,62.59087654,-119.1817531,-118.9957066,NA,35,8.826739668,0.011321003
595,lambda,63.35917416,-118.7183483,-118.4058483,lambda35,36,9.9590858,0.004149644
