,model,lnL,AIC,AICc,timing,tree.no,delta,w
84,JN,60.07101555,-114.1420311,-113.9765139,NA,5,4.19006659999999,0.06822737301651
85,NIG,57.19979663,-108.3995933,-108.234076,NA,5,9.93250449999999,0.00386370627704294
86,BM,58.29449523,-110.5889905,-110.4234732,BM5,6,8.17498809999999,0.00720934265469825
87,EB,60.11763977,-112.2352795,-111.9575018,EB5,6,6.64095949999999,0.0155240754825615
88,OU,58.29449524,-108.5889905,-108.3112127,OU5,6,10.2872486,0.00250740292390337
89,kappa,58.37969874,-108.7593975,-108.4816197,kappa5,6,10.1168416,0.00273040793782607
90,delta,59.01047593,-110.0209519,-109.7431741,delta5,6,8.85528719999999,0.00513062880532635
91,lambda,58.2944952,-108.5889904,-108.3112126,lambda5,6,10.2872487,0.00250740279853323
92,DensDep,57.71281876,-111.4256375,-111.3434457,DensDep5,6,7.25501559999999,0.0114199751224811
93,TS,58.56885889,-111.1377178,-110.9710511,TS 10,6,7.6274102,0.00947983324392329
94,TRC,63.00571691,-118.0114338,-117.7317135,TRC 43,6,0.866747799999999,0.278522243692189
95,SRC,62.38256397,-118.7651279,-118.5984613,SRC 41,6,0,0.429607424675182
96,BMS,58.32938958,-106.6587792,-106.2391987,BMS 0.0120350720679028,6,12.3592626,0.000889799187095969
97,OUS,58.02994347,-106.0598869,-105.6403065,OUS 11.5582463913048,6,12.9581548,0.000659544671184648
98,OUMA,58.24151238,-104.4830248,-103.8914755,OUMA 11.2854224356979,6,14.7069858,0.000275099872590319
99,OUMV,59.40018422,-106.8003684,-106.2088191,OUMV 12.3290789906795,6,12.3896422,0.000876385449312586
100,OUMVA,58.97931722,-103.9586344,-103.1643082,OUMVA 13.9000939823526,6,15.4341531,0.000191244087040023
101,JN,61.76169204,-117.5233841,-117.3578668,NA,6,1.2405945,0.231036238723516
102,NIG,56.67885318,-107.3577064,-107.1921891,NA,6,11.4062722,0.0014329506726366
103,BM,59.70313129,-113.4062626,-113.2407453,BM6,7,9.851465,0.0047487052339378
104,EB,59.07042919,-110.1408584,-109.8630806,EB6,7,13.2291297,0.000877252555502419
105,OU,59.70313131,-111.4062626,-111.1284848,OU6,7,11.9637255,0.00165159543090538
106,kappa,59.70919215,-111.4183843,-111.1406065,kappa6,7,11.9516038,0.00166163589922354
107,delta,58.86610349,-109.732207,-109.4544292,delta6,7,13.6377811,0.000715133492126756
108,lambda,59.70313127,-111.4062625,-111.1284848,lambda6,7,11.9637255,0.00165159543090538
109,DensDep,58.7163524,-113.4327048,-113.350513,DensDep6,7,9.7416973,0.00501661723284534
110,TS,60.0712766,-114.1425532,-113.9758865,TS 73,7,9.1163238,0.00685818341636825
111,TRC,64.9260433,-121.8520866,-121.5723663,TRC 51,7,1.51984400000001,0.306029804813459
112,SRC,64.62943848,-123.258877,-123.0922103,SRC 52,7,0,0.654325215038621
113,BMS,58.73728169,-107.4745634,-107.054983,BMS 0.00076302182378285,7,16.0372273,0.000215453719449008
114,OUS,59.16843002,-108.33686,-107.9172796,OUS 16.506736688655,7,15.1749307,0.000331588395622748
115,OUMA,60.09731436,-108.1946287,-107.6030794,OUMA 13.7489256772009,7,15.4891309,0.00028338157967969
116,OUMV,59.84240712,-107.6848142,-107.0932649,OUMV 11.546995880205,7,15.9989454,0.000219617429884079
117,OUMVA,59.71643522,-105.4328704,-104.6385442,OUMVA 13.056704007616,7,18.4536661,6.4362214370815e-05
118,JN,60.79578486,-115.5915697,-115.4260525,NA,7,7.66615780000001,0.0141614799431073
119,NIG,58.31784877,-110.6356975,-110.4701803,NA,7,12.62203,0.0011883781739914
120,BM,58.86769509,-111.7353902,-111.5698729,BM7,8,8.0949334,0.00682866794962504
121,EB,60.28265695,-112.5653139,-112.2875361,EB7,8,7.3772702,0.00977630132829063
122,OU,58.86769509,-109.7353902,-109.4576124,OU7,8,10.2071939,0.00237500460213204
123,kappa,59.12321951,-110.246439,-109.9686612,kappa7,8,9.6961451,0.00306645991847169
124,delta,59.37211638,-110.7442328,-110.466455,delta7,8,9.1983513,0.0039330715095706
125,lambda,58.86769509,-109.7353902,-109.4576124,lambda7,8,10.2071939,0.00237500460213204
126,DensDep,58.71638089,-113.4327618,-113.35057,DensDep7,8,6.31423629999999,0.0166344887436759
127,TS,59.79154124,-113.5830825,-113.4164158,TS 61,8,6.2483905,0.0171912593138393
128,TRC,62.93873589,-117.8774718,-117.5977515,TRC 52,8,2.06705479999999,0.139082728510008
129,SRC,62.79545951,-119.590919,-119.4242523,SRC 53,8,0.240553999999989,0.346651282550534
130,BMS,59.79548421,-109.5909684,-109.171388,BMS 14.5318383844809,8,10.4934183,0.00205831394676224
131,OUS,59.25145643,-108.5029129,-108.0833324,OUS 15.2166818023921,8,11.5814739,0.00119465731100576
132,OUMA,59.29557229,-106.5911446,-105.9995953,OUMA 14.8965609193248,8,13.665211,0.000421468947875214
133,OUMV,59.8304903,-107.6609806,-107.0694313,OUMV 14.3889302556865,8,12.595375,0.000719577406447656
134,OUMVA,59.83289263,-105.6657853,-104.871459,OUMVA 14.3889305034007,8,14.7933473,0.000239769478187436
135,JN,60.98072528,-115.9614506,-115.7959333,NA,8,3.86887299999999,0.0564954342540639
136,NIG,62.91516179,-119.8303236,-119.6648063,NA,8,0,0.390956509627378
137,BM,60.90867133,-115.8173427,-115.6518254,BM8,9,23.747848,6.95926243906702e-06
138,EB,61.32493383,-114.6498677,-114.3720899,EB8,9,25.0275835,3.67005169329052e-06
139,OU,60.90867133,-113.8173427,-113.5395649,OU8,9,25.8601085,2.42042524869528e-06
140,kappa,61.13898511,-114.2779702,-114.0001924,kappa8,9,25.399481,3.0473031834441e-06
141,delta,61.03950795,-114.0790159,-113.8012381,delta8,9,25.5984353,2.75875598302827e-06
142,lambda,60.90867133,-113.8173427,-113.5395649,lambda8,9,25.8601085,2.42042524869528e-06
143,DensDep,60.84926744,-117.6985349,-117.6163431,DensDep8,9,21.7833303,1.85845826521822e-05
144,TS,62.33399642,-118.6679928,-118.5013262,TS 81,9,20.8983472,2.89284024816155e-05
145,TRC,65.8588953,-123.7177906,-123.4380703,TRC 61,9,15.9616031,0.000341448187562755
146,SRC,65.81581766,-125.6316353,-125.4649686,SRC 62,9,13.9347048,0.000940719584030063
147,BMS,62.38521818,-114.7704364,-114.3508559,BMS 15.6657567049748,9,25.0488175,3.63129286975368e-06
148,OUS,61.54859205,-113.0971841,-112.6776037,OUS 17.3914916255615,9,26.7220697,1.57296543096218e-06
149,OUMA,61.55260834,-111.1052167,-110.5136674,OUMA 17.2370982433749,9,28.886006,5.33121725592952e-07
150,OUMV,62.38548433,-112.7709687,-112.1794194,OUMV 15.6655694880395,9,27.220254,1.22613935485688e-06
151,OUMVA,62.50314118,-111.0062824,-110.2119561,OUMVA 15.6655727571595,9,29.1877173,4.58469664176027e-07
152,JN,72.7825953,-139.5651906,-139.3996734,NA,9,0,0.99848808346741
153,NIG,64.00254307,-122.0050861,-121.8395689,NA,9,17.5601045,0.000153537563022141
154,BM,58.60058403,-111.2011681,-111.0356508,BM9,10,7.047045,0.0108794484457663
155,EB,58.62913981,-109.2582796,-108.9805018,EB9,10,9.102194,0.00389347099269572
156,OU,58.60058403,-109.2011681,-108.9233903,OU9,10,9.1593055,0.00378386243378137
157,kappa,58.93845457,-109.8769091,-109.5991314,kappa9,10,8.48356439999999,0.00530482002431741
158,delta,58.42609335,-108.8521867,-108.5744089,delta9,10,9.5082869,0.00317800803305765
159,lambda,58.60058403,-109.2011681,-108.9233903,lambda9,10,9.1593055,0.00378386243378137
160,DensDep,58.37153377,-112.7430675,-112.6608758,DensDep9,10,5.42182,0.0245199738801289
161,TS,59.30317073,-112.6063415,-112.4396748,TS 74,10,5.64302099999999,0.0219526430773741
162,TRC,62.38233986,-116.7646797,-116.4849594,TRC 62,10,1.5977364,0.165923998942294
163,SRC,62.12468124,-118.2493625,-118.0826958,SRC 63,10,0,0.368852946566133
164,BMS,60.48738633,-110.9747727,-110.5551922,BMS 18.0955507139543,10,7.5275036,0.00855611511832932
165,OUS,60.34083253,-110.6816651,-110.2620846,OUS 18.0949471250775,10,7.8206112,0.00738973921785484
166,OUMA,59.71839066,-107.4367813,-106.845232,OUMA 20.0519020278463,10,11.2374638,0.00133865602711817
167,OUMV,60.41778307,-108.8355661,-108.2440168,OUMV 18.9929151726938,10,9.838679,0.00269408477567237
168,OUMVA,60.5092915,-107.018583,-106.2242568,OUMVA 18.0948926891589,10,11.858439,0.000981354563356704
169,JN,60.06825991,-114.1365198,-113.9710026,NA,10,4.11169319999999,0.0472074370982316
170,NIG,61.98127785,-117.9625557,-117.7970385,NA,10,0.285657299999997,0.319759578370107
171,BM,59.01561271,-112.0312254,-111.8657082,BM10,11,18.9350137,7.62993885076083e-05
172,EB,58.77586939,-109.5517388,-109.273961,EB10,11,21.5267609,2.08799908321536e-05
173,OU,59.01561272,-110.0312254,-109.7534477,OU10,11,21.0472742,2.6536859045164e-05
174,kappa,59.42310326,-110.8462065,-110.5684288,kappa10,11,20.2322931,3.98859935707845e-05
175,delta,58.6405119,-109.2810238,-109.003246,delta10,11,21.7974759,1.82366594546794e-05
176,lambda,59.01561271,-110.0312254,-109.7534476,lambda10,11,21.0472743,2.65368577183212e-05
177,DensDep,58.53619788,-113.0723958,-112.990204,DensDep10,11,17.8105179,0.000133875842768982
178,TS,59.34608349,-112.692167,-112.5255003,TS 75,11,18.2752216,0.000106118985993405
179,TRC,63.91958277,-119.8391655,-119.5594453,TRC 53,11,11.2412766,0.00357433160474754
180,SRC,63.35787204,-120.7157441,-120.5490774,SRC 54,11,10.2516445,0.00586260617779354
181,BMS,60.32519064,-110.6503813,-110.2308009,BMS 16.462198028132,11,20.569921,3.36903441964106e-05
182,OUS,59.68470271,-109.3694054,-108.949825,OUS 16.4683161893358,11,21.8508969,1.77559971052298e-05
183,OUMA,59.79632792,-107.5926558,-107.0011065,OUMA 15.0895799633652,11,23.7996154,6.70171908905154e-06
184,OUMV,60.52057817,-109.0411563,-108.4496071,OUMV 14.9981053709456,11,22.3511148,1.38268779293499e-05
185,OUMVA,61.26802876,-108.5360575,-107.7417313,OUMVA 15.0857592362923,11,23.0589906,9.70534217832525e-06
186,JN,68.4831196,-130.9662392,-130.8007219,NA,11,0,0.986749783325659
187,NIG,62.77753015,-119.5550603,-119.3895431,NA,11,11.4111788,0.00328322803341045
188,BM,59.59685453,-113.1937091,-113.0281918,BM11,12,11.5416014,0.00198247730116413
189,EB,62.14816485,-116.2963297,-116.0185519,EB11,12,8.5512413,0.00884212537563277
190,OU,59.59685453,-111.1937091,-110.9159313,OU11,12,13.6538619,0.000689503831291959
191,kappa,59.63500449,-111.270009,-110.9922312,kappa11,12,13.577562,0.000716316568368987
192,delta,60.47813971,-112.9562794,-112.6785016,delta11,12,11.8912916,0.00166446229421966
193,lambda,59.59685452,-111.193709,-110.9159313,lambda11,12,13.6538619,0.000689503831291959
194,DensDep,59.53993673,-115.0798735,-114.9976817,DensDep11,12,9.57211150000001,0.00530734746604356
195,TS,61.53502079,-117.0700416,-116.9033749,TS 82,12,7.6664183,0.0137623798925795
196,TRC,65.55411583,-123.1082317,-122.8285114,TRC 63,12,1.74128180000001,0.266268986388193
197,SRC,65.36822995,-124.7364599,-124.5697932,SRC 64,12,0,0.635967794741659
198,BMS,61.7176381,-113.4352762,-113.0156958,BMS 5.88382100141479,12,11.5540974,0.00197012939800517
199,OUS,60.01508693,-110.0301739,-109.6105934,OUS 4.19502364516025,12,14.9591998,0.000358993148677184
200,OUMA,61.26484319,-110.5296864,-109.9381371,OUMA 2.02236343265358,12,14.6316561,0.000422874376995903
201,OUMV,60.93593115,-109.8718623,-109.280313,OUMV 16.2515307049438,12,15.2894802,0.000304345358363588
202,OUMVA,60.87027099,-107.740542,-106.9462157,OUMVA 15.644677682984,12,17.6235775,9.47379305548121e-05
203,JN,61.01734514,-116.0346903,-115.869173,NA,12,8.7006202,0.00820577212943178
204,NIG,62.87811373,-119.7562275,-119.5907102,NA,12,4.979083,0.0527522499675263
205,BM,59.23425794,-112.4685159,-112.3029986,BM12,13,14.8778175,0.000523317669876862
206,EB,60.87378767,-113.7475753,-113.4697976,EB12,13,13.7110185,0.000937848272058342
207,OU,59.23425794,-110.4685159,-110.1907381,OU12,13,16.990078,0.000182009417283617
208,kappa,59.26126467,-110.5225293,-110.2447516,kappa12,13,16.9360645,0.000186991877307844
209,delta,59.77040723,-111.5408145,-111.2630367,delta12,13,15.9177794,0.000311129034809337
210,lambda,59.23425793,-110.4685159,-110.1907381,lambda12,13,16.990078,0.000182009417283617
211,DensDep,58.9992481,-113.9984962,-113.9163044,DensDep12,13,13.2645117,0.00117243912389636
212,TS,60.10024574,-114.2004915,-114.0338248,TS 76,13,13.1469913,0.00124339619174455
213,TRC,63.59810488,-119.1962098,-118.9164895,TRC 64,13,8.2643266,0.0142845545205054
214,SRC,63.42232275,-120.8446455,-120.6779788,SRC 7,13,6.5028373,0.0344642825748931
215,BMS,59.90625723,-109.8125145,-109.392934,BMS 19.0228981525742,13,17.7878821,0.00012213858944501
216,OUS,59.52415726,-109.0483145,-108.6287341,OUS 19.9189631145517,13,18.552082,8.33506517877067e-05
217,OUMA,59.58289636,-107.1657927,-106.5742434,OUMA 19.3114647420167,13,20.6065727,2.98388453253209e-05
218,OUMV,59.90627516,-107.8125503,-107.221001,OUMV 19.0228330947738,13,19.9598151,4.1230978495821e-05
219,OUMVA,59.96598473,-105.9319695,-105.1376432,OUMVA 19.0229057204911,13,22.0431729,1.45488358346874e-05
220,JN,66.67316666,-127.3463333,-127.1808161,NA,13,0,0.890107418220182
221,NIG,63.90920086,-121.8184017,-121.6528845,NA,13,5.5279316,0.0561134957792708
222,BM,57.05129829,-108.1025966,-107.9370793,BM13,14,9.9232755,0.00509634635854232
223,EB,58.28234428,-108.5646886,-108.2869108,EB13,14,9.57344399999999,0.00607049185767575
224,OU,57.05129829,-106.1025966,-105.8248188,OU13,14,12.035536,0.00177250470295037
225,kappa,57.26507811,-106.5301562,-106.2523784,kappa13,14,11.6079764,0.00219498109274657
226,delta,57.42638489,-106.8527698,-106.574992,delta13,14,11.2853628,0.00257920247442629
227,lambda,57.05129829,-106.1025966,-105.8248188,lambda13,14,12.035536,0.00177250470295037
228,DensDep,56.89176529,-109.7835306,-109.7013388,DensDep13,14,8.15901599999999,0.0123129755943828
229,TS,57.65716948,-109.314339,-109.1476723,TS 62,14,8.7126825,0.00933546308082084
230,TRC,59.72118938,-111.4423788,-111.1626585,TRC 54,14,6.69769629999999,0.0255672818848212
231,SRC,59.62606391,-113.2521278,-113.0854611,SRC 55,14,4.77489369999999,0.0668676159024024
232,BMS,56.87279296,-103.7455859,-103.3260055,BMS 0.000485154782698061,14,14.5343493,0.000508132510847888
233,OUS,57.31036711,-104.6207342,-104.2011538,OUS 14.1591760249496,14,13.659201,0.000787069387553648
234,OUMA,58.32969865,-104.6593973,-104.067848,OUMA 15.2803314983922,14,13.7925068,0.000736319046350092
235,OUMV,58.34206472,-104.6841294,-104.0925801,OUMV 13.1319497803109,14,13.7677747,0.000745480935933455
236,OUMVA,58.43236171,-102.8647234,-102.0703972,OUMVA 13.1319472012104,14,15.7899576,0.000271222118786915
237,JN,60.33162715,-114.6632543,-114.4977371,NA,14,3.3626177,0.135483895750567
238,NIG,62.01293603,-118.0258721,-117.8603548,NA,14,0,0.727898512598242
239,BM,56.91345255,-107.8269051,-107.6613879,BM14,15,5981.5792271,0
240,EB,58.22304829,-108.4460966,-108.1683188,EB14,15,5981.0722962,0
241,OU,56.91345255,-105.8269051,-105.5491273,OU14,15,5983.6914877,0
242,kappa,57.63714999,-107.2743,-106.9965222,kappa14,15,5982.2440928,0
243,delta,57.26054681,-106.5210936,-106.2433158,delta14,15,5982.9972992,0
244,lambda,56.91345255,-105.8269051,-105.5491273,lambda14,15,5983.6914877,0
245,DensDep,55.86580787,-107.7316157,-107.649424,DensDep14,15,5981.591191,0
246,TS,56.08146456,-106.1629291,-105.9962624,TS 63,15,5983.2443526,0
247,TRC,61.98232304,-115.9646461,-115.6849258,TRC 55,15,5973.5556892,0
248,SRC,61.04084674,-116.0816935,-115.9150268,SRC 56,15,5973.3255882,0
249,BMS,56.79243499,-103.58487,-103.1652896,BMS 17.7582503372219,15,5986.0753254,0
250,OUS,56.90133746,-103.8026749,-103.3830945,OUS 14.0691962494203,15,5985.8575205,0
251,OUMA,3050.916082,-6089.832164,-6089.240615,OUMA 13.8849532419923,15,0,1
252,OUMV,56.50390641,-101.0078128,-100.4162635,OUMV 16.2104077476228,15,5988.8243515,0
253,OUMVA,58.12456463,-102.2491293,-101.454803,OUMVA 19.2197609282175,15,5987.785812,0
254,JN,63.34729002,-120.69458,-120.5290628,NA,15,5968.7115522,0
255,NIG,61.80598704,-117.6119741,-117.4464568,NA,15,5971.7941582,0
256,BM,58.82150579,-111.6430116,-111.4774943,BM15,16,10.6938608,0.00195298719323725
257,EB,60.6629818,-113.3259636,-113.0481858,EB15,16,9.1231693,0.00428322334610302
258,OU,58.82150579,-109.6430116,-109.3652338,OU15,16,12.8061213,0.000679247198144708
259,kappa,58.77596585,-109.5519317,-109.2741539,kappa15,16,12.8972012,0.000649008084428457
260,delta,58.36929568,-108.7385914,-108.4608136,delta15,16,13.7105415,0.000432150982353399
261,lambda,58.82150578,-109.6430116,-109.3652338,lambda15,16,12.8061213,0.000679247198144708
262,DensDep,58.24839292,-112.4967858,-112.4145941,DensDep15,16,9.756761,0.00312024022606436
263,TS,59.58436114,-113.1687223,-113.0020556,TS 77,16,9.16929949999999,0.00418556099687803
264,TRC,64.27589884,-120.5517977,-120.2720774,TRC 65,16,1.8992777,0.158642246386748
265,SRC,64.16901087,-122.3380217,-122.1713551,SRC 65,16,0,0.410054670868598
266,BMS,59.69766779,-109.3953356,-108.9757552,BMS 15.0130905466804,16,13.1955999,0.000559053862366572
267,OUS,59.14813016,-108.2962603,-107.8766799,OUS 14.9183477540759,16,14.2946752,0.000322695183517413
268,OUMA,58.71459164,-105.4291833,-104.837634,OUMA 15.8139140022498,16,17.3337211,7.0610949417478e-05
269,OUMV,59.89985926,-107.7997185,-107.2081692,OUMV 15.0131554596527,16,14.9631859,0.000231008111211025
270,OUMVA,59.8208697,-105.6417394,-104.8474132,OUMVA 14.9183386558237,16,17.3239419,7.09570541831199e-05
271,JN,62.60286219,-119.2057244,-119.0402071,NA,16,3.131148,0.085688317211437
272,NIG,63.9463134,-121.8926268,-121.7271096,NA,16,0.444245499999994,0.328378775147168
273,BM,57.34378592,-108.6875718,-108.5220546,BM16,17,11.0128532,0.00151936020812697
274,EB,59.71562167,-111.4312433,-111.1534656,EB16,17,8.3814422,0.00566323243360466
275,OU,57.34378592,-106.6875718,-106.4097941,OU16,17,13.1251137,0.000528432120761701
276,kappa,57.43433549,-106.868671,-106.5908932,kappa16,17,12.9440146,0.000578514672618376
277,delta,58.14620857,-108.2924171,-108.0146394,delta16,17,11.5202684,0.00117889991774392
278,lambda,57.34378591,-106.6875718,-106.409794,lambda16,17,13.1251138,0.000528432094340097
279,DensDep,56.03195412,-108.0639082,-107.9817165,DensDep16,17,11.5531913,0.00115965237159093
280,TS,56.93181947,-107.8636389,-107.6969723,TS 83,17,11.8379355,0.0010057647330325
281,TRC,63.6874324,-119.3748648,-119.0951445,TRC 66,17,0.439763299999996,0.300315707768387
282,SRC,62.85078722,-119.7015744,-119.5349078,SRC 66,17,0,0.374172129387987
283,BMS,58.71096653,-107.4219331,-107.0023526,BMS 1.56372896366529,17,12.5325552,0.000710659640273883
284,OUS,56.64532517,-103.2906503,-102.8710699,OUS 16.38036151953,17,16.6638379,9.00668578483662e-05
285,OUMA,56.53685969,-101.0737194,-100.4821701,OUMA 16.7451887623658,17,19.0527377,2.7278595840402e-05
286,OUMV,57.21167389,-102.4233478,-101.8317985,OUMV 16.7161344782887,17,17.7031093,5.35661082611363e-05
287,OUMVA,57.90067353,-101.8013471,-101.0070208,OUMVA 14.9175510577066,17,18.527887,3.54643408845054e-05
288,JN,60.5627814,-115.1255628,-114.9600456,NA,17,4.5748622,0.03798855121602
289,NIG,62.54024489,-119.0804898,-118.9149725,NA,17,0.619935299999995,0.274444287532678
290,BM,57.04143484,-108.0828697,-107.9173524,BM17,18,10.380158,0.00288925804797245
291,EB,55.4912483,-102.9824966,-102.7047188,EB17,18,15.5927916,0.000213244248931543
292,OU,57.04143484,-106.0828697,-105.8050919,OU17,18,12.4924185,0.001004881363584
293,kappa,57.22279883,-106.4455977,-106.1678199,kappa17,18,12.1296905,0.00120470351178669
294,delta,57.61316216,-107.2263243,-106.9485465,delta17,18,11.3489639,0.00177997049506061
295,lambda,57.04143483,-106.0828697,-105.8050919,lambda17,18,12.4924185,0.001004881363584
296,DensDep,55.56112775,-107.1222555,-107.0400637,DensDep17,18,11.2574467,0.00186331169989632
297,TS,55.8861706,-105.7723412,-105.6056745,TS 11,18,12.6918359,0.000909519162804738
298,TRC,62.28900923,-116.5780185,-116.2982982,TRC 44,18,1.99921219999999,0.190847110393846
299,SRC,61.32691283,-116.6538257,-116.487159,SRC 57,18,1.81035139999999,0.209747208877555
300,BMS,55.45213534,-100.9042707,-100.4846903,BMS 0.000154359260594816,18,17.8128201,7.02755516993915e-05
301,OUS,55.96068789,-101.9213758,-101.5017954,OUS 15.7209639168797,18,16.795715,0.000116859986001787
302,OUMA,55.96084588,-99.92169177,-99.33014247,OUMA 15.74941284468,18,18.96736793,3.94545766646052e-05
303,OUMV,56.31525795,-100.6305159,-100.0389666,OUMV 14.7055750979392,18,18.2585438,5.62362809626433e-05
304,OUMVA,56.31620759,-98.63241518,-97.83808894,OUMVA 14.7055435998632,18,20.45942146,1.87112189410871e-05
305,JN,60.22409648,-114.448193,-114.2826757,NA,18,4.01483469999999,0.0696624467404135
306,NIG,62.23151382,-118.4630276,-118.2975104,NA,18,0,0.518571926480296
307,BM,59.33409448,-112.668189,-112.5026717,BM18,19,10.6535215,0.00249471146272611
308,EB,62.09422584,-116.1884517,-115.9106739,EB18,19,7.2455193,0.0137106674566089
309,OU,60.36362645,-112.7272529,-112.4494751,OU18,19,10.7067181,0.00242923107275839
310,kappa,60.22243911,-112.4448782,-112.1671004,kappa18,19,10.9890928,0.00210936599559353
311,delta,59.40611118,-110.8122224,-110.5344446,delta18,19,12.6217486,0.00093244932352518
312,lambda,60.36362643,-112.7272529,-112.4494751,lambda18,19,10.7067181,0.00242923107275839
313,DensDep,59.35441174,-114.7088235,-114.6266317,DensDep18,19,8.5295615,0.00721493422899583
314,TS,60.18185616,-114.3637123,-114.1970456,TS 78,19,8.95914760000001,0.00582034784019528
315,TRC,65.26560139,-122.5312028,-122.2514825,TRC 56,19,0.90471070000001,0.32654849786213
316,SRC,64.66142991,-123.3228598,-123.1561932,SRC 58,19,0,0.513337655399733
317,BMS,61.04349811,-112.0869962,-111.6674158,BMS 15.5385699330758,19,11.4887774,0.00164303497533857
318,OUS,60.39845248,-110.796905,-110.3773245,OUS 15.7064005060754,19,12.7788687,0.000861999555753272
319,OUMA,60.41194659,-108.8238932,-108.2323439,OUMA 15.8312902636284,19,14.9238493,0.000294937790752339
320,OUMV,61.1404638,-110.2809276,-109.6893783,OUMV 15.5584415348248,19,13.4668149,0.000611112859754147
321,OUMVA,61.04298937,-108.0859787,-107.2916525,OUMVA 15.5383518186944,19,15.8645407,0.000184273074008448
322,JN,59.97118671,-113.9423734,-113.7768562,NA,19,9.37933700000001,0.00471743550303291
323,NIG,63.16189361,-120.3237872,-120.15827,NA,19,2.9979232,0.114660114526335
324,BM,57.68264045,-109.3652809,-109.1997637,BM19,20,7.8353839,0.00721447219030616
325,EB,59.05004009,-110.1000802,-109.8223024,EB19,20,7.2128452,0.00984888632217457
326,OU,57.68264045,-107.3652809,-107.0875031,OU19,20,9.9476445,0.00250918684633821
327,kappa,58.06187008,-108.1237402,-107.8459624,kappa19,20,9.1891852,0.00366631981979004
328,delta,58.10568356,-108.2113671,-107.9335893,delta19,20,9.10155830000001,0.00383052486798722
329,lambda,57.68264039,-107.3652808,-107.087503,lambda19,20,9.9476446,0.00250918672087886
330,DensDep,56.92325218,-109.8465044,-109.7643126,DensDep19,20,7.27083500000001,0.00956741912373343
331,TS,57.54827465,-109.0965493,-108.9298826,TS 79,20,8.105265,0.00630377389531987
332,TRC,61.9310697,-115.8621394,-115.5824191,TRC 57,20,1.45272850000001,0.175460989308198
333,SRC,61.60090714,-117.2018143,-117.0351476,SRC 67,20,0,0.362774338907026
334,BMS,59.02133876,-108.0426775,-107.6230971,BMS 16.8775231119822,20,9.41205050000001,0.00327971239812511
335,OUS,58.81341725,-107.6268345,-107.2072541,OUS 17.1148784091355,20,9.8278935,0.00266401460508716
336,OUMA,58.45561081,-104.9112216,-104.3196723,OUMA 17.5096222633855,20,12.7154753,0.000628790802559568
337,OUMV,59.02189994,-106.0437999,-105.4522506,OUMV 16.8773626211129,20,11.582897,0.0011077517213958
338,OUMVA,59.0626999,-104.1253998,-103.3310736,OUMVA 16.877298495544,20,13.704074,0.000383561228065136
339,JN,59.54228735,-113.0845747,-112.9190575,NA,20,4.11609010000001,0.0463275091634488
340,NIG,61.59798445,-117.1959689,-117.0304517,NA,20,0.00469590000000153,0.361923562079567
341,BM,59.56079055,-113.1215811,-112.9560639,BM20,21,12.0676202,0.00170170100624364
342,EB,60.97441452,-113.948829,-113.6710513,EB20,21,11.3526328,0.00243299264970011
343,OU,59.56079055,-111.1215811,-110.8438033,OU20,21,14.1798808,0.00059185005758347
344,kappa,59.92662369,-111.8532474,-111.5754696,kappa20,21,13.4482145,0.000853278911933562
345,delta,59.94938024,-111.8987605,-111.6209827,delta20,21,13.4027014,0.000872919221428267
346,lambda,59.56079055,-111.1215811,-110.8438033,lambda20,21,14.1798808,0.00059185005758347
347,DensDep,59.47846333,-114.9569267,-114.8747349,DensDep20,21,10.1489492,0.00444137424285833
348,TS,61.04666656,-116.0933331,-115.9266664,TS 64,21,9.09701769999999,0.00751521470291093
349,TRC,65.59734831,-123.1946966,-122.9149763,TRC 67,21,2.10870779999999,0.2474193184274
350,SRC,65.59517539,-125.1903508,-125.0236841,SRC 68,21,0,0.710123176283811
351,BMS,61.11501883,-112.2300377,-111.8104572,BMS 15.6784525774447,21,13.2132269,0.000959661167552369
352,OUS,60.89886722,-111.7977344,-111.378154,OUS 15.6783384966313,21,13.6455301,0.000773115667314359
353,OUMA,60.90293733,-109.8058747,-109.2143254,OUMA 15.7921156366389,21,15.8093587,0.000262044509178635
354,OUMV,61.10563391,-110.2112678,-109.6197185,OUMV 15.743254582095,21,15.4039656,0.000320926113843691
355,OUMVA,61.12081852,-108.241637,-107.4473108,OUMVA 15.678343548635,21,17.5763733,0.000108311038247986
356,JN,61.00637129,-116.0127426,-115.8472253,NA,21,9.17645879999999,0.00722255698108068
357,NIG,61.65453412,-117.3090682,-117.143551,NA,21,7.88013309999999,0.0138097089613298
358,BM,60.07031275,-114.1406255,-113.9751083,BM21,22,14.4307547,0.000644772728710909
359,EB,62.08625842,-116.1725168,-115.8947391,EB21,22,12.5111239,0.00168363983313188
360,OU,60.17648415,-112.3529683,-112.0751905,OU21,22,16.3306725,0.000249370313906494
361,kappa,60.17713656,-112.3542731,-112.0764953,kappa21,22,16.3293677,0.000249533056180044
362,delta,60.45285627,-112.9057125,-112.6279348,delta21,22,15.7779282,0.000328754458742609
363,lambda,60.17648415,-112.3529683,-112.0751905,lambda21,22,16.3306725,0.000249370313906494
364,DensDep,60.24884522,-116.4976904,-116.4154986,DensDep21,22,11.9903644,0.00218439252027151
365,TS,61.86108801,-117.722176,-117.5555093,TS 710,22,10.8503537,0.00386260998590253
